,Fossil Gas,Other,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-02 11:00:00+00:00,0.4,136.346,34.40525,512.779,136.09925,820.0295,0.0,0.0,3158.75,820.0295,3158.75,-2338.7205
2026-01-02 12:00:00+00:00,0.4,149.26425,22.432000000000002,522.954,147.689,842.73925,0.0,0.0,3104.75,842.73925,3104.75,-2262.01075
2026-01-02 13:00:00+00:00,0.1,161.00975,9.327,529.43875,157.033,856.9085,0.0,0.0,3131.25,856.9085,3131.25,-2274.3415
2026-01-02 14:00:00+00:00,0.2,159.4405,1.9175,548.63725,164.88075,875.076,0.0,0.0,3271.75,875.076,3271.75,-2396.674
2026-01-02 15:00:00+00:00,0.1,164.48475,0.4065,574.00375,187.71025,926.7052499999999,0.0,0.0,3415.75,926.7052499999999,3415.75,-2489.04475
2026-01-02 16:00:00+00:00,0.4,163.00625,0.358,570.989,191.0975,925.85075,0.0,0.0,3486.75,925.85075,3486.75,-2560.89925
2026-01-02 17:00:00+00:00,0.2,155.77249999999998,0.37875000000000003,611.84625,189.38725,957.58475,0.0,0.0,3476.5,957.58475,3476.5,-2518.91525
2026-01-02 18:00:00+00:00,0.2,157.282,0.0405,678.57925,188.7575,1024.85925,0.0,0.0,3377.5,1024.85925,3377.5,-2352.64075
2026-01-02 19:00:00+00:00,0.1,152.7955,0.036,757.8422499999999,186.61825,1097.3919999999998,0.0,0.0,3243.75,1097.3919999999998,3243.75,-2146.358
2026-01-02 20:00:00+00:00,0.0,138.62675,0.135,803.0005,163.38575,1105.148,0.0,0.0,3139.25,1105.148,3139.25,-2034.102
2026-01-02 21:00:00+00:00,0.1,124.01350000000001,0.15025,845.8075,131.09275,1101.164,0.0,0.0,3114.25,1101.164,3114.25,-2013.086
2026-01-02 22:00:00+00:00,0.4,123.40299999999999,0.156,898.00375,105.64425,1127.607,0.0,0.0,3025.25,1127.607,3025.25,-1897.643
2026-01-02 23:00:00+00:00,0.1,143.11849999999998,0.186,978.96875,96.97025,1219.3435000000002,0.0,0.0,2997.75,1219.3435000000002,2997.75,-1778.4064999999998
2026-01-03 00:00:00+00:00,0.2,148.9755,0.186,997.2125,80.30875,1226.88275,0.0,0.0,2886.0,1226.88275,2886.0,-1659.11725
2026-01-03 01:00:00+00:00,0.0,144.6405,0.18775,1010.919,62.53575,1218.283,0.0,0.0,2771.75,1218.283,2771.75,-1553.467
2026-01-03 02:00:00+00:00,0.0,144.70675,0.18175,1040.20225,61.232,1246.32275,0.0,0.0,2816.25,1246.32275,2816.25,-1569.92725
2026-01-03 03:00:00+00:00,0.0,143.2865,0.1855,1056.50425,60.94975,1260.926,0.0,0.0,2818.5,1260.926,2818.5,-1557.574
2026-01-03 04:00:00+00:00,0.2,143.52475,0.1635,1070.72775,69.3575,1283.9735,0.0,0.0,2859.0,1283.9735,2859.0,-1575.0265
2026-01-03 05:00:00+00:00,0.0,142.41575,0.07425,1005.048,76.0545,1223.5925,0.0,0.0,2909.75,1223.5925,2909.75,-1686.1575
2026-01-03 06:00:00+00:00,0.5,150.39350000000002,0.3305,1037.58825,77.87950000000001,1266.69175,0.0,0.0,3057.75,1266.69175,3057.75,-1791.05825
2026-01-03 07:00:00+00:00,0.4,163.52125,0.88225,1012.02225,77.67824999999999,1254.504,0.0,0.0,3156.0,1254.504,3156.0,-1901.496
2026-01-03 08:00:00+00:00,0.4,163.18925000000002,6.186999999999999,995.4639999999999,91.62675,1256.867,0.0,0.0,3295.5,1256.867,3295.5,-2038.633
2026-01-03 09:00:00+00:00,0.2,169.14974999999998,13.434000000000001,941.192,98.02850000000001,1222.00425,0.0,0.0,3412.0,1222.00425,3412.0,-2189.99575
2026-01-03 10:00:00+00:00,0.4,169.932,23.26425,932.233,101.023,1226.85225,0.0,0.0,3538.5,1226.85225,3538.5,-2311.64775
2026-01-03 11:00:00+00:00,0.4,168.10925,26.0845,896.595,104.996,1196.1847500000001,0.0,0.0,3656.5,1196.1847500000001,3656.5,-2460.3152499999997
2026-01-03 12:00:00+00:00,0.4,166.03025,18.560000000000002,878.3172500000001,105.313,1168.6205000000002,0.0,0.0,3648.5,1168.6205000000002,3648.5,-2479.8795
2026-01-03 13:00:00+00:00,0.2,165.651,7.0645,837.569,132.68325,1143.16775,0.0,0.0,3596.75,1143.16775,3596.75,-2453.58225
2026-01-03 14:00:00+00:00,0.2,162.66,1.53775,835.7735,151.99875,1152.17,0.0,0.0,3754.75,1152.17,3754.75,-2602.58
2026-01-03 15:00:00+00:00,0.1,165.25575,0.42925,812.3355,157.59525,1135.71575,0.0,0.0,3915.25,1135.71575,3915.25,-2779.5342499999997
2026-01-03 16:00:00+00:00,0.4,163.497,0.41025,789.396,162.057,1115.76025,0.0,0.0,3894.5,1115.76025,3894.5,-2778.7397499999997
2026-01-03 17:00:00+00:00,0.2,164.18900000000002,0.452,778.5615,162.413,1105.8155000000002,0.0,0.0,3897.5,1105.8155000000002,3897.5,-2791.6845
2026-01-03 18:00:00+00:00,0.2,161.17575,0.19175,718.3140000000001,159.89024999999998,1039.77175,0.0,0.0,3825.25,1039.77175,3825.25,-2785.47825
2026-01-03 19:00:00+00:00,0.1,157.71975,0.18825,704.51025,161.1905,1023.70875,0.0,0.0,3757.5,1023.70875,3757.5,-2733.79125
2026-01-03 20:00:00+00:00,0.0,158.1345,0.1865,673.1922500000001,145.28225,976.7955000000001,0.0,0.0,3640.25,976.7955000000001,3640.25,-2663.4545
2026-01-03 21:00:00+00:00,0.1,158.85225,0.1815,623.13775,132.83025,915.1017499999999,0.0,0.0,3565.25,915.1017499999999,3565.25,-2650.14825
2026-01-03 22:00:00+00:00,0.4,160.60399999999998,0.18625,604.76025,88.8255,854.7760000000001,0.0,0.0,3453.25,854.7760000000001,3453.25,-2598.474
2026-01-03 23:00:00+00:00,0.1,169.88425,0.0955,489.499,81.68525,741.264,0.0,0.0,3300.0,741.264,3300.0,-2558.736
2026-01-04 00:00:00+00:00,0.2,164.87975,0.1095,504.793,82.51975,752.5020000000001,0.0,0.0,3266.25,752.5020000000001,3266.25,-2513.748
2026-01-04 01:00:00+00:00,0.0,156.10825,0.10625,506.519,81.33575,744.06925,0.0,0.0,3194.25,744.06925,3194.25,-2450.18075
2026-01-04 02:00:00+00:00,0.0,155.61700000000002,0.0925,562.037,86.20325,803.9497500000001,0.0,0.0,3181.25,803.9497500000001,3181.25,-2377.30025
2026-01-04 03:00:00+00:00,0.0,155.056,0.0505,589.5885000000001,85.9795,830.6745000000001,0.0,0.0,3170.25,830.6745000000001,3170.25,-2339.5755
2026-01-04 04:00:00+00:00,0.2,165.508,0.04475,620.89525,92.97975,879.62775,0.0,0.0,3097.0,879.62775,3097.0,-2217.37225
2026-01-04 05:00:00+00:00,0.0,177.65125,0.04375,687.95925,96.46075,962.115,0.0,0.0,3121.5,962.115,3121.5,-2159.385
2026-01-04 06:00:00+00:00,0.1,182.3855,0.049,710.40425,98.04825,990.9870000000001,0.0,0.0,3154.0,990.9870000000001,3154.0,-2163.013
2026-01-04 07:00:00+00:00,0.2,183.4515,0.23049999999999998,771.075,106.831,1061.788,0.0,0.0,3158.75,1061.788,3158.75,-2096.962
2026-01-04 08:00:00+00:00,0.4,187.5305,3.14675,811.2815,111.90075,1114.2595000000001,0.0,0.0,3213.0,1114.2595000000001,3213.0,-2098.7405
2026-01-04 09:00:00+00:00,0.1,185.08925,9.286,829.99125,109.9405,1134.407,0.0,0.0,3254.5,1134.407,3254.5,-2120.093
2026-01-04 10:00:00+00:00,0.4,186.083,13.73875,815.60725,114.65425,1130.48325,0.0,0.0,3252.5,1130.48325,3252.5,-2122.01675
2026-01-04 11:00:00+00:00,0.4,185.21,12.5335,839.84775,134.13400000000001,1172.12525,0.0,0.0,3290.25,1172.12525,3290.25,-2118.12475
2026-01-04 12:00:00+00:00,0.3,184.5935,8.6975,819.1754999999999,138.4965,1151.263,0.0,0.0,3296.25,1151.263,3296.25,-2144.987
2026-01-04 13:00:00+00:00,0.4,200.72525,3.91075,789.47075,148.60250000000002,1143.10925,0.0,0.0,3285.25,1143.10925,3285.25,-2142.14075
2026-01-04 14:00:00+00:00,0.1,214.9005,0.80825,787.302,162.3125,1165.42325,0.0,0.0,3364.75,1165.42325,3364.75,-2199.32675
2026-01-04 15:00:00+00:00,0.1,213.63150000000002,0.05675,759.5185,167.39225,1140.699,0.0,0.0,3475.75,1140.699,3475.75,-2335.051
2026-01-04 16:00:00+00:00,0.4,211.31175,0.06225,714.265,170.35399999999998,1096.393,0.0,0.0,3497.0,1096.393,3497.0,-2400.607
2026-01-04 17:00:00+00:00,0.1,211.15925,0.05375,694.64025,171.51749999999998,1077.47075,0.0,0.0,3432.25,1077.47075,3432.25,-2354.77925
2026-01-04 18:00:00+00:00,0.0,208.72674999999998,0.0405,630.676,170.41,1009.85325,0.0,0.0,3374.75,1009.85325,3374.75,-2364.89675
2026-01-04 19:00:00+00:00,0.0,207.1935,0.03975,599.6735,166.19050000000001,973.09725,0.0,0.0,3340.25,973.09725,3340.25,-2367.15275
2026-01-04 20:00:00+00:00,0.0,197.94650000000001,0.038,563.98,164.9085,926.873,0.0,0.0,3257.75,926.873,3257.75,-2330.877
2026-01-04 21:00:00+00:00,0.1,191.85925,0.03325,532.5477500000001,159.09,883.63025,0.0,0.0,3167.0,883.63025,3167.0,-2283.36975
2026-01-04 22:00:00+00:00,0.2,194.1705,0.03675,470.4995,137.68525,802.592,0.0,0.0,3079.75,802.592,3079.75,-2277.158
2026-01-04 23:00:00+00:00,0.1,218.11200000000002,0.0345,399.59825,104.20824999999999,722.053,0.0,0.0,3055.0,722.053,3055.0,-2332.947
2026-01-05 00:00:00+00:00,0.2,218.07725,0.038,363.3665,94.461,676.14275,0.0,0.0,3016.0,676.14275,3016.0,-2339.85725
2026-01-05 01:00:00+00:00,0.0,217.98075,0.03225,336.46575,96.69525,651.174,0.0,0.0,2984.5,651.174,2984.5,-2333.326
2026-01-05 02:00:00+00:00,0.0,222.7655,0.0315,316.90875,95.11725,634.823,0.0,0.0,3030.75,634.823,3030.75,-2395.927
2026-01-05 03:00:00+00:00,0.1,232.33325,0.032,290.81425,98.4225,621.702,0.0,0.0,3074.75,621.702,3074.75,-2453.048
2026-01-05 04:00:00+00:00,0.2,254.8295,0.0365,268.74925,112.94800000000001,636.76325,0.0,0.0,3176.0,636.76325,3176.0,-2539.23675
2026-01-05 05:00:00+00:00,0.0,297.801,0.03925,243.93725,139.3125,681.0899999999999,0.0,0.0,3313.25,681.0899999999999,3313.25,-2632.16
2026-01-05 06:00:00+00:00,0.2,489.98525,0.0445,242.4835,168.9145,901.62775,0.0,0.0,3583.75,901.62775,3583.75,-2682.12225
2026-01-05 07:00:00+00:00,0.3,535.19925,0.365,231.07524999999998,171.2235,938.163,0.0,0.0,3664.5,938.163,3664.5,-2726.337
2026-01-05 08:00:00+00:00,0.3,539.28975,4.92275,220.496,168.63375000000002,933.6422499999999,0.0,0.0,3669.0,933.6422499999999,3669.0,-2735.35775
2026-01-05 09:00:00+00:00,0.1,544.88775,15.25375,182.73575,163.5085,906.4857499999999,0.0,0.0,3686.0,906.4857499999999,3686.0,-2779.51425
2026-01-05 10:00:00+00:00,0.4,535.6850000000001,23.840249999999997,138.65575,159.1415,857.7225000000001,0.0,0.0,3666.75,857.7225000000001,3666.75,-2809.0275
2026-01-05 11:00:00+00:00,0.2,566.3005,27.162,125.0985,156.982,875.7430000000002,0.0,0.0,3643.0,875.7430000000002,3643.0,-2767.2569999999996
2026-01-05 12:00:00+00:00,0.0,576.37525,20.9235,118.446,161.90975,877.6545000000001,0.0,0.0,3657.25,877.6545000000001,3657.25,-2779.5955
2026-01-05 13:00:00+00:00,0.2,576.8452500000001,7.65625,125.13475,163.50975,873.346,0.0,0.0,3683.0,873.346,3683.0,-2809.654
2026-01-05 14:00:00+00:00,0.0,580.645,1.19875,142.13774999999998,167.53075,891.51225,0.0,0.0,3673.75,891.51225,3673.75,-2782.2377500000002
2026-01-05 15:00:00+00:00,0.1,582.2165,0.049,159.08675,166.73625,908.1885000000001,0.0,0.0,3811.0,908.1885000000001,3811.0,-2902.8115
2026-01-05 16:00:00+00:00,0.2,583.977,0.05325,166.70499999999998,170.215,921.15025,0.0,0.0,3791.0,921.15025,3791.0,-2869.84975
2026-01-05 17:00:00+00:00,0.2,583.562,0.04775,154.82325,169.58275,908.2157500000001,0.0,0.0,3760.0,908.2157500000001,3760.0,-2851.7842499999997
2026-01-05 18:00:00+00:00,0.0,581.63625,0.035,157.3765,166.99625,906.044,0.0,0.0,3607.5,906.044,3607.5,-2701.456
2026-01-05 19:00:00+00:00,0.0,578.60925,0.03425,142.6055,163.09725,884.34625,0.0,0.0,3563.5,884.34625,3563.5,-2679.15375
2026-01-05 20:00:00+00:00,0.0,476.9355,0.03175,134.95974999999999,142.648,754.5749999999999,0.0,0.0,3391.5,754.5749999999999,3391.5,-2636.925
2026-01-05 21:00:00+00:00,0.1,352.87874999999997,0.0285,124.51075,121.8335,599.3515,0.0,0.0,3170.75,599.3515,3170.75,-2571.3985000000002
2026-01-05 22:00:00+00:00,0.0,272.91525,0.0345,112.01875,102.58675000000001,487.55525,0.0,0.0,3076.75,487.55525,3076.75,-2589.19475
2026-01-05 23:00:00+00:00,0.1,271.30375,0.0315,80.255,95.7415,447.43174999999997,0.0,0.0,3079.75,447.43174999999997,3079.75,-2632.3182500000003
2026-01-06 00:00:00+00:00,0.1,278.02375,0.036000000000000004,54.0445,92.08425,424.2885,0.0,0.0,3055.25,424.2885,3055.25,-2630.9615
2026-01-06 01:00:00+00:00,0.0,271.31275,0.0305,49.51825,87.07225,407.93375000000003,0.0,0.0,3085.75,407.93375000000003,3085.75,-2677.81625
2026-01-06 02:00:00+00:00,0.1,271.50025,0.03,45.7775,85.40825000000001,402.816,0.0,0.0,3031.25,402.816,3031.25,-2628.434
2026-01-06 03:00:00+00:00,0.1,271.58175,0.03075,52.559,85.352,409.62350000000004,0.0,0.0,3024.75,409.62350000000004,3024.75,-2615.1265
2026-01-06 04:00:00+00:00,0.2,271.3635,0.035500000000000004,57.77075,94.34725,423.717,0.0,0.0,3030.0,423.717,3030.0,-2606.283
2026-01-06 05:00:00+00:00,0.0,288.074,0.03625,73.0975,128.83875,490.04650000000004,0.0,0.0,3097.0,490.04650000000004,3097.0,-2606.9535
2026-01-06 06:00:00+00:00,0.1,480.8485,0.0435,78.52825,160.21525,719.7355,0.0,0.0,3178.0,719.7355,3178.0,-2458.2645
2026-01-06 07:00:00+00:00,0.3,544.8805,0.33625000000000005,81.0605,159.62324999999998,786.2004999999999,0.0,0.0,3249.25,786.2004999999999,3249.25,-2463.0495
2026-01-06 08:00:00+00:00,0.2,577.81925,4.7035,78.4505,160.92775,822.1010000000001,0.0,0.0,3424.25,822.1010000000001,3424.25,-2602.149
2026-01-06 09:00:00+00:00,0.2,577.346,13.683,78.681,158.4905,828.4005000000001,0.0,0.0,3550.25,828.4005000000001,3550.25,-2721.8495
2026-01-06 10:00:00+00:00,0.1,577.203,20.9125,70.53825,160.6375,829.3912500000001,0.0,0.0,3572.0,829.3912500000001,3572.0,-2742.60875
2026-01-06 11:00:00+00:00,0.0,577.73675,22.1175,70.37725,146.57375,816.80525,0.0,0.0,3555.0,816.80525,3555.0,-2738.19475
2026-01-06 12:00:00+00:00,0.0,577.24575,17.445999999999998,70.05525,147.89625,812.6432500000001,0.0,0.0,3541.0,812.6432500000001,3541.0,-2728.35675
2026-01-06 13:00:00+00:00,0.3,576.7205,7.80775,77.0985,147.95675,809.8835000000001,0.0,0.0,3552.75,809.8835000000001,3552.75,-2742.8665
2026-01-06 14:00:00+00:00,0.1,575.81325,1.3275,86.89525,152.19799999999998,816.3340000000001,0.0,0.0,3643.75,816.3340000000001,3643.75,-2827.416
2026-01-06 15:00:00+00:00,0.1,576.73375,0.0475,98.96725,154.613,830.4615000000001,0.0,0.0,3840.25,830.4615000000001,3840.25,-3009.7884999999997
2026-01-06 16:00:00+00:00,0.2,576.102,0.0485,108.711,158.31375,843.37525,0.0,0.0,3943.0,843.37525,3943.0,-3099.62475
2026-01-06 17:00:00+00:00,0.2,577.42475,0.045,110.678,145.6025,833.95025,0.0,0.0,3929.0,833.95025,3929.0,-3095.04975
2026-01-06 18:00:00+00:00,0.0,576.8495,0.0375,123.943,144.65625,845.48625,0.0,0.0,3818.75,845.48625,3818.75,-2973.26375
2026-01-06 19:00:00+00:00,0.0,381.61325,0.037,134.60775,129.22625,645.48425,0.0,0.0,3834.0,645.48425,3834.0,-3188.51575
2026-01-06 20:00:00+00:00,0.0,246.0005,0.036,152.8075,123.749,522.593,0.0,0.0,3637.5,522.593,3637.5,-3114.907
2026-01-06 21:00:00+00:00,0.1,238.5875,0.03175,160.23375,100.27225,499.22524999999996,0.0,0.0,3488.0,499.22524999999996,3488.0,-2988.77475
2026-01-06 22:00:00+00:00,0.0,230.43475,0.037,211.0155,85.14775,526.635,0.0,0.0,3389.5,526.635,3389.5,-2862.865
2026-01-06 23:00:00+00:00,0.1,218.23525,0.0345,341.6855,85.90275,645.958,0.0,0.0,3362.75,645.958,3362.75,-2716.792
2026-01-07 00:00:00+00:00,0.0,221.2315,0.0395,345.4895,85.02175,651.7822500000001,0.0,0.0,3370.75,651.7822500000001,3370.75,-2718.96775
2026-01-07 01:00:00+00:00,0.0,218.458,0.033,342.722,78.1225,639.3354999999999,0.0,0.0,3271.0,639.3354999999999,3271.0,-2631.6645
2026-01-07 02:00:00+00:00,0.0,219.097,0.0315,370.66525,79.8495,669.6432500000001,0.0,0.0,3284.5,669.6432500000001,3284.5,-2614.85675
2026-01-07 03:00:00+00:00,0.0,220.48725,0.03,420.52375,82.456,723.497,0.0,0.0,3246.5,723.497,3246.5,-2523.003
2026-01-07 04:00:00+00:00,0.1,222.303,0.035500000000000004,473.1615,90.645,786.245,0.0,0.0,3161.25,786.245,3161.25,-2375.005
2026-01-07 05:00:00+00:00,0.0,258.799,0.03775,528.0282500000001,116.17824999999999,903.04325,0.0,0.0,3350.75,903.04325,3350.75,-2447.7067500000003
2026-01-07 06:00:00+00:00,0.0,259.374,0.0485,587.9847500000001,124.34925,971.7565000000001,0.0,0.0,3612.75,971.7565000000001,3612.75,-2640.9935
2026-01-07 07:00:00+00:00,0.1,257.562,0.2365,678.7535,131.358,1068.01,0.0,0.0,3760.0,1068.01,3760.0,-2691.99
2026-01-07 08:00:00+00:00,0.1,258.9065,2.4139999999999997,712.9069999999999,135.4095,1109.7369999999999,0.0,0.0,3742.5,1109.7369999999999,3742.5,-2632.763
2026-01-07 09:00:00+00:00,0.2,259.79125,10.8695,747.04475,137.59550000000002,1155.5010000000002,0.0,0.0,3801.0,1155.5010000000002,3801.0,-2645.499
2026-01-07 10:00:00+00:00,0.0,260.39425,16.2185,712.5285,137.35925,1126.5005,0.0,0.0,3765.5,1126.5005,3765.5,-2638.9995
2026-01-07 11:00:00+00:00,0.0,262.755,16.94175,691.42025,137.03025,1108.14725,0.0,0.0,3783.0,1108.14725,3783.0,-2674.85275
2026-01-07 12:00:00+00:00,0.0,266.09975,13.056000000000001,711.142,135.025,1125.32275,0.0,0.0,3752.25,1125.32275,3752.25,-2626.9272499999997
2026-01-07 13:00:00+00:00,0.2,264.70099999999996,6.466749999999999,727.095,137.30599999999998,1135.76875,0.0,0.0,3749.75,1135.76875,3749.75,-2613.98125
2026-01-07 14:00:00+00:00,0.1,263.70275,1.26775,782.45425,157.756,1205.2807500000001,0.0,0.0,3743.5,1205.2807500000001,3743.5,-2538.21925
2026-01-07 15:00:00+00:00,0.1,264.0835,0.04375,843.271,159.09275,1266.5910000000001,0.0,0.0,3809.25,1266.5910000000001,3809.25,-2542.6589999999997
2026-01-07 16:00:00+00:00,0.3,264.365,0.04925,932.17525,156.569,1353.4585,0.0,0.0,3738.5,1353.4585,3738.5,-2385.0415000000003
2026-01-07 17:00:00+00:00,0.2,264.8595,0.046,1054.5645,153.25925,1472.9292500000001,0.0,0.0,3610.5,1472.9292500000001,3610.5,-2137.57075
2026-01-07 18:00:00+00:00,0.0,267.30600000000004,0.03825,1119.55275,152.20475,1539.1017500000003,0.0,0.0,3463.5,1539.1017500000003,3463.5,-1924.3982499999997
2026-01-07 19:00:00+00:00,0.0,256.319,0.03725,1223.21475,132.941,1612.5120000000002,0.0,0.0,3425.25,1612.5120000000002,3425.25,-1812.7379999999998
2026-01-07 20:00:00+00:00,0.0,250.45850000000002,0.037,1262.1815000000001,106.2115,1618.8885,0.0,0.0,3281.0,1618.8885,3281.0,-1662.1115
2026-01-07 21:00:00+00:00,0.1,217.63400000000001,0.033,1321.2024999999999,100.4345,1639.404,0.0,0.0,3156.75,1639.404,3156.75,-1517.346
2026-01-07 22:00:00+00:00,0.0,217.30349999999999,0.0385,1307.7337499999999,90.37025,1615.446,0.0,0.0,3084.25,1615.446,3084.25,-1468.804
2026-01-07 23:00:00+00:00,0.2,214.0595,0.036,1204.00525,95.6685,1513.9692499999999,0.0,0.0,3002.0,1513.9692499999999,3002.0,-1488.0307500000001
2026-01-08 00:00:00+00:00,0.0,217.20000000000002,0.04,1168.21075,88.00475,1473.4555,0.0,0.0,3020.25,1473.4555,3020.25,-1546.7945
2026-01-08 01:00:00+00:00,0.0,212.91575,0.03625,1131.2285,84.94025,1429.12075,0.0,0.0,2938.75,1429.12075,2938.75,-1509.62925
2026-01-08 02:00:00+00:00,0.0,210.17125,0.03975,1093.9385,80.4505,1384.6,0.0,0.0,2949.5,1384.6,2949.5,-1564.9
2026-01-08 03:00:00+00:00,0.0,211.982,0.1355,1098.87175,84.3175,1395.3067500000002,0.0,0.0,2963.0,1395.3067500000002,2963.0,-1567.6932499999998
2026-01-08 04:00:00+00:00,0.0,214.79500000000002,0.1345,1022.21225,97.854,1334.99575,0.0,0.0,3052.5,1334.99575,3052.5,-1717.50425
