,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-05 13:00:00+00:00,427.565,2298.215,100.995,5701.2775,50683.1125,3943.1975,367.1175,825.5225,5999.2,0.0,3061.2925,73407.495,1297.835,0.0,64890.6225,74705.33,64890.6225,9814.707500000004
2026-02-05 14:00:00+00:00,437.5775,2367.44,77.1225,5743.9575,50657.525,2631.0125,366.4375,716.1925,5840.4075,0.0,3026.04,71863.71249999998,2292.63,0.0,63446.2675,74156.34249999998,63446.2675,10710.074999999983
2026-02-05 15:00:00+00:00,438.9775,2537.8675,35.6475,5989.43,50688.3625,1735.49,365.235,957.5375,5908.32,0.0,2908.5150000000003,71565.38249999999,2049.245,0.0,62483.7125,73614.62749999999,62483.7125,11130.914999999986
2026-02-05 16:00:00+00:00,437.5525,3303.2825000000003,108.66,6167.2025,50640.7025,719.34,364.95500000000004,1189.5075,6057.1025,0.0,3230.0125,72218.31749999999,2952.0425000000005,0.0,63159.575,75170.35999999999,63159.575,12010.784999999989
2026-02-05 17:00:00+00:00,440.14,3610.13,463.255,6443.6125,50591.8625,227.45749999999998,365.72249999999997,1208.6925,6317.6625,0.0,3758.0924999999997,73426.6275,4263.400000000001,0.0,66882.73000000001,77690.0275,66882.73000000001,10807.297499999986
2026-02-05 18:00:00+00:00,441.0225,3634.225,466.39,6555.275,50578.35249999999,230.54250000000002,366.2175,1204.895,6721.7675,0.0,3668.3375,73867.02499999998,3970.645,0.0,67411.8825,77837.66999999998,67411.8825,10425.787499999977
2026-02-05 19:00:00+00:00,439.55,3655.2775,469.9125,6170.6175,50718.685,0.0,366.8875,1105.3225,7259.805,0.0,2741.6125,72927.67,2176.5825,0.0,63714.5425,75104.2525,63714.5425,11389.71
2026-02-05 20:00:00+00:00,438.9325,3403.0825,471.3925,5660.4775,50935.06,0.0,369.77250000000004,1188.69,7160.6425,0.0,1889.335,71517.38500000001,663.8775,0.0,60260.41,72181.26250000001,60260.41,11920.852500000008
2026-02-05 21:00:00+00:00,440.175,3048.3424999999997,472.21500000000003,5568.5725,50989.03,0.0,371.945,1246.0375,7215.4675,0.0,1950.585,71302.37000000001,542.0624999999999,0.0,60321.8575,71844.43250000001,60321.8575,11522.575000000012
2026-02-05 22:00:00+00:00,439.82,2508.7575,161.955,5437.08,50937.912500000006,0.0,372.285,1193.2675,7821.115,0.0,2015.035,70887.22750000002,127.15000000000002,0.0,59467.92,71014.37750000002,59467.92,11546.457500000019
2026-02-05 23:00:00+00:00,440.1225,2105.375,34.9975,5386.38,50870.2275,0.0,372.8225,1136.62,8433.942500000001,0.0,1776.0149999999999,70556.5025,0.0,888.1075,57630.7275,70556.5025,58518.835,12037.667500000003
2026-02-06 00:00:00+00:00,439.4225,1961.88,32.0,5236.325,50861.14,0.0,373.3075,1144.3525,8724.5975,0.0,1482.9075,70255.93250000001,0.0,2141.8949999999995,55964.5,70255.93250000001,58106.395,12149.537500000013
2026-02-06 01:00:00+00:00,438.005,1946.155,32.0,5124.385,50175.095,0.0,373.645,1052.045,8864.0875,0.0,1286.1675,69291.58499999999,0.0,2962.8224999999998,54036.572499999995,69291.58499999999,56999.395,12292.189999999995
2026-02-06 02:00:00+00:00,438.37,1904.48,33.5525,5033.95,48287.354999999996,0.0,372.7275,1058.485,8850.945,0.0,1010.2375,66990.1025,0.0,3197.4125,51858.395000000004,66990.1025,55055.8075,11934.294999999991
2026-02-06 03:00:00+00:00,438.135,1900.2275,35.480000000000004,4931.9375,48255.104999999996,0.0,371.51,1136.0975,8524.435,0.0,1008.445,66601.37250000001,0.0,3393.4900000000002,51338.185,66601.37250000001,54731.674999999996,11869.697500000017
2026-02-06 04:00:00+00:00,439.2575,1970.095,32.8675,5005.295,49533.86,0.0,371.1225,1204.0125,8274.5875,0.0,1200.9425,68032.04,0.0,3142.7799999999997,53586.2725,68032.04,56729.0525,11302.987499999996
2026-02-06 05:00:00+00:00,440.1225,2092.7625,35.1025,5296.905,51136.0975,0.0,367.575,1198.33,8211.7425,0.0,1620.22,70398.85750000001,0.0,616.9975000000001,58427.185,70398.85750000001,59044.182499999995,11354.675000000017
2026-02-06 06:00:00+00:00,439.69,2254.45,35.730000000000004,6085.9525,51446.85,274.0475,364.5,1363.4175,8338.83,0.0,2574.9300000000003,73178.39749999999,2321.0725,0.0,63046.89,75499.46999999999,63046.89,12452.579999999987
2026-02-06 07:00:00+00:00,440.5525,2276.8925,35.905,6361.7875,51479.56,761.83,364.1475,1423.3875,8214.76,0.0,2840.1499999999996,74198.97249999999,3601.125,0.0,65339.45,77800.09749999999,65339.45,12460.647499999992
2026-02-06 08:00:00+00:00,427.47749999999996,2156.5175,35.6575,6148.2474999999995,51395.7775,2646.38,362.685,1449.13,8247.532500000001,0.0,2549.79,75419.19499999999,2481.2775,0.0,65314.87,77900.47249999999,65314.87,12585.602499999986
2026-02-06 09:00:00+00:00,401.565,2040.2325,35.6325,5737.6175,51200.957500000004,5526.085,359.4075,1541.5025,8389.9725,0.0,1973.13,77206.10250000001,293.9575000000001,0.0,64381.9075,77500.06000000001,64381.9075,13118.152500000011
2026-02-06 10:00:00+00:00,369.275,1982.565,35.855,5380.1675000000005,50818.4775,7885.725,359.4925,1547.0225,8841.5875,0.0,1363.47,78583.6375,0.0,1694.2549999999999,63784.815,78583.6375,65479.07,13104.567499999997
2026-02-06 11:00:00+00:00,289.9125,1926.955,35.885,5053.63,50133.7375,9180.24,360.595,1606.8175,9405.27,0.0,1206.4225000000001,79199.46500000001,0.0,2852.9325,63156.35,79199.46500000001,66009.2825,13190.18250000001
2026-02-06 12:00:00+00:00,289.2175,1892.4425,35.3125,4978.672500000001,48175.2325,9532.965,357.63,1510.2325,10056.65,0.0,1077.19,77905.545,0.0,3210.7825,60778.29,77905.545,63989.0725,13916.472499999996
2026-02-06 13:00:00+00:00,288.765,1901.4325,35.73,5008.3825,46139.7125,9095.825,359.7075,1515.94,10031.7175,0.0,995.6075000000001,75372.82,0.0,3188.915,59315.13,75372.82,62504.045,12868.775000000009
2026-02-06 14:00:00+00:00,289.355,1926.5525,35.745000000000005,5136.8025,45708.9925,7269.295,356.1825,1600.8775,9132.705,0.0,1240.505,72697.01250000001,0.0,2947.3825,57643.1275,72697.01250000001,60590.51,12106.50250000001
2026-02-06 15:00:00+00:00,288.9125,2017.3375,35.955,5258.2575,47427.5925,4508.805,354.4125,1650.81,8151.235,0.0,1575.73,71269.04749999999,0.0,1955.7399999999998,56514.625,71269.04749999999,58470.365,12798.682499999988
2026-02-06 16:00:00+00:00,292.1075,2100.5525,35.925,5798.3125,50237.6325,1284.7925,355.9925,1603.9925,7447.5125,0.0,2121.5225,71278.34250000001,405.81999999999994,0.0,57805.545,71684.16250000002,57805.545,13878.617500000022
2026-02-06 17:00:00+00:00,296.2375,1989.8899999999999,35.735,6514.49,51238.72,216.405,354.1125,1381.9425,7534.9349999999995,0.0,2855.825,72418.2925,2500.8675,0.0,62061.585,74919.15999999999,62061.585,12857.57499999999
2026-02-06 18:00:00+00:00,311.01750000000004,2225.99,35.455,6563.4400000000005,51020.85,204.81,357.03,1583.365,7471.43,0.0,2958.3775,72731.765,3529.8374999999996,0.0,63287.475,76261.6025,63287.475,12974.127499999995
2026-02-06 19:00:00+00:00,312.8175,2156.575,33.795,6211.425,51068.935,0.0,351.0875,1623.1125,7699.225,0.0,2316.6775,71773.65000000001,2150.7025,0.0,60698.67,73924.35250000001,60698.67,13225.68250000001
2026-02-06 20:00:00+00:00,313.28,1913.3575,32.0,5966.2474999999995,50963.6025,0.0,357.625,1621.73,7887.555,0.0,1928.5,70983.8975,362.805,0.0,58388.2675,71346.7025,58388.2675,12958.434999999998
2026-02-06 21:00:00+00:00,312.705,1986.1225,32.0,5918.4175,50706.082500000004,0.0,367.8075,1673.7125,8204.14,0.0,2099.2975,71300.285,279.0175,0.0,58968.417499999996,71579.3025,58968.417499999996,12610.88500000001
2026-02-06 22:00:00+00:00,313.3075,1948.0349999999999,32.0,5847.280000000001,50307.94,0.0,371.865,1719.045,8661.8,0.0,1906.16,71107.4325,28.33500000000001,0.0,58752.4125,71135.7675,58752.4125,12383.355000000003
2026-02-06 23:00:00+00:00,313.49,1876.4375,32.0,5477.3724999999995,49726.365,0.0,364.545,1685.16,8328.2175,0.0,1616.4850000000001,69420.0725,0.0,32.15750000000002,56625.8575,69420.0725,56658.015,12762.057499999995
2026-02-07 00:00:00+00:00,316.3075,1956.46,35.17,5317.6525,48851.3125,0.0,366.5225,1633.6625,7652.9825,0.0,1545.9025000000001,67675.97249999999,0.0,682.2675,54396.1025,67675.97249999999,55078.37,12597.602499999986
2026-02-07 01:00:00+00:00,318.34,2028.9575,35.7475,5357.125,48586.425,0.0,367.785,1629.9975,7127.360000000001,0.0,1397.59,66849.3275,0.0,1915.935,52542.0575,66849.3275,54457.9925,12391.335
2026-02-07 02:00:00+00:00,318.49,2060.455,35.692499999999995,5199.547500000001,48455.95,0.0,368.6775,1651.04,6846.2775,0.0,1145.9425,66082.0725,0.0,3083.375,50647.475,66082.0725,53730.85,12351.222499999996
2026-02-07 03:00:00+00:00,318.1975,2069.0874999999996,35.682500000000005,5205.8,48577.425,0.0,366.075,1727.1675,6911.9375,0.0,1089.8200000000002,66301.1925,0.0,3405.36,49991.935,66301.1925,53397.295,12903.897500000006
2026-02-07 04:00:00+00:00,318.01,2040.6675,35.6575,5174.99,48540.5175,0.0,368.11,1755.4325,7556.47,0.0,1189.3875,66979.2425,0.0,3231.66,50858.675,66979.2425,54090.33500000001,12888.907499999987
2026-02-07 05:00:00+00:00,317.1625,1942.0925,35.7725,5143.465,48319.93,0.0,361.22,1747.8875,8129.1025,0.0,1395.045,67391.67749999999,0.0,1737.1175,52416.244999999995,67391.67749999999,54153.362499999996,13238.314999999995
2026-02-07 06:00:00+00:00,318.145,1910.825,34.14,5317.7075,48590.855,233.655,356.79499999999996,1734.7225,8676.2425,0.0,1527.545,68700.63249999999,0.0,1256.49,54483.95,68700.63249999999,55740.439999999995,12960.192499999997
2026-02-07 07:00:00+00:00,319.41499999999996,1958.285,32.0,5478.7375,49216.0,753.165,357.63,1674.5149999999999,8737.855,0.0,1613.8825,70141.485,0.0,508.79749999999996,56647.2025,70141.485,57156.0,12985.485
2026-02-07 08:00:00+00:00,319.065,1909.555,35.0175,5267.3025,49680.395000000004,3051.71,358.59000000000003,1625.13,8627.33,0.0,1608.92,72483.015,0.0,1056.5674999999999,58196.145,72483.015,59252.712499999994,13230.302500000005
2026-02-07 09:00:00+00:00,319.245,1859.33,35.2,4988.195,49325.965,6590.89,357.7075,1668.68,7877.9,0.0,1309.7325,74332.84499999999,0.0,2628.455,57956.222499999996,74332.84499999999,60584.6775,13748.167499999989
2026-02-07 10:00:00+00:00,317.97249999999997,1833.4575,35.3875,4834.8975,46818.7,9604.425,357.7,1563.2825,7480.2225,0.0,1075.265,73921.31,0.0,3046.8350000000005,57097.4225,73921.31,60144.2575,13777.052499999998
2026-02-07 11:00:00+00:00,318.23,1880.5,35.655,4794.905,44828.4975,11089.5775,358.1975,1220.9325,7839.8325,0.0,1163.7,73530.0275,0.0,3040.9425,57580.2425,73530.0275,60621.185,12908.842499999999
2026-02-07 12:00:00+00:00,317.3825,1828.745,35.69,4779.7,42527.417499999996,10807.34,359.2625,858.6975,8076.0175,0.0,1427.745,71017.99749999998,0.0,2481.29,55455.6625,71017.99749999998,57936.9525,13081.044999999984
2026-02-07 13:00:00+00:00,318.1125,1835.0675,31.845,4980.9,42668.69,9907.85,358.32,856.2025,7432.275,0.0,1453.935,69843.1975,0.0,2868.5049999999997,54160.6725,69843.1975,57029.1775,12814.019999999997
2026-02-07 14:00:00+00:00,318.3975,1828.5975,31.9825,5022.1025,44522.725,7834.1475,357.5175,863.8075,6483.7025,0.0,1389.6399999999999,68652.62000000001,0.0,3379.5975000000003,53042.575,68652.62000000001,56422.1725,12230.44750000001
2026-02-07 15:00:00+00:00,318.2525,1902.04,31.2375,5171.8875,47723.6575,4685.610000000001,357.9975,775.6825,5336.6775,0.0,1379.3025,67682.345,0.0,2639.38,51923.23,67682.345,54562.61,13119.735
2026-02-07 16:00:00+00:00,319.405,1974.99,30.875,5480.1025,49981.34,1315.19,346.485,451.9,4469.7575,0.0,1900.8600000000001,66270.905,0.0,210.73250000000002,52887.015,66270.905,53097.7475,13173.157500000001
2026-02-07 17:00:00+00:00,318.6625,2184.865,31.572499999999998,6318.51,50446.9825,211.7825,349.32,397.8225,4444.605,0.0,3096.7725,67800.895,2462.51,0.0,57248.345,70263.405,57248.345,13015.059999999998
2026-02-07 18:00:00+00:00,318.765,2256.125,31.9975,6425.8324999999995,50601.5625,200.285,355.685,502.5475,4741.615,0.0,3323.23,68757.645,3090.8450000000003,0.0,59051.3,71848.49,59051.3,12797.190000000002
2026-02-07 19:00:00+00:00,318.3275,2000.595,32.0,6221.8675,50738.6725,0.0,359.9,382.575,5091.922500000001,0.0,2597.2575,67743.11750000001,1804.14,0.0,57139.822499999995,69547.2575,57139.822499999995,12407.435000000012
2026-02-07 20:00:00+00:00,318.2875,1942.585,31.987499999999997,6118.1224999999995,50710.1075,0.0,361.98249999999996,463.5075,5155.0925,0.0,2035.0475000000001,67136.71999999999,606.4250000000001,0.0,55178.975,67743.14499999999,55178.975,12564.169999999991
2026-02-07 21:00:00+00:00,318.36,1963.4675,32.0,6097.7425,50790.8525,0.0,361.5,224.7925,5170.547500000001,0.0,2176.3050000000003,67135.5675,1458.8175,0.0,56205.49,68594.38500000001,56205.49,12388.895000000011
2026-02-07 22:00:00+00:00,318.83750000000003,1962.8400000000001,31.9975,6040.915,50776.495,0.0,362.03000000000003,173.6575,5069.6224999999995,0.0,2278.94,67015.335,2049.005,0.0,56752.255,69064.34000000001,56752.255,12312.085000000014
2026-02-07 23:00:00+00:00,316.8925,2154.9175,31.995,5866.907499999999,49952.595,0.0,363.7625,209.5125,4938.3550000000005,0.0,2462.47,66297.4075,1240.5625,0.0,55423.5,67537.97,55423.5,12114.470000000001
2026-02-08 00:00:00+00:00,314.8425,2090.4,32.0,5678.865,49708.552500000005,0.0,364.9875,229.6375,4594.3525,0.0,2061.6175,65075.255000000005,664.4725000000001,0.0,53782.427500000005,65739.72750000001,53782.427500000005,11957.300000000003
2026-02-08 01:00:00+00:00,317.6225,1993.3674999999998,31.9975,5373.3099999999995,50342.28,0.0,367.5725,235.555,3976.6375,0.0,1825.1025,64463.445,0.0,207.68249999999998,52137.792499999996,64463.445,52345.475,12117.970000000001
2026-02-08 02:00:00+00:00,319.16999999999996,1933.27,31.985,5226.785,50387.6125,0.0,368.03,220.745,3552.0675,0.0,1685.2825,63724.9475,0.0,1973.4825,49920.2525,63724.9475,51893.735,11831.212500000001
2026-02-08 03:00:00+00:00,319.46500000000003,1937.7025,33.4875,5167.9,50577.205,0.0,368.375,266.685,3116.4625,0.0,1538.5975,63325.880000000005,0.0,2489.9474999999998,48971.12,63325.880000000005,51461.067500000005,11864.8125
2026-02-08 04:00:00+00:00,320.235,1942.8575,34.775,5156.63,50747.8625,0.0,368.985,218.105,2777.9449999999997,0.0,1561.7775,63129.1725,0.0,1980.5375000000001,49358.3625,63129.1725,51338.9,11790.2725
2026-02-08 05:00:00+00:00,320.0125,1926.0875,34.725,5257.3150000000005,50807.83,0.0,369.5625,205.7275,2492.615,0.0,1747.4025,63161.2775,0.0,1121.1575,50439.325,63161.2775,51560.4825,11600.794999999998
2026-02-08 06:00:00+00:00,320.18,2083.925,34.035,5693.365,50897.425,241.6875,368.35249999999996,146.925,2438.8125,0.0,2015.415,64240.122500000005,23.98749999999999,0.0,51876.4275,64264.11000000001,51876.4275,12387.68250000001
2026-02-08 07:00:00+00:00,321.9075,2116.975,33.5925,6033.3099999999995,50977.494999999995,693.135,369.0575,103.43,2434.605,0.0,2093.1175,65176.62500000001,894.17,0.0,53662.205,66070.79500000001,53662.205,12408.590000000011
2026-02-08 08:00:00+00:00,320.875,2067.5725,32.230000000000004,5811.9225,50861.2125,2564.2775,370.1475,102.6025,2084.265,0.0,2057.7475,66272.8525,951.2125,0.0,55591.055,67224.06499999999,55591.055,11633.009999999987
2026-02-08 09:00:00+00:00,321.1175,2010.87,32.0025,5340.2375,50795.605,5512.0225,371.2375,100.885,1592.845,0.0,1809.5975,67886.42000000001,327.85499999999996,0.0,56825.59,68214.27500000001,56825.59,11388.685000000012
2026-02-08 10:00:00+00:00,321.38,2055.67,31.99,5086.465,50826.255,7756.5975,370.8025,73.0075,1150.0825,0.0,1799.5125,69471.76250000001,0.0,237.24,57399.1775,69471.76250000001,57636.417499999996,11835.345000000016
2026-02-08 11:00:00+00:00,319.91499999999996,2135.6025,31.9975,5080.1849999999995,50850.5025,8943.119999999999,370.25,69.255,919.1725,0.0,1819.1325,70539.1325,0.0,1373.695,57969.2425,70539.1325,59342.9375,11196.195000000007
2026-02-08 12:00:00+00:00,319.02750000000003,1896.5125,32.519999999999996,4844.8175,50488.005000000005,8848.1925,369.59250000000003,63.129999999999995,890.3125,0.0,1577.3874999999998,69329.49750000001,0.0,2550.91,55311.4225,69329.49750000001,57862.332500000004,11467.165000000008
2026-02-08 13:00:00+00:00,318.2075,1894.0975,34.495,4729.4625,50011.36,7665.577499999999,369.2875,34.42,943.0775,0.0,1515.8875,67515.8725,0.0,3035.0924999999997,53271.06,67515.8725,56306.1525,11209.720000000001
2026-02-08 14:00:00+00:00,319.4875,1931.3075,35.66,5081.47,49947.2125,5549.2074999999995,368.3975,55.6625,1023.0875,0.0,1607.8925,65919.385,0.0,2482.8724999999995,51660.354999999996,65919.385,54143.22749999999,11776.157500000001
2026-02-08 15:00:00+00:00,323.71500000000003,2077.8125,35.75,5218.5425,49961.39,3026.995,368.4475,119.625,1078.085,0.0,1701.9425,63912.305,0.0,566.0325,50941.3275,63912.305,51507.36,12404.945
2026-02-08 16:00:00+00:00,320.7,2492.1225,35.81,5711.65,50471.832500000004,919.045,369.1,143.29500000000002,1261.6575,0.0,2170.9525,63896.165,1374.9925000000003,0.0,52489.8425,65271.1575,52489.8425,12781.315000000002
2026-02-08 17:00:00+00:00,319.4225,3153.9525,35.74,6424.285,50853.4075,211.935,369.725,135.475,1736.5275000000001,0.0,3393.25,66633.72,3866.995,0.0,58013.5475,70500.715,58013.5475,12487.167499999996
2026-02-08 18:00:00+00:00,318.27750000000003,3287.2075,35.6825,6516.7775,50885.4675,202.5925,369.965,192.255,2175.8575,0.0,3942.73,67926.81249999999,4251.16,0.0,60609.1825,72177.97249999999,60609.1825,11568.789999999986
2026-02-08 19:00:00+00:00,319.53249999999997,3250.4,35.525000000000006,6438.637500000001,50919.6025,0.0,369.14,244.7375,2463.1875,0.0,3364.1225,67404.88500000001,3720.4325000000003,0.0,58538.6725,71125.3175,58538.6725,12586.645000000004
2026-02-08 20:00:00+00:00,320.45,3168.4674999999997,35.2775,6248.1625,50946.235,0.0,370.4625,283.645,2741.9449999999997,0.0,2378.88,66493.525,2304.7925,0.0,56486.619999999995,68798.31749999999,56486.619999999995,12311.697499999995
2026-02-08 21:00:00+00:00,320.78,3223.9700000000003,35.51,6190.2525000000005,50968.81,0.0,370.145,360.315,2978.8175,0.0,2387.9775,66836.57749999998,2365.8574999999996,0.0,57088.3825,69202.43499999998,57088.3825,12114.052499999983
2026-02-08 22:00:00+00:00,320.1825,3186.2325,35.4225,6076.525,50974.195,0.0,371.15,328.225,3071.215,0.0,2268.2625,66631.40999999999,1822.0974999999999,0.0,57056.0975,68453.50749999999,57056.0975,11397.409999999989
2026-02-08 23:00:00+00:00,320.225,2741.54,35.3725,5727.9275,51002.82,0.0,371.0675,351.4625,3238.91,0.0,2407.42,66196.745,1133.605,0.0,55967.89,67330.34999999999,55967.89,11362.459999999992
2026-02-09 00:00:00+00:00,320.3675,2093.25,35.39,5596.985000000001,51036.33,0.0,369.54499999999996,306.545,3470.0950000000003,0.0,2234.8975,65463.405,649.51,0.0,54705.495,66112.915,54705.495,11407.419999999991
2026-02-09 01:00:00+00:00,320.515,2049.4875,35.4825,5320.9275,50883.21,0.0,369.505,334.34749999999997,3890.0825,0.0,2010.73,65214.2875,228.23999999999998,0.0,53472.9,65442.5275,53472.9,11969.627499999995
2026-02-09 02:00:00+00:00,320.7875,2048.38,35.69,5312.02,50560.395,0.0,369.5525,437.69,3825.9049999999997,0.0,1740.6425,64651.0625,0.0,582.0475,51756.5225,64651.0625,52338.57,12312.4925
2026-02-09 03:00:00+00:00,320.8625,2217.46,35.43,5279.9,50704.8775,0.0,368.21750000000003,522.2225000000001,3624.1,0.0,1798.5549999999998,64871.625,0.0,915.8299999999999,51488.2475,64871.625,52404.0775,12467.5475
2026-02-09 04:00:00+00:00,320.805,2455.4075000000003,35.58,5569.5875,50952.06,0.0,364.83000000000004,573.9075,3472.6975,0.0,1955.0125,65699.8875,282.13250000000005,0.0,54068.854999999996,65982.02,54068.854999999996,11913.165000000008
2026-02-09 05:00:00+00:00,321.645,3111.89,35.6325,5948.4675,51108.3225,0.0,364.9325,765.33,3413.31,0.0,2846.125,67915.655,2052.2975,0.0,59225.075,69967.9525,59225.075,10742.877500000002
2026-02-09 06:00:00+00:00,319.7075,4580.1,35.695,6361.8875,51108.0225,246.1075,364.20500000000004,954.8025,3688.465,0.0,3508.11,71167.1025,2833.3849999999998,0.0,64754.9375,74000.48749999999,64754.9375,9245.549999999988
2026-02-09 07:00:00+00:00,319.62,4665.2675,35.5575,6538.6125,51101.6575,749.955,363.58,1181.72,4136.7825,0.0,3922.1075,73014.86,3228.44,0.0,67427.515,76243.3,67427.515,8815.785000000003
2026-02-09 08:00:00+00:00,322.125,4591.445,35.4525,6474.0625,51080.2475,2542.775,359.0175,1295.49,4397.7075,0.0,3748.9674999999997,74847.29000000001,3808.8824999999997,0.0,67954.65,78656.17250000002,67954.65,10701.522500000021
2026-02-09 09:00:00+00:00,323.185,3688.795,35.3275,6173.1125,51044.235,4712.682500000001,354.115,1360.415,4448.3575,0.0,3086.2175,75226.44249999999,3112.755,0.0,67552.6175,78339.1975,67552.6175,10786.580000000002
2026-02-09 10:00:00+00:00,322.085,2717.565,35.195,5800.827499999999,50898.0775,6549.389999999999,351.71500000000003,1414.03,4466.545,0.0,2548.615,75104.045,2162.5525,0.0,66630.95,77266.5975,66630.95,10635.647500000006
2026-02-09 11:00:00+00:00,312.0875,2321.8175,35.4375,5624.2775,50842.832500000004,8030.6925,352.39750000000004,1458.7649999999999,4976.7375,0.0,2154.87,76109.91500000001,750.2975,0.0,66430.075,76860.21250000001,66430.075,10430.137500000012
2026-02-09 12:00:00+00:00,309.69,2031.9375,35.4875,5138.855,50700.119999999995,8164.645,349.8725,1423.595,5349.61,0.0,1552.0324999999998,75055.845,0.0,860.85,64174.0125,75055.845,65034.862499999996,10020.982500000006
2026-02-09 13:00:00+00:00,308.47,2091.3125,35.6,4874.955,50657.32,7330.837500000001,350.7725,1380.6925,5342.1825,0.0,1572.6675,73944.81,0.0,1249.7325,63048.4925,73944.81,64298.225,9646.585
2026-02-09 14:00:00+00:00,308.4475,2194.4875,35.68,5064.68,50565.195,5648.505,351.295,1440.4225000000001,5699.295,0.0,1768.205,73076.2125,0.0,748.3199999999999,61837.64,73076.2125,62585.96,10490.252499999995
2026-02-09 15:00:00+00:00,309.07,1960.475,35.445,5190.35,49722.54,3102.8675000000003,351.195,1446.0725,6509.8775000000005,0.0,2019.1875,70647.08,250.39,0.0,60903.64,70897.47,60903.64,9993.830000000002
2026-02-09 16:00:00+00:00,306.195,2445.77,35.6525,5761.2225,49833.55,893.1925,352.9175,1257.5175,7615.8625,0.0,2642.2525,71144.1325,1973.7075000000002,0.0,61573.192500000005,73117.84000000001,61573.192500000005,11544.647500000006
2026-02-09 17:00:00+00:00,311.325,3484.2325,35.3375,6356.2175,50189.192500000005,226.24,353.775,1355.2925,8857.185000000001,0.0,3235.6425,74404.44000000002,3569.5800000000004,0.0,65999.3875,77974.02000000002,65999.3875,11974.632500000022
2026-02-09 18:00:00+00:00,318.445,3470.825,35.3975,6470.72,50397.2225,215.0075,354.35,1354.125,10049.655,0.0,3147.7875,75813.535,3420.8475000000003,0.0,67294.47,79234.3825,67294.47,11939.912500000006
2026-02-09 19:00:00+00:00,316.11,3105.8575,35.2025,6013.2475,50657.2825,0.0,356.515,1346.18,10821.3475,0.0,2295.835,74947.5775,1282.5325,0.0,63669.354999999996,76230.11,63669.354999999996,12560.755000000005
2026-02-09 20:00:00+00:00,317.285,2064.1225,35.185,5535.3025,50526.515,0.0,357.2575,1370.6425,11351.807499999999,0.0,1881.975,73440.0925,0.0,923.235,60602.6525,73440.0925,61525.8875,11914.205000000002
2026-02-09 21:00:00+00:00,319.27,2060.81,35.3525,5324.5325,50203.595,0.0,357.4025,1326.3274999999999,11315.275,0.0,1934.8449999999998,72877.40999999999,0.0,869.6525,60414.295,72877.40999999999,61283.947499999995,11593.462499999994
2026-02-09 22:00:00+00:00,321.97249999999997,1858.465,35.3725,5117.8525,50185.14,0.0,357.62,1198.045,11370.8125,0.0,1908.305,72353.58499999999,0.0,1340.9424999999999,59602.4225,72353.58499999999,60943.365,11410.219999999994
2026-02-09 23:00:00+00:00,321.905,1860.45,35.3825,5082.67,50320.4975,0.0,358.915,1134.2425,11181.955,0.0,1639.405,71935.4225,0.0,2352.8675000000003,57345.545,71935.4225,59698.4125,12237.010000000002
2026-02-10 00:00:00+00:00,320.9075,1767.9125,35.5375,4947.8875,50104.457500000004,0.0,360.46000000000004,1088.605,10889.675,0.0,1387.855,70903.2975,0.0,2919.1,55902.6275,70903.2975,58821.7275,12081.57
2026-02-10 01:00:00+00:00,320.89,1762.9325,35.1625,4861.65,49183.5125,0.0,361.3225,1226.045,10110.7175,0.0,1454.355,69316.5875,0.0,3142.56,54122.2225,69316.5875,57264.7825,12051.804999999993
2026-02-10 02:00:00+00:00,319.0725,1719.225,35.5525,4798.5825,47654.6825,0.0,362.21500000000003,1160.9375,9104.655,0.0,1505.715,66660.6375,0.0,3002.0775,51822.49,66660.6375,54824.5675,11836.07
2026-02-10 03:00:00+00:00,322.37,1731.0025,35.705,5005.2625,47769.905,0.0,362.565,1003.66,8256.7775,0.0,1455.1174999999998,65942.36499999999,0.0,2894.825,51128.380000000005,65942.36499999999,54023.205,11919.159999999989
2026-02-10 04:00:00+00:00,322.18,1765.4075,34.2725,5216.0525,49377.415,0.0,361.90999999999997,925.88,7362.0675,0.0,1528.9725,66894.1575,0.0,2424.2425,53098.3425,66894.1575,55522.585,11371.572500000002
2026-02-10 05:00:00+00:00,319.14,1784.0325,34.785,5524.5975,50912.6475,0.0,360.5175,743.3575,6656.3075,0.0,1769.2525,68104.6375,1161.8425,0.0,57933.4625,69266.48,57933.4625,11333.017499999994
2026-02-10 06:00:00+00:00,321.38,2009.6725000000001,35.28,5884.535,51118.7025,244.7,359.8875,781.27,6423.91,0.0,2385.8875,69565.22499999999,3439.89,0.0,62643.59,73005.11499999999,62643.59,10361.524999999994
2026-02-10 07:00:00+00:00,318.735,2241.8425,66.5125,6138.0975,51219.185,572.6325,359.7325,951.145,6040.327499999999,0.0,2879.7025000000003,70787.91249999999,4096.2575,0.0,64665.845,74884.16999999998,64665.845,10218.324999999983
2026-02-10 08:00:00+00:00,314.0875,1929.1925,110.2825,6107.8825,51425.025,1487.51,359.65999999999997,1226.2125,5795.18,0.0,2807.6175000000003,71562.65,3880.18,0.0,65013.020000000004,75442.82999999999,65013.020000000004,10429.809999999983
