,Biomass,Fossil Gas,Fossil Oil,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-06 06:00:00+00:00,497.00625,57.762475,5.8760650000000005,0.0,199.9335,619.21875,229.8495,43.6121905,1653.2587305,0.0,0.0,2189.945,1653.2587305,2189.945,-536.6862695000002
2026-02-06 07:00:00+00:00,505.383,36.40255,6.1539675,0.879399,203.48725000000002,622.8645,250.858,0.0054495,1626.034116,0.0,0.0,2236.755,1626.034116,2236.755,-610.7208840000001
2026-02-06 08:00:00+00:00,515.73625,31.35645,6.3593125,6.4881325,210.7695,658.59275,255.2985,0.00543925,1684.6063342500001,0.0,0.0,2361.8675,1684.6063342500001,2361.8675,-677.2611657499997
2026-02-06 09:00:00+00:00,517.21825,31.6298,6.46661,14.1082,214.16425,689.2195,252.1425,0.005440749999999999,1724.95455075,0.0,0.0,2421.4875,1724.95455075,2421.4875,-696.5329492500002
2026-02-06 10:00:00+00:00,514.5572500000001,45.270300000000006,6.4513300000000005,22.025,214.2485,678.0015,276.353,0.0054415,1756.9123215,0.0,0.0,2403.72,1756.9123215,2403.72,-646.8076784999998
2026-02-06 11:00:00+00:00,510.48625000000004,55.399525,6.31031,21.015875,208.8025,640.29,274.80375,0.005439,1717.1136490000001,0.0,0.0,2379.2325,1717.1136490000001,2379.2325,-662.118851
2026-02-06 12:00:00+00:00,503.74775,51.47665,6.25448,20.02665,208.07350000000002,653.6315,265.67875000000004,0.00543975,1708.89471975,0.0,0.0,2338.585,1708.89471975,2338.585,-629.6902802500001
2026-02-06 13:00:00+00:00,508.247,65.1179,6.33286,20.30035,209.2035,672.91025,267.79925000000003,0.00543875,1749.91654875,0.0,0.0,2307.5625,1749.91654875,2307.5625,-557.64595125
2026-02-06 14:00:00+00:00,512.515,42.626525,6.43458,11.6757575,212.61775,675.3054999999999,252.83350000000002,0.00545575,1714.01406825,0.0,0.0,2238.345,1714.01406825,2238.345,-524.3309317499998
2026-02-06 15:00:00+00:00,507.536,34.811099999999996,6.197665,1.6702385,205.49575,676.3285000000001,239.6515,0.00551675,1671.69627025,0.0,0.0,2318.6725,1671.69627025,2318.6725,-646.9762297500001
2026-02-06 16:00:00+00:00,501.70525,34.2955,5.8449100000000005,0.0,194.133,683.13275,258.28525,0.005548,1677.402208,0.0,0.0,2462.46,1677.402208,2462.46,-785.0577920000001
2026-02-06 17:00:00+00:00,501.39625,39.75405,5.9929749999999995,0.0,199.9875,700.7315,276.87175,0.00554925,1724.73957425,0.0,0.0,2407.0125,1724.73957425,2407.0125,-682.2729257499998
2026-02-06 18:00:00+00:00,508.4715,69.71495,6.2223425,0.0,206.555,725.97725,273.365,0.00554925,1790.3115917500002,0.0,0.0,2238.0525,1790.3115917500002,2238.0525,-447.7409082499996
2026-02-06 19:00:00+00:00,511.93125,67.74215000000001,6.323815,0.0,209.18525,719.10675,269.36775,0.005549,1783.662514,0.0,0.0,2141.505,1783.662514,2141.505,-357.842486
2026-02-06 20:00:00+00:00,504.34875,72.77715,6.126635,0.0,203.35649999999998,722.3935,285.7035,0.0055485000000000005,1794.7115835000002,0.0,0.0,2029.735,1794.7115835000002,2029.735,-235.0234164999997
2026-02-06 21:00:00+00:00,500.2345,76.316375,6.013055,0.0,200.7435,715.09475,277.25625,0.0055485,1775.6639785,0.0,0.0,1890.135,1775.6639785,1890.135,-114.4710215
2026-02-06 22:00:00+00:00,505.23675000000003,72.188725,6.0006474999999995,0.0,200.167,681.4055,259.582,0.00554875,1724.58617125,0.0,0.0,1815.3575,1724.58617125,1815.3575,-90.77132875000007
2026-02-06 23:00:00+00:00,508.2985,74.1485,6.0104725000000006,0.0,200.059,629.18875,212.44075,0.005549500000000001,1630.1515219999999,0.0,0.0,1798.4425,1630.1515219999999,1798.4425,-168.29097800000022
2026-02-07 00:00:00+00:00,508.93575,74.1899,6.0317025,0.0,200.73275,625.24575,215.46075,0.00555075,1630.6021532500001,0.0,0.0,1765.3425,1630.6021532500001,1765.3425,-134.74034674999984
2026-02-07 01:00:00+00:00,511.66625,73.18430000000001,6.06696,0.0,202.257,637.6105,219.95075,0.00554925,1650.74130925,0.0,0.0,1719.53,1650.74130925,1719.53,-68.78869074999989
2026-02-07 02:00:00+00:00,510.2555,69.16104999999999,6.14034,0.0,203.727,657.1210000000001,222.63524999999998,0.00554875,1669.04568875,0.0,0.0,1733.995,1669.04568875,1733.995,-64.94931124999994
2026-02-07 03:00:00+00:00,507.19325,67.822675,6.1420449999999995,0.0,204.35675,682.40575,235.077,0.00555,1703.00302,0.0,0.0,1737.4775,1703.00302,1737.4775,-34.47447999999986
2026-02-07 04:00:00+00:00,509.66125,66.8298,6.09652,0.0,202.55275,678.9517500000001,227.4315,0.0055505,1691.5291205,0.0,0.0,1694.195,1691.5291205,1694.195,-2.6658794999998463
2026-02-07 05:00:00+00:00,508.69425,68.2996,6.12394,0.0,203.9705,689.0475,221.17075,0.005549,1697.312089,0.0,0.0,1680.6225,1697.312089,1680.6225,16.68958900000007
2026-02-07 06:00:00+00:00,514.7665,71.85795,6.25605,0.0,207.04475,720.51,219.78125,0.00554925,1740.22204925,0.0,0.0,1827.6675,1740.22204925,1827.6675,-87.44545074999996
2026-02-07 07:00:00+00:00,516.32825,67.817125,6.133985,1.99062875,203.529,734.265,208.46525,0.00554875,1738.5347875,0.0,0.0,1909.9475,1738.5347875,1909.9475,-171.4127125
2026-02-07 08:00:00+00:00,515.82075,72.08869999999999,6.2578075,12.125685,207.38049999999998,701.02125,235.7,0.0055495,1750.400242,0.0,0.0,2032.475,1750.400242,2032.475,-282.074758
2026-02-07 09:00:00+00:00,516.44875,76.02285,6.344595,23.0302,210.1465,679.5930000000001,245.906,0.00554975,1757.49744475,0.0,0.0,2116.705,1757.49744475,2116.705,-359.2075552499998
2026-02-07 10:00:00+00:00,519.399,68.880225,6.6615875,28.5417,218.62775,704.06875,245.465,0.00554725,1791.64955975,0.0,0.0,2221.5425,1791.64955975,2221.5425,-429.89294025000004
2026-02-07 11:00:00+00:00,516.646,69.97087499999999,6.646415,34.07525,217.247,706.3117500000001,246.36925,0.00555,1797.2720900000002,0.0,0.0,2233.22,1797.2720900000002,2233.22,-435.94790999999964
2026-02-07 12:00:00+00:00,515.18775,74.647625,7.94507,34.59415,211.52525,688.51225,230.32375000000002,0.0055495,1762.7413945,0.0,0.0,2250.1,1762.7413945,2250.1,-487.35860549999984
2026-02-07 13:00:00+00:00,517.59875,71.325775,6.4811049999999994,28.5484,208.049,718.342,225.27949999999998,0.005549,1775.630079,0.0,0.0,2258.6225,1775.630079,2258.6225,-482.9924209999999
2026-02-07 14:00:00+00:00,514.487,77.1309,6.26832,13.1752925,202.7065,739.6095,220.6565,0.00554925,1774.03956175,0.0,0.0,2193.3475,1774.03956175,2193.3475,-419.3079382499998
2026-02-07 15:00:00+00:00,513.40825,69.19662500000001,6.1660125,1.9225094999999999,202.54325,799.6205,222.035,0.00554925,1814.89769625,0.0,0.0,2211.1875,1814.89769625,2211.1875,-396.2898037499999
2026-02-07 16:00:00+00:00,516.00575,72.555575,6.2154375,0.0,203.837,821.46425,227.5755,0.005549500000000001,1847.659062,0.0,0.0,2340.4975,1847.659062,2340.4975,-492.838438
2026-02-07 17:00:00+00:00,521.55525,69.64575,6.300145,0.0,205.53175000000002,808.80375,232.099,0.0055485,1843.9411935,0.0,0.0,2332.565,1843.9411935,2332.565,-488.6238065
2026-02-07 18:00:00+00:00,518.98925,68.172875,6.221159999999999,0.0,203.83249999999998,791.3810000000001,232.42975,0.00554925,1821.0320842500003,0.0,0.0,2173.3525,1821.0320842500003,2173.3525,-352.3204157499997
2026-02-07 19:00:00+00:00,516.402,69.054175,6.0717775,0.0,199.9535,788.8095,241.1735,0.005549,1821.4700014999999,0.0,0.0,2063.175,1821.4700014999999,2063.175,-241.70499850000033
2026-02-07 20:00:00+00:00,511.86249999999995,70.846925,6.0471625,0.0,200.07475,761.0705,255.1885,0.00555,1805.0958875000001,0.0,0.0,1977.7925,1805.0958875000001,1977.7925,-172.6966124999999
2026-02-07 21:00:00+00:00,509.5935,74.07275,6.096775,0.0,202.364,781.135,222.8235,0.00554975,1796.09107475,0.0,0.0,1903.17,1796.09107475,1903.17,-107.07892525000011
2026-02-07 22:00:00+00:00,509.25475,67.372875,5.9505,0.0,198.61025,678.7855,206.78175,0.00554775,1666.7611727499998,0.0,0.0,1832.6475,1666.7611727499998,1832.6475,-165.88632725000025
2026-02-07 23:00:00+00:00,498.5635,73.118675,5.250045,0.0,177.67725000000002,704.71025,201.5905,0.005549500000000001,1660.9157695,0.0,0.0,1813.5375,1660.9157695,1813.5375,-152.6217305
2026-02-08 00:00:00+00:00,493.2355,66.030675,5.14891,0.0,174.18775,732.1675,184.08325000000002,0.00555075,1654.85913575,0.0,0.0,1795.0125,1654.85913575,1795.0125,-140.1533642500001
2026-02-08 01:00:00+00:00,492.44225,64.40277499999999,5.1479025,0.0,173.28775,717.47375,184.27325,0.00555,1637.0332275,0.0,0.0,1775.13,1637.0332275,1775.13,-138.09677250000004
2026-02-08 02:00:00+00:00,492.78425,64.3032,5.1457775,0.0,173.19575,692.56075,175.70725,0.00554925,1603.7025267499998,0.0,0.0,1725.78,1603.7025267499998,1725.78,-122.07747325000014
2026-02-08 03:00:00+00:00,494.30725,70.359875,5.1362725000000005,0.0,173.00825,683.76925,194.80525,0.005547750000000001,1621.3916952499999,0.0,0.0,1791.145,1621.3916952499999,1791.145,-169.7533047500001
2026-02-08 04:00:00+00:00,495.73275,75.865875,5.211405,0.0,175.32375,665.056,218.00825,0.005549,1635.2035790000002,0.0,0.0,1725.17,1635.2035790000002,1725.17,-89.96642099999985
2026-02-08 05:00:00+00:00,509.808,76.476975,5.96864,0.0,197.49599999999998,633.91975,237.21625,0.005549500000000001,1660.8911645,0.0,0.0,1672.295,1660.8911645,1672.295,-11.403835500000014
2026-02-08 06:00:00+00:00,509.85900000000004,74.245725,6.03171,0.0,199.63425,671.109,243.14575,0.00554875,1704.0309837499997,0.0,0.0,1792.025,1704.0309837499997,1792.025,-87.99401625000041
2026-02-08 07:00:00+00:00,512.46675,73.15514999999999,6.167775000000001,4.968282,202.46925,661.90225,238.68349999999998,0.005548,1699.8185050000002,0.0,0.0,1912.765,1699.8185050000002,1912.765,-212.9464949999999
2026-02-08 08:00:00+00:00,514.541,77.059325,6.32105,20.43745,208.1605,547.745,208.9825,0.00555075,1583.2523757500003,0.0,0.0,2066.72,1583.2523757500003,2066.72,-483.4676242499995
2026-02-08 09:00:00+00:00,514.423,81.0531,6.5632275,36.666725,213.973,478.43100000000004,177.53975,0.00554975,1508.65535225,0.0,0.0,2153.91,1508.65535225,2153.91,-645.2546477499998
2026-02-08 10:00:00+00:00,519.74775,81.53925000000001,6.620464999999999,53.145175,217.328,530.30675,180.498,0.005549500000000001,1589.1909395,0.0,0.0,2170.8525,1589.1909395,2170.8525,-581.6615605
2026-02-08 11:00:00+00:00,518.988,80.93855,6.63957,53.240475,217.7375,587.84925,150.98575,0.00554825,1616.38464325,0.0,0.0,2170.9,1616.38464325,2170.9,-554.5153567500001
2026-02-08 12:00:00+00:00,516.8105,79.81945,6.635525,43.077725,216.92225,605.2785,132.271,0.00554875,1600.8204987499998,0.0,0.0,2191.0375,1600.8204987499998,2191.0375,-590.2170012500001
2026-02-08 13:00:00+00:00,516.6825,75.208125,6.5371925,27.93745,212.1355,620.4105,152.15375,0.00555075,1611.07056825,0.0,0.0,2188.365,1611.07056825,2188.365,-577.2944317499998
2026-02-08 14:00:00+00:00,514.74875,80.73207500000001,6.246955,16.290625,206.0485,666.4775,187.07975,0.0055495,1677.6297045,0.0,0.0,2131.8975,1677.6297045,2131.8975,-454.26779550000015
2026-02-08 15:00:00+00:00,514.49825,77.683475,6.3004074999999995,3.33457825,208.25025,726.22075,252.98475,0.0055495,1789.27801025,0.0,0.0,2209.23,1789.27801025,2209.23,-419.95198974999994
2026-02-08 16:00:00+00:00,506.76625,82.30085,6.277485,0.0,204.77724999999998,725.18325,299.54925000000003,0.005549,1824.859884,0.0,0.0,2335.655,1824.859884,2335.655,-510.79511600000023
2026-02-08 17:00:00+00:00,502.55625,80.408575,6.119149999999999,0.0,200.405,741.6,320.00125,0.005549500000000001,1851.0957745,0.0,0.0,2321.595,1851.0957745,2321.595,-470.49922549999974
2026-02-08 18:00:00+00:00,509.6725,74.41002499999999,6.1216275,0.0,199.91125,757.01725,325.51099999999997,0.00554975,1872.64920225,0.0,0.0,2155.0225,1872.64920225,2155.0225,-282.3732977500001
2026-02-08 19:00:00+00:00,508.67725,68.422875,6.0616425,0.0,198.99075,682.26675,316.89125,0.0055485,1781.316066,0.0,0.0,2022.4175,1781.316066,2022.4175,-241.10143399999993
2026-02-08 20:00:00+00:00,508.14375,67.941275,6.1219625,0.0,199.7055,709.771,279.95925,0.0055495,1771.6482869999998,0.0,0.0,1990.925,1771.6482869999998,1990.925,-219.2767130000002
2026-02-08 21:00:00+00:00,508.48875,67.5651,6.0833975,0.0,199.122,723.9879999999999,243.8865,0.00555,1749.1392975,0.0,0.0,1925.3325,1749.1392975,1925.3325,-176.19320249999987
2026-02-08 22:00:00+00:00,509.85574999999994,67.705675,6.08285,0.0,199.7825,606.3085,206.6165,0.00555,1596.3573250000002,0.0,0.0,1853.455,1596.3573250000002,1853.455,-257.09767499999975
2026-02-08 23:00:00+00:00,496.36275,65.323975,5.1959725,0.0,172.371,546.55225,150.4185,0.00554925,1436.22999675,0.0,0.0,1890.6725,1436.22999675,1890.6725,-454.44250324999985
2026-02-09 00:00:00+00:00,497.45725,65.2745,5.1767875,0.0,173.12225,435.83075,125.03575000000001,0.00555025,1301.9028377500001,0.0,0.0,1922.18,1301.9028377500001,1922.18,-620.27716225
2026-02-09 01:00:00+00:00,497.6735,68.8474,5.278145,0.0,177.09475,340.4365,126.79925,0.005548,1216.135093,0.0,0.0,1888.6325,1216.135093,1888.6325,-672.4974069999998
2026-02-09 02:00:00+00:00,499.8405,67.085625,5.3846375,0.0,180.2745,326.83475,113.955,0.005549,1193.3805614999999,0.0,0.0,1802.9725,1193.3805614999999,1802.9725,-609.5919385000002
2026-02-09 03:00:00+00:00,490.51925,65.560175,5.16711,0.0,174.0735,299.69675,101.28605,0.0055505,1136.3083855,0.0,0.0,1706.855,1136.3083855,1706.855,-570.5466145
2026-02-09 04:00:00+00:00,492.42949999999996,66.08565,5.2548725,0.0,175.796,314.42725,96.676275,0.005549500000000001,1150.6750969999998,0.0,0.0,1747.62,1150.6750969999998,1747.62,-596.9449030000001
2026-02-09 05:00:00+00:00,509.04825,75.3742,6.09049,0.0,200.61875,310.27975000000004,90.969975,0.00555025,1192.38696525,0.0,0.0,1944.28,1192.38696525,1944.28,-751.89303475
2026-02-09 06:00:00+00:00,511.24249999999995,76.84625,6.2281425,0.0,205.44125,286.5275,80.38647499999999,0.005548,1166.6776654999999,0.0,0.0,2171.1975,1166.6776654999999,2171.1975,-1004.5198345000003
2026-02-09 07:00:00+00:00,512.37475,70.743075,6.2123725,4.03634675,205.976,262.094,72.64127500000001,0.00554875,1134.0833679999998,0.0,0.0,2273.665,1134.0833679999998,2273.665,-1139.5816320000001
2026-02-09 08:00:00+00:00,515.65575,72.6512,6.5097974999999995,18.308825,215.2525,252.3955,70.800475,0.00555,1151.5795975,0.0,0.0,2440.6725,1151.5795975,2440.6725,-1289.0929025
2026-02-09 09:00:00+00:00,513.51425,82.81892500000001,6.5487850000000005,23.4888,216.1615,246.617,70.782275,0.00555,1159.937085,0.0,0.0,2466.4875,1159.937085,2466.4875,-1306.5504150000002
2026-02-09 10:00:00+00:00,514.25,86.571175,6.5670125,37.590775,217.76925,208.73,72.4171,0.00554925,1143.9008617500003,0.0,0.0,2461.3,1143.9008617500003,2461.3,-1317.3991382499999
2026-02-09 11:00:00+00:00,512.62675,86.63145,6.5982425,53.464225,217.087,189.41625,72.84645,0.00555,1138.6759175,0.0,0.0,2447.5375,1138.6759175,2447.5375,-1308.8615825
2026-02-09 12:00:00+00:00,512.71525,78.8925,6.669965,58.464975,220.388,178.69225,72.02199999999999,0.00554875,1127.8504887499998,0.0,0.0,2430.52,1127.8504887499998,2430.52,-1302.6695112500001
2026-02-09 13:00:00+00:00,514.1645,79.183425,6.7179,44.38765,220.55375,171.40575,64.03885,0.00554975,1100.45737475,0.0,0.0,2386.945,1100.45737475,2386.945,-1286.48762525
2026-02-09 14:00:00+00:00,511.6315,71.04117500000001,6.3264625,24.838974999999998,205.946,150.93574999999998,47.258,0.0055505,1017.9834130000002,0.0,0.0,2359.76,1017.9834130000002,2359.76,-1341.776587
2026-02-09 15:00:00+00:00,499.83574999999996,70.107075,6.133425,6.20997675,200.1905,141.44324999999998,43.0969,0.0055485,967.02242525,0.0,0.0,2362.5925,967.02242525,2362.5925,-1395.5700747500002
2026-02-09 16:00:00+00:00,511.41200000000003,78.1668,53.1207375,0.0,207.698,169.0495,43.99785,0.0055475,1063.450435,0.0,0.0,2447.9525,1063.450435,2447.9525,-1384.502065
2026-02-09 17:00:00+00:00,509.6905,73.00445,15.4640275,0.0,206.217,196.35500000000002,48.211275,0.00554925,1048.94780175,0.0,0.0,2459.065,1048.94780175,2459.065,-1410.11719825
2026-02-09 18:00:00+00:00,498.96675,68.0995,6.0511550000000005,0.0,196.86725,206.86149999999998,46.407175,0.00555025,1023.2588802500001,0.0,0.0,2322.1975,1023.2588802500001,2322.1975,-1298.9386197500003
2026-02-09 19:00:00+00:00,497.99725,65.88142500000001,5.9791625,0.0,194.584,201.56175000000002,47.2094,0.0055485,1013.2185360000001,0.0,0.0,2225.665,1013.2185360000001,2225.665,-1212.4464639999999
2026-02-09 20:00:00+00:00,503.72175,67.10485,5.9563175,0.0,196.43375,222.328,51.824525,0.00555025,1047.37474275,0.0,0.0,2139.7275,1047.37474275,2139.7275,-1092.35275725
2026-02-09 21:00:00+00:00,493.7845,66.870825,5.81105,0.0,189.334,223.08800000000002,49.03185,0.0055495,1027.9257745,0.0,0.0,1989.0175,1027.9257745,1989.0175,-961.0917254999999
2026-02-09 22:00:00+00:00,486.61325,66.67092500000001,5.7619675,0.0,187.79325,190.09550000000002,45.218675,0.00554925,982.15911675,0.0,0.0,1907.2425,982.15911675,1907.2425,-925.0833832500001
2026-02-09 23:00:00+00:00,480.69025,66.079925,5.44565,0.0,180.80599999999998,122.6345,39.586749999999995,0.005548,895.2486230000001,0.0,0.0,1895.525,895.2486230000001,1895.525,-1000.276377
2026-02-10 00:00:00+00:00,482.38025,65.90322499999999,5.3932899999999995,0.0,178.03699999999998,111.94024999999999,35.418225,0.00555,879.0777899999999,0.0,0.0,1916.4475,879.0777899999999,1916.4475,-1037.36971
2026-02-10 01:00:00+00:00,487.57124999999996,65.72725,5.365892499999999,0.0,177.69975,83.74625,34.738075,0.0055505,854.854018,0.0,0.0,1869.0,854.854018,1869.0,-1014.145982
2026-02-10 02:00:00+00:00,497.9545,65.39054999999999,5.2842675,0.0,175.8495,63.816500000000005,36.645475,0.00554975,844.9463422500002,0.0,0.0,1868.6875,844.9463422500002,1868.6875,-1023.7411577499998
2026-02-10 03:00:00+00:00,488.97749999999996,65.58279999999999,5.3475075,0.0,177.7525,68.19875,39.016000000000005,0.00554975,844.88060725,0.0,0.0,1837.91,844.88060725,1837.91,-993.02939275
2026-02-10 04:00:00+00:00,500.37575000000004,67.981975,6.079335,0.0,200.39974999999998,81.893575,37.9241,0.00554925,894.66003425,0.0,0.0,1800.685,894.66003425,1800.685,-906.02496575
2026-02-10 05:00:00+00:00,509.75075,71.13575,6.823105,0.0,202.6575,87.63367500000001,45.558775000000004,0.0055502500000000005,923.5651052500001,0.0,0.0,1990.87,923.5651052500001,1990.87,-1067.3048947499997
2026-02-10 06:00:00+00:00,505.42125,75.1087,6.344925,0.1373055,205.645,97.354575,50.301375,0.00554825,940.3186787499999,0.0,0.0,2129.9375,940.3186787499999,2129.9375,-1189.61882125
2026-02-10 07:00:00+00:00,513.51225,70.82975,9.4960675,2.32149925,213.01475,136.12324999999998,49.380175,0.005549500000000001,994.6832912499999,0.0,0.0,2247.2875,994.6832912499999,2247.2875,-1252.60420875
2026-02-10 08:00:00+00:00,513.06475,71.496625,10.52607,11.158832499999999,214.99725,160.41125,49.9853,0.00554825,1031.64562575,0.0,0.0,2333.82,1031.64562575,2333.82,-1302.1743742500003
2026-02-10 09:00:00+00:00,506.1845,70.8641,9.689477499999999,24.796475,213.28,179.47899999999998,64.719475,0.00554825,1069.0185757499999,0.0,0.0,2364.035,1069.0185757499999,2364.035,-1295.01642425
2026-02-10 10:00:00+00:00,509.12725,71.683875,12.20388,42.066900000000004,217.353,194.80575,68.622075,0.00555,1115.8682800000001,0.0,0.0,2372.46,1115.8682800000001,2372.46,-1256.59172
2026-02-10 11:00:00+00:00,514.21475,69.350525,8.830655,48.60305,219.7735,179.5215,64.821,0.005549,1105.1205289999998,0.0,0.0,2381.265,1105.1205289999998,2381.265,-1276.144471
2026-02-10 12:00:00+00:00,513.86025,68.120025,6.60701,49.458125,214.94774999999998,162.1275,61.052625,0.0055502500000000005,1076.1788352499998,0.0,0.0,2367.505,1076.1788352499998,2367.505,-1291.3261647500003
2026-02-10 13:00:00+00:00,511.7035,72.465025,6.8074224999999995,43.652175,209.77,184.67374999999998,74.251075,0.005549999999999999,1103.3284975,0.0,0.0,2374.9825,1103.3284975,2374.9825,-1271.6540025000002
2026-02-10 14:00:00+00:00,500.34000000000003,71.0492,5.595795,26.569175,185.55675,225.93725,81.506875,0.00554875,1096.56059375,0.0,0.0,2319.4225,1096.56059375,2319.4225,-1222.8619062500002
2026-02-10 15:00:00+00:00,504.15,74.05405,5.81653,7.57516,190.9775,269.284,99.176275,0.00554875,1151.0390637499997,0.0,0.0,2310.915,1151.0390637499997,2310.915,-1159.8759362500002
2026-02-10 16:00:00+00:00,515.2405,72.399,8.7772475,0.11923825,210.18574999999998,271.692,119.42375,0.00555025,1197.8430359999998,0.0,0.0,2434.4875,1197.8430359999998,2434.4875,-1236.6444640000004
2026-02-10 17:00:00+00:00,508.67674999999997,75.69965,6.5492775000000005,0.0,196.8175,318.08925,117.56375,0.00554875,1223.40172625,0.0,0.0,2432.7725,1223.40172625,2432.7725,-1209.3707737500001
2026-02-10 18:00:00+00:00,508.071,70.779775,6.02331,0.0,198.41125,324.212,107.49925,0.0055505,1215.0021355000001,0.0,0.0,2308.5975,1215.0021355000001,2308.5975,-1093.5953644999997
2026-02-10 19:00:00+00:00,507.291,73.0425,5.9884525,0.0,197.35250000000002,313.68,106.86625000000001,0.00554925,1204.22625175,0.0,0.0,2186.31,1204.22625175,2186.31,-982.0837482499999
2026-02-10 20:00:00+00:00,504.28525,81.72127499999999,6.105325,0.0,200.43025,319.25725,112.279,0.00554975,1224.08389975,0.0,0.0,2087.1225,1224.08389975,2087.1225,-863.03860025
2026-02-10 21:00:00+00:00,506.30125,70.647425,6.13818,0.0,202.19825,277.416,108.702,0.00554775,1171.40865275,0.0,0.0,1985.065,1171.40865275,1985.065,-813.65634725
2026-02-10 22:00:00+00:00,509.4375,72.365925,6.1472725,0.0,201.19825,275.615,107.13775,0.00555025,1171.9072477500001,0.0,0.0,1878.3225,1171.9072477500001,1878.3225,-706.4152522499999
2026-02-10 23:00:00+00:00,503.35575,66.7991,6.02351,0.0,198.27925,305.83500000000004,116.55375000000001,0.005549500000000001,1196.8519095,0.0,0.0,1947.405,1196.8519095,1947.405,-750.5530905
2026-02-11 00:00:00+00:00,506.15625,68.631325,6.0189900000000005,0.0,197.24225,280.169,131.98899999999998,0.00554975,1190.21236475,0.0,0.0,1945.115,1190.21236475,1945.115,-754.90263525
2026-02-11 01:00:00+00:00,515.69925,75.42675,6.5671,0.0,206.52575000000002,213.654,138.54775,0.005549500000000001,1156.4261494999998,0.0,0.0,1868.9125,1156.4261494999998,1868.9125,-712.4863505000001
2026-02-11 02:00:00+00:00,509.16700000000003,74.1449,6.0738025,0.0,199.46125,209.88524999999998,137.239,0.005538,1135.9767405,0.0,0.0,1900.5825,1135.9767405,1900.5825,-764.6057595
2026-02-11 03:00:00+00:00,509.85974999999996,82.26445,6.1852,0.0,200.669,214.946,118.27250000000001,0.005537,1132.202437,0.0,0.0,1772.0075,1132.202437,1772.0075,-639.805063
2026-02-11 04:00:00+00:00,509.32175,75.65379999999999,6.005179999999999,0.0,197.156,222.1035,113.85175,0.005548,1124.097528,0.0,0.0,1793.5,1124.097528,1793.5,-669.402472
2026-02-11 05:00:00+00:00,505.065,72.690225,6.4020399999999995,0.0,199.82475,242.5155,120.44325,0.00555,1146.9463150000001,0.0,0.0,1919.715,1146.9463150000001,1919.715,-772.7686849999998
2026-02-11 06:00:00+00:00,511.96524999999997,87.329075,6.1264925,0.12157599999999999,199.951,319.731,134.18475,0.00552275,1259.41466625,0.0,0.0,2155.29,1259.41466625,2155.29,-895.87533375
2026-02-11 07:00:00+00:00,516.03975,76.99025,6.4794875,2.90314875,212.746,362.25625,134.57850000000002,0.00554925,1311.9989355000002,0.0,0.0,2259.3225,1311.9989355000002,2259.3225,-947.3235645
2026-02-11 08:00:00+00:00,515.6057500000001,74.589,6.3850774999999995,16.9249625,209.985,435.46275,144.5975,0.00554925,1403.5555892500004,0.0,0.0,2381.725,1403.5555892500004,2381.725,-978.1694107499995
2026-02-11 09:00:00+00:00,521.822,73.602525,6.877395,47.119325,225.55124999999998,454.388,136.65175,0.00554925,1466.01779425,0.0,0.0,2393.0925,1466.01779425,2393.0925,-927.0747057500002
2026-02-11 10:00:00+00:00,519.5955,72.8556,6.7589925,67.68215000000001,219.971,449.817,144.49475,0.005549,1481.1805415000001,0.0,0.0,2357.0275,1481.1805415000001,2357.0275,-875.8469585
2026-02-11 11:00:00+00:00,510.22625,67.3378,6.1712775,77.693525,203.22975,499.7175,130.0055,0.005548,1494.3871505,0.0,0.0,2371.505,1494.3871505,2371.505,-877.1178495000001
2026-02-11 12:00:00+00:00,515.79175,67.60265,6.6351625,85.30635000000001,215.71025,553.16675,136.649,0.005549,1580.8674615,0.0,0.0,2315.7575,1580.8674615,2315.7575,-734.8900385000002
2026-02-11 13:00:00+00:00,522.35125,68.414425,6.939182499999999,65.8413,226.136,548.14825,164.06824999999998,0.005549500000000001,1601.904207,0.0,0.0,2289.08,1601.904207,2289.08,-687.1757929999999
2026-02-11 14:00:00+00:00,530.5245,69.740075,7.1851575,34.710675,233.9005,649.7745,152.511,0.00555,1678.3519575,0.0,0.0,2320.8175,1678.3519575,2320.8175,-642.4655425000001
2026-02-11 15:00:00+00:00,532.289,73.76842500000001,7.3338425,8.72807,239.56275,682.28,150.12825,0.005551,1694.0958884999998,0.0,0.0,2349.905,1694.0958884999998,2349.905,-655.8091115000004
2026-02-11 16:00:00+00:00,518.4525,72.48927499999999,6.3463875,0.22834925,208.82875,708.5825,162.4515,0.00554575,1677.3848074999999,0.0,0.0,2447.96,1677.3848074999999,2447.96,-770.5751925000002
2026-02-11 17:00:00+00:00,514.6935,74.45365,6.343932499999999,0.0,208.93275,730.0387499999999,183.2345,0.005548,1717.7026305000002,0.0,0.0,2445.7575,1717.7026305000002,2445.7575,-728.0548695
2026-02-11 18:00:00+00:00,509.47475,71.54395,6.1901525,0.0,203.74,746.46275,206.021,0.00554925,1743.4381517499999,0.0,0.0,2316.9,1743.4381517499999,2316.9,-573.4618482500002
2026-02-11 19:00:00+00:00,512.73575,73.312325,6.2475925,0.0,205.7605,757.65725,233.91174999999998,0.005549,1789.6307165,0.0,0.0,2168.23,1789.6307165,2168.23,-378.59928349999996
