,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste
2026-01-01 13:00:00+00:00,22.46307631830179,116.44888292624763,21.002976357612173,125.2316504745325,27.894328125797955,0.0,9.883753580052788,0.0,34.89005351307835,54.47296007188184,125.92167450378155,2.892121075981356,0.8985230527320717
2026-01-01 14:00:00+00:00,6.1119089093767265,103.77887711359298,14.336576454093557,131.76445596295196,37.67784613248055,0.0,6.640098568211752,41.84016654628883,60.48352999579184,36.445086459616775,85.43141689451565,1.8863916386965207,0.6036453243828866
2026-01-01 15:00:00+00:00,0.35868005738880915,80.40958910553425,10.96126255380201,106.0545193687231,26.68142742902839,0.0,5.050215208034434,36.91535150645624,27.614030858244938,28.36441893830703,64.40973022555684,1.7216642754662839,0.45911047345767575
2026-01-01 16:00:00+00:00,0.0,83.7653644164875,10.75753308927063,102.39369191776969,21.124591377814646,0.0,4.956350323852438,36.20107012109266,4.813136833652934,27.89355111236272,62.616535645770675,1.8023092086736134,0.675865953252605
2026-01-01 17:00:00+00:00,0.051954022988505766,91.22883954664505,9.9232183908046,96.75137931034484,19.563129270029897,0.0,4.571954022988507,33.4064367816092,4.896738534398279,25.53540229885058,57.77198230409921,1.6755172413793107,0.623448275862069
2026-01-01 18:00:00+00:00,0.0,92.95888418815917,9.872155517438538,96.16306460834764,18.309841471696334,0.0,4.4967409948542025,33.23453401943968,2.859305475640528,25.429845626072044,57.38849259234845,1.6668953687821613,0.6202401372212692
2026-01-01 19:00:00+00:00,0.0,132.48586498690852,12.756042955261263,117.42572003187493,18.967100519864914,0.0,5.8103441733388985,42.92642203923653,0.0,33.05885477934201,74.11528099267636,1.6529427389671003,0.8014267825295034
2026-01-01 20:00:00+00:00,0.0,142.53183639465226,15.124211528543658,135.34585630975522,18.509342642916646,0.0,6.889038759074858,50.34145277105566,0.0,39.552584599516,87.69667155948743,2.058793192367199,0.9502122426310151
2026-01-01 21:00:00+00:00,0.0,157.69568748130104,16.294225755438735,139.46065734923286,14.182801213830835,0.0,7.421977176561097,26.808693422233617,0.0,42.655041244604014,91.23913322220798,2.2180621447194087,1.0237209898704962
2026-01-01 22:00:00+00:00,0.0,189.5222014051676,17.255182402462207,126.41002082013217,15.583490437020469,0.0,7.950031682809813,0.0,7.0729398862071475,45.32873178238436,95.80579843363968,2.3488729971938085,0.7227301529827103
2026-01-01 23:00:00+00:00,0.0,218.610192569539,18.576152499513714,83.2279712118265,15.585489204434937,0.0,8.36413149192764,0.0,0.0,49.114958179342544,103.19004084808401,2.553005251896518,0.7780587434351294
2026-01-02 00:00:00+00:00,0.0,210.50677999410433,17.97956175690282,80.81389407487471,10.848924044413874,0.0,8.001375650977694,0.0,0.0,47.63171858111428,99.9230618060332,2.541613442075268,0.753070649503783
2026-01-02 01:00:00+00:00,0.0,174.31871519490852,15.46081941129674,71.09143794749403,9.308870326173428,0.0,6.961416070007955,0.0,0.0,40.95902943516308,85.94515712012728,2.306980906921241,0.6475735879077168
2026-01-02 02:00:00+00:00,0.0,182.31876581662448,15.151255596651742,71.1423982869379,9.22775939264162,0.0,6.850301732528712,0.0,0.0,40.55781584582441,85.60862371033676,2.498345337745766,0.6447342807085847
2026-01-02 03:00:00+00:00,0.0,200.90728762397586,15.99770015811413,73.18096880839443,9.722006612045423,0.0,7.318096880839442,0.0,0.0,43.20655454937474,90.2636193761679,2.7230127928704904,0.6807531982176226
2026-01-02 04:00:00+00:00,0.0,167.51863737348802,15.196247840039494,74.92150086398419,9.077758578128856,0.0,6.798321402122932,0.0,0.0,40.390027153789184,87.91829177980745,2.5393729943223895,0.6398420143174525
2026-01-02 05:00:00+00:00,0.0,150.22497987022217,14.25737697153413,88.00757826931276,12.83910386965377,0.0,6.195614076635249,0.0,0.0,37.453606782551034,82.25983990906079,2.2393785819163554,0.5225216691138161
2026-01-02 06:00:00+00:00,0.19758759333716255,124.48018380241243,12.382155849128855,81.48841661880147,11.871721233007849,0.0,5.466590082328165,0.0,0.0,33.07945625119663,72.53111238751676,1.7782883400344633,0.7244878422362628
2026-01-02 07:00:00+00:00,2.58974358974359,96.40053955730343,9.538461538461538,61.743589743589745,11.824333843073326,0.0,4.205128205128204,0.0,13.165546176809059,25.794871794871792,57.75060606383982,1.3717948717948716,0.6153846153846153
2026-01-02 08:00:00+00:00,6.760979894593012,88.86614697653899,9.467889908256879,61.75531914893616,13.951658538009028,0.0,4.230333788795628,0.0,34.764037293553805,25.482724965840326,58.49243007887845,1.5737848916650397,0.6546945149326566
2026-01-02 09:00:00+00:00,11.012011244569381,88.48541479342228,10.855711730130333,67.16616406848964,19.493553784635715,0.0,4.8879120879120865,0.0,56.358349571731225,28.659647329414764,67.53781601836818,1.8045489394326597,0.7388704318936875
2026-01-02 10:00:00+00:00,14.70879898492021,93.3472277267194,9.805865989946806,53.40603191645113,17.283004865940367,0.0,4.3125274510760825,0.0,42.96670266951987,25.74681567517447,60.25392609158543,1.5016836659997073,0.6674149626665367
2026-01-02 11:00:00+00:00,14.039893372552624,112.14137084450486,9.831786009743544,50.61310782241016,14.667334189424341,0.0,4.272451512087509,0.0,32.97029021305482,25.711922051659165,59.60274939866357,1.4799154334038058,0.669179152495634
2026-01-02 12:00:00+00:00,9.977645372278468,113.67148924049444,9.686049637129289,53.61558104112534,12.407009654456266,0.0,4.310545650031359,0.0,11.343347491808858,25.153301675477103,56.95867507189108,1.4706567511871693,0.4056984141205985
2026-01-02 13:00:00+00:00,8.547556755844374,115.52029707148282,10.262469406700987,79.49362815427462,13.111654991982444,0.0,4.699130728331504,0.0,0.0,26.62840746054519,59.522322558865724,1.566376909443835,0.6481559625284833
2026-01-02 14:00:00+00:00,2.2721174836277034,60.37490923961648,5.276284977178011,51.533558245683665,10.722690027393238,0.0,2.375709466163921,0.0,10.410485678525355,13.632704901766221,31.31037109733056,0.7596745385989282,0.33149434411589596
2026-01-02 15:00:00+00:00,0.4467687139748826,85.31251670038553,7.757529488109325,75.15868229186549,14.580906210634803,0.0,3.4929190365309,12.946138870863074,0.0,20.003053784784512,44.819025079207535,0.9950757720349658,0.48738405160896275
2026-01-02 16:00:00+00:00,0.2168532704773129,82.28497348261637,8.283794932233354,80.13812610489099,16.524219210371243,0.0,3.729876252209782,13.878609310548024,0.0,21.468473777253976,47.8486741308191,1.1059516794342956,0.520447849145551
2026-01-02 17:00:00+00:00,0.0,73.77403647767599,9.331682759759017,94.42832384253528,18.529008830568618,0.0,4.152843112981761,15.634232895931335,0.0,24.404060410992823,53.88924651316332,1.2702814227944212,0.586283733597425
2026-01-02 18:00:00+00:00,0.0,81.90888744201187,9.37087979164971,93.24025392691462,17.915642549035564,0.0,4.192235696264344,15.486611866200047,0.0,24.58622934809148,54.48673394644746,1.220680393912265,0.5918450394726132
2026-01-02 19:00:00+00:00,0.0,87.54257206937248,8.42865931181561,81.8634604435123,15.070335300761878,0.0,3.795103145634253,0.0,0.6904623296544466,22.130746831809045,48.834851356104195,1.0701308288561702,0.5736783824795965
2026-01-02 20:00:00+00:00,0.0,79.21712091358405,7.378093645484951,67.88567789518103,18.628817003203945,0.0,3.3220735785953175,0.0,22.91522950910662,19.48821070234114,44.754826919727016,0.9464046822742477,0.46354515050167217
2026-01-02 21:00:00+00:00,0.0,132.6405330564209,12.825891311872619,115.01332641052267,14.40394600207684,0.0,5.8421599169262715,0.0,0.0,33.944963655244024,70.99567324333678,1.7962962962962958,0.5372101073035652
2026-01-02 22:00:00+00:00,0.0,151.6831703136029,16.679035998789956,104.72426136936573,13.295200161339114,0.0,7.509932439245739,0.0,0.0,43.92437229000705,92.25864676817586,2.2267822930321666,0.6985983664414642
2026-01-02 23:00:00+00:00,0.0,147.62184557438792,18.32015065913371,105.79887005649717,14.318644067796608,0.0,8.195856873822974,0.0,0.0,48.25913370998116,102.20715630885121,2.5069679849340862,0.7713747645951036
2026-01-03 00:00:00+00:00,0.0,144.1629458423071,15.569680096653883,84.1377317854704,8.542837631979829,0.0,6.883437516415402,0.0,0.0,41.09576088669433,86.8009665388454,2.151074223879813,0.6555654777538478
2026-01-03 01:00:00+00:00,0.0,134.5102432778489,15.40717029449424,83.58994878361075,8.42957746478873,0.0,6.856594110115237,0.0,0.0,40.736235595390525,85.50576184379001,2.319142125480153,0.6453265044814341
2026-01-03 02:00:00+00:00,0.0,111.46969446738233,14.2579686209744,79.09066886870355,7.819488026424443,0.0,6.345169281585467,0.0,0.0,37.73509496284063,79.03468208092487,2.650041288191577,0.5971924029727498
2026-01-03 03:00:00+00:00,0.0,98.78631985696985,15.333756271988007,89.51381279197186,8.509833323721091,0.0,6.743641501816715,0.0,0.0,40.54213045735049,85.03812215237328,2.8901320722071633,0.6422515716015919
2026-01-03 04:00:00+00:00,0.0,69.81605606881173,18.643644472762027,114.57056387384519,10.322331952851226,0.0,8.29690984389933,0.0,0.0,49.146989487097805,107.90863332271424,3.513985345651481,0.7808856323669959
2026-01-03 05:00:00+00:00,0.0,55.249359690024306,16.958823143101075,98.71189334734355,13.318447494581994,0.0,7.458330596965917,0.0,0.0,44.48361463190386,98.09036579759638,3.1076377487357987,0.6215275497471597
2026-01-03 06:00:00+00:00,0.39501932159725206,65.31644482610562,15.010734220695577,92.27651352511808,11.949334478316874,0.0,6.715328467153285,0.0,0.0,39.56118505796479,87.22026620867325,2.6071275225418633,0.9480463718334049
2026-01-03 07:00:00+00:00,4.9957081545064375,47.57605013894953,12.909871244635193,87.96566523605149,14.950354023618551,0.0,5.836909871244634,0.0,13.92095372885217,34.60944206008583,77.23075369656257,2.180257510729614,0.8240343347639484
2026-01-03 08:00:00+00:00,11.149487024743511,30.903213902226902,11.019674109837055,80.15226312613157,45.9949093157619,0.0,4.904043452021726,0.0,112.04576812923469,29.020398310199152,74.30052627498532,1.8173808086904044,0.692335546167773
2026-01-03 09:00:00+00:00,16.046812278630462,26.52754819313378,11.320188902007084,85.1236717827627,46.850311560966915,0.0,5.097048406139315,0.0,107.1731109912672,29.63400236127509,75.6787813207478,1.8373081463990557,0.7112160566706021
2026-01-03 10:00:00+00:00,29.398679222208635,33.00688120969719,16.231869878928705,114.55036887343469,36.27008819377342,0.0,7.770576005870125,0.0,86.3669489674841,43.169866699278465,103.84588641343132,2.698116668704904,0.6907178671884554
2026-01-03 11:00:00+00:00,28.934435329673725,26.51762775016452,15.040276321470428,111.75962084897351,33.11675370990763,0.0,7.238635662739778,0.0,98.66583012429832,40.05378400049344,98.53629413175814,2.573737124529699,0.5630049959908716
2026-01-03 12:00:00+00:00,23.73431640500858,27.015111948563494,16.13424013220619,120.69626809521111,33.250354951124365,0.0,7.55761774613869,0.0,131.30595541574905,42.3311510837094,106.59953135252493,2.696116443144982,0.679336426619208
2026-01-03 13:00:00+00:00,15.268793630646746,18.113305242945003,16.61731956383777,136.72420496121288,35.962917678469545,0.0,7.743148906709746,27.405527029365956,90.3681739560168,43.28333237177639,105.12021140776437,2.697051866382046,0.6960133848727862
2026-01-03 14:00:00+00:00,5.391076115485564,10.382336832373227,13.20122484689414,103.53216238422038,31.723422906496467,0.0,6.2204724409448815,44.45909886264217,33.950082772822164,34.316272965879264,79.85184637267918,2.142607174103237,0.8293963254593175
2026-01-03 15:00:00+00:00,0.7784352399737017,12.724422191877816,11.437010064229003,106.91508622869571,21.406969099276797,0.0,5.32928741212765,38.622363829464426,0.0,29.849997471299247,66.30172457391393,1.9161482830121885,0.7185556061295707
2026-01-03 16:00:00+00:00,0.29420389013781645,23.904066073697585,11.238588603264589,100.5000488710781,24.801387938617925,0.0,5.17798846642557,37.9817222167921,0.0,29.420389013781644,65.09261069299188,1.8829048968820252,0.7060893363307594
2026-01-03 17:00:00+00:00,0.05415562515056613,26.170705854011082,10.343724403758133,93.09351963382318,22.379812093471454,0.0,4.711539388099252,34.93037822211515,0.0,27.050734762707783,59.88258251023849,1.732980004818116,0.6498675018067935
2026-01-03 18:00:00+00:00,0.0,29.592097178238884,9.388854752564164,83.79921538970554,20.240109656378507,0.0,4.276598761639174,31.705818405255947,0.0,24.47984118731389,54.35458713428179,1.5730018433615354,0.5898756912605757
2026-01-03 19:00:00+00:00,0.0,49.04277852286917,11.447810202099618,102.35600980437496,18.789992138001207,0.0,5.274383758035427,38.643851454469775,0.0,29.84821717615502,66.28941404985433,1.5883087453174862,0.7192341488230126
2026-01-03 20:00:00+00:00,0.0,71.27175528599511,12.417701491106106,87.63906602100016,16.009732943376328,0.0,5.721244666059357,41.93412283645779,0.0,32.52332550222947,68.68744306467853,2.0154384619072734,0.7801697271899123
2026-01-03 21:00:00+00:00,0.0,83.96952016112613,11.653791270973775,66.78131406098247,12.8034204799848,0.0,5.369286030605718,34.656300743000536,7.4106965551522235,30.67509718053437,65.10270607680937,1.8456920730207151,0.7321753678098706
2026-01-03 22:00:00+00:00,0.0,84.4873755963599,12.49874156850901,78.37888855330715,14.9032668089097,0.0,5.758582502768549,32.47382462498741,26.084812597379887,32.88281485955905,71.75055929313224,1.9958723447095539,0.7852612503775293
2026-01-03 23:00:00+00:00,0.0,68.21500451554638,16.904399432331314,95.85059992259063,12.700425751515931,0.0,7.876919107211973,0.0,0.0,44.075345116759124,93.70436072764805,2.699393626628822,0.9735517997677718
2026-01-04 00:00:00+00:00,0.0,47.86625586443526,16.798263426930887,92.19256354597016,8.77291506197045,0.0,7.739514039633079,0.0,0.0,44.01848610041313,93.24795182410195,2.484559904768574,0.8794902317764861
2026-01-04 01:00:00+00:00,0.0,51.92555548096932,13.590655836745654,72.48942740149023,7.079948983016714,0.0,6.261663422165538,0.0,0.0,35.43532254816406,75.46015976371082,2.0457139021279453,0.7115526616097201
2026-01-04 02:00:00+00:00,0.0,37.782217782217785,9.311488511488513,48.56843156843157,4.801998001998002,0.0,4.290109890109891,0.0,0.0,24.326873126873124,51.72507492507493,1.7062937062937062,0.4875124875124875
2026-01-04 03:00:00+00:00,0.0,36.56351415574717,10.062869169665289,53.067146445787216,5.189490121528958,0.0,4.6362957430918605,0.0,0.0,26.289904270486797,55.81994704324802,1.8439812614569897,0.5268517889877115
2026-01-04 04:00:00+00:00,0.05057709765270394,38.19835300220465,9.660225651666453,54.34509142783038,4.969199844378163,0.0,4.400207495785242,0.0,0.0,25.313837375178316,55.78653871093244,1.7701984178446377,0.5057709765270394
2026-01-04 05:00:00+00:00,0.2108988832611216,69.2451333374016,13.427228900958077,73.32251174711664,9.94739732714957,0.0,5.975468359065113,0.0,0.0,35.184963690730456,77.61078904009277,2.3726124366876182,0.7029962775370721
2026-01-04 06:00:00+00:00,0.31077847360114047,70.44682042665853,8.47981263683112,41.73310931215315,7.503080291227533,0.0,3.729341683213686,12.7530166488468,0.0,22.176263937681384,48.88101420497938,1.36520543760501,0.6215569472022809
2026-01-04 07:00:00+00:00,1.1569877242681774,60.139423984891415,6.032294617563739,31.47804532577904,5.56152030217186,0.0,2.7448536355051933,9.319735599622286,0.0,15.87865911237016,35.22030217186025,0.989423984891407,0.47875354107648727
2026-01-04 08:00:00+00:00,3.2270591919824607,70.66252583595895,6.699655496398371,40.119010335108044,10.852997638166226,0.0,3.016598809896648,10.24240526150955,19.23229488962099,17.58221108675227,40.64648166757233,1.1926088318196053,0.5261509552145317
2026-01-04 09:00:00+00:00,6.590903115551466,90.28129495197689,9.273388545637792,63.88199465404671,9.932374866427047,0.0,4.126900661671268,15.512291310634945,8.24237856307867,24.312300074492793,54.467136404460184,1.6507602646685071,0.7282765873537531
2026-01-04 10:00:00+00:00,8.064491064491065,95.27681482945603,9.596995596995598,65.92281792281793,9.626840002922119,0.0,4.321160321160321,16.166666666666664,2.7137913382651107,25.123025123025126,55.813271260074195,1.6706811706811706,0.7034447034447033
2026-01-04 11:00:00+00:00,6.499415609713864,81.3646430210085,7.970390892169169,52.113148076310786,7.801236530798519,0.0,3.588762391238474,13.436994069520795,1.3318501444703357,20.687545993679926,46.244712894482504,1.377083243149647,0.5842171334574259
2026-01-04 12:00:00+00:00,6.221280643348177,85.67062994509055,8.32409529162523,54.16109645899086,7.801115482727309,0.0,3.748021963768428,14.087768602187724,0.0,21.714557481949065,48.2230965454624,1.4381944744692807,0.610143110380907
2026-01-04 13:00:00+00:00,5.294342345401298,110.41110309409615,10.451169305207756,71.82428589618436,12.733924706082083,0.0,4.730529264462458,17.863248588769576,0.0,27.31055557913501,60.79555197147828,1.8152030898518734,0.7700861593310978
2026-01-04 14:00:00+00:00,1.9502105340917482,91.17142469824944,7.760212750240082,99.26489786376277,12.046612986629237,0.0,3.453497820787471,22.83371500332422,16.60282939189189,20.101388786289426,44.90562901676885,1.3407697421880769,0.5688114057767599
2026-01-04 15:00:00+00:00,0.30779426383417396,57.065056514855854,5.878870439232723,62.697691543021236,10.011008431206507,0.0,2.677810095357313,19.752696881558116,0.0,15.158867493833068,34.00357129708037,1.015721070652774,0.4309119693678435
2026-01-04 16:00:00+00:00,0.09035884133160396,50.186806456261706,5.752846231445453,69.86244415621846,11.490632656002303,0.0,2.620406398616515,19.374441562184746,0.0,14.879089205937452,33.297233030696056,0.9939472546476434,0.45179420665801984
2026-01-04 17:00:00+00:00,0.04036858271171567,63.94859582617454,7.710399297937693,96.39346811363085,15.885037297060114,0.0,3.4716981132075473,25.997367266344888,1.9751804656356209,19.9622641509434,44.67792891619131,1.3321632294866168,0.605528740675735
2026-01-04 18:00:00+00:00,0.0,55.009044816273246,6.98970294095859,87.16682823682957,14.500888954737388,0.0,3.1471960885991552,23.56737536113786,2.035438895930435,18.33424698125787,40.49270316319728,1.2076450107415362,0.548929550337062
2026-01-04 19:00:00+00:00,0.0,50.8071513798142,6.737369069624153,79.91323180223489,14.409504004929143,0.0,3.068853974121996,22.716574245224887,3.1801867501751673,17.681184534812076,39.05733980283426,0.8994916820702401,0.5291127541589649
2026-01-04 20:00:00+00:00,0.0,55.13240774601092,5.946248327860879,113.20764886041547,11.581174753739512,0.0,2.7396327374437557,20.025781345007903,26.485554484416337,15.581661194211357,32.96120637237018,0.8717013255502857,0.4669828529733674
2026-01-04 21:00:00+00:00,0.0,48.587086106116715,6.051871726076404,84.05963073298807,9.077807589114606,0.0,2.788296920914783,18.0367957071675,15.520013708997958,15.874281333844388,33.55461862782676,0.9743196627060179,0.47527788424683803
2026-01-04 22:00:00+00:00,0.0,46.97382574350881,6.074871592256026,80.2674618387417,8.070673646779928,0.0,2.798893717898064,0.0,15.821928537860124,15.934610825760569,33.769606874753066,0.9382655077044646,0.349861714737258
2026-01-04 23:00:00+00:00,0.0,41.959150375460474,2.8122206446863336,93.91357066488999,3.684597991270968,0.0,1.2809591418204764,0.0,44.736418150899496,7.391281484987118,15.64389756533628,0.43066729768102224,0.14723668296787087
2026-01-05 00:00:00+00:00,0.0,42.56092572172794,1.9691757403608439,115.52182435069139,2.5903424333280736,0.0,0.8969543948240492,0.0,61.89805051671326,5.175529956341066,10.974804060806902,0.30929461890484455,0.10309820630161487
2026-01-05 01:00:00+00:00,0.0,47.376755294087786,1.8155109094836903,128.35766684274378,1.9010585439619792,0.0,0.8269604666234609,0.0,70.5420954695629,4.664722402246707,10.132642039317348,0.2875351047742494,0.09505292719809896
2026-01-05 02:00:00+00:00,0.0,31.342803221255238,0.21020194794475322,87.83408447845429,0.22038188521432894,0.0,0.09574643702195565,0.0,53.56811862835959,0.5095471303582237,1.171243052880647,0.036867880922247284,0.011005337588730535
2026-01-05 03:00:00+00:00,0.0,27.48744244753941,0.0,88.62106455915891,0.0,0.0,0.0,0.0,54.89149299330168,0.0,0.0,0.0,0.0
2026-01-05 04:00:00+00:00,0.0,39.65048958194204,2.0702317093402645,115.76157467933106,2.089199800917989,0.0,0.9429851241497538,2.072941436708511,60.57670972534417,0.0,13.353536470718355,0.3739423768180059,0.10838909472985676
2026-01-05 05:00:00+00:00,0.0,45.43609374335417,0.0,137.29998724001533,0.0,0.0,0.0,0.0,85.26391901663051,0.0,0.0,0.0,0.0
2026-01-05 06:00:00+00:00,0.0,25.78442393964601,0.0,86.54591701807446,0.0,0.0,0.0,0.0,53.66965904227953,0.0,0.0,0.0,0.0
2026-01-05 07:00:00+00:00,0.0,34.054540779354355,0.0,97.42679352018516,0.0,0.0,0.0,0.0,60.51866570046051,0.0,0.0,0.0,0.0
2026-01-05 08:00:00+00:00,0.0,34.508374930208916,0.0,119.04737043857969,0.0,0.0,0.0,0.0,59.4442546312114,0.0,0.0,0.0,0.0
2026-01-05 09:00:00+00:00,0.0,19.217791863518165,0.0,99.02419956422241,0.0,0.0,0.0,0.0,46.75800857225943,0.0,0.0,0.0,0.0
2026-01-05 10:00:00+00:00,0.0,29.654293220713534,0.0,114.12457583421316,0.0,0.0,0.0,0.0,70.2211309450733,0.0,0.0,0.0,0.0
2026-01-05 11:00:00+00:00,0.0,35.99474779040107,0.0,105.67538897412489,0.0,0.0,0.0,0.0,65.32986323547408,0.0,0.0,0.0,0.0
2026-01-05 12:00:00+00:00,0.0,21.896651805750874,0.0,95.43843691092427,0.0,0.0,0.0,0.0,58.664911283324855,0.0,0.0,0.0,0.0
2026-01-05 13:00:00+00:00,0.0,28.603886221383863,0.0,151.59983494812656,0.0,0.0,0.0,0.0,56.79627883048958,0.0,0.0,0.0,0.0
2026-01-05 14:00:00+00:00,0.0,29.363110530279805,0.0,182.02817958007483,0.0,0.0,0.0,0.0,52.60870988964536,0.0,0.0,0.0,0.0
2026-01-05 15:00:00+00:00,0.0,33.07658561005738,0.0,198.48005971864697,0.0,0.0,0.0,0.0,57.44335467129565,0.0,0.0,0.0,0.0
2026-01-05 16:00:00+00:00,0.0,30.69988455945188,0.0,205.0887093147029,0.0,0.0,0.0,0.0,59.211406125845194,0.0,0.0,0.0,0.0
2026-01-05 17:00:00+00:00,0.0,22.323402678033634,0.0,207.6423110781634,0.0,0.0,0.0,0.0,60.034286243803,0.0,0.0,0.0,0.0
2026-01-05 18:00:00+00:00,0.0,34.63470954001322,0.0,202.91690739063375,0.0,0.0,0.0,0.0,61.44838306935298,0.0,0.0,0.0,0.0
2026-01-05 19:00:00+00:00,0.0,31.766060281650226,0.0,122.65800514810647,0.0,0.0,0.0,0.0,55.57593457024331,0.0,0.0,0.0,0.0
2026-01-05 20:00:00+00:00,0.0,29.484897306760374,0.0,111.78419830768645,0.0,0.0,0.0,0.0,55.730904385553174,0.0,0.0,0.0,0.0
2026-01-05 21:00:00+00:00,0.0,10.37616797972819,0.24102032538645274,32.39566485139487,0.4681598990490784,0.0,0.10852224074992112,0.5094866825904727,18.294911952328203,0.0,1.5571679661093336,0.0362792374600027,0.0126188652034792
2026-01-05 22:00:00+00:00,0.0,19.363008091385055,0.0,60.906197049024286,0.0,0.0,0.0,0.0,37.730794859590674,0.0,0.0,0.0,0.0
2026-01-05 23:00:00+00:00,0.0,26.612590799031477,5.364648910411622,65.62566585956417,8.7,0.0,2.4435835351089588,2.548910411622276,0.0,0.0,32.60217917675545,0.821549636803874,0.28087167070217917
2026-01-06 00:00:00+00:00,0.0,28.591083573566156,5.234619593662274,62.41127472101687,8.509682637864588,0.0,2.3843555217205123,5.2620259789694055,0.3290876777251185,0.0,31.21587286482372,0.7879335775800543,0.27406385307132325
2026-01-06 01:00:00+00:00,0.0,29.5167917988068,4.9420213529946855,78.34510212041758,8.192655718868195,0.0,2.299229185617848,5.067553980945086,11.52437505190599,0.0,30.06836788432997,0.779623689376167,0.26427921673768373
2026-01-06 02:00:00+00:00,0.0,28.67919279222993,5.147280894580904,69.05543565794115,8.52604415559591,0.0,2.3947242664627733,5.28490872598681,4.38407555441652,0.0,31.317213036414035,0.9358692535601644,0.2752556628118131
2026-01-06 03:00:00+00:00,0.0,33.36496592584885,5.110102475317018,80.21511065459848,8.512283000327546,0.0,2.3774273548266343,5.2399045435403115,11.893649496947287,0.0,31.05685274437322,0.9564362921716345,0.27326751204903843
2026-01-06 04:00:00+00:00,0.0,29.97352567265496,4.409171075837742,66.33048969893461,7.188109161793373,0.0,1.9957300659055044,4.432377239394783,10.138618992097422,0.0,27.464494569757726,0.8354218880534671,0.23206163557040752
2026-01-06 05:00:00+00:00,0.0,7.167709841401155,0.0,92.06457160895643,0.0,0.0,0.0,0.0,56.76771854964242,0.0,0.0,0.0,0.0
2026-01-06 06:00:00+00:00,0.0,7.954931690227763,0.0,105.2013120792944,0.0,0.0,0.0,0.0,52.84375623047784,0.0,0.0,0.0,0.0
2026-01-06 07:00:00+00:00,0.0,14.170001484824013,0.0,198.07277086268277,0.0,0.0,0.0,0.0,67.75722765249324,0.0,0.0,0.0,0.0
