,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other
2026-01-03 12:00:00+00:00,367.8121891319811,361.43961189688895,37.772003102780594,24.1317636189114,145.3880158920019,181.43755189754953,66.85037254798969,2259.09752861799,22.760791777685093,261.2717346440329,2.966786449165172,16.106614412409797,1.1400360106136542
2026-01-03 13:00:00+00:00,283.1259833148292,381.6760311925477,32.88340307455588,32.09040777725217,163.29067852981123,203.36311385109337,120.69693297183493,1994.6361338245613,20.746805374845128,269.1241259870395,2.6175311518452666,14.281488563786176,1.9423643859980062
2026-01-03 14:00:00+00:00,131.6524645418838,361.2407661039555,17.275182369186858,41.94009503899801,155.06296366349406,193.55765065108346,219.59497792235814,1104.7742859138432,11.555820939554462,209.26921041721005,1.4594620537816039,7.9473663699170825,3.144754014733941
2026-01-03 15:00:00+00:00,81.11424667703206,548.5681401316327,0.2807530891619224,76.71578161349528,195.310565693644,256.9124726739224,654.9267687424743,0.0,0.0,181.0857425094399,0.0,0.0,6.410528869197226
2026-01-03 16:00:00+00:00,32.94642001995344,619.1057349517793,0.18950282673761223,87.49616228799468,329.65370302627207,321.1260758230795,792.4737495843034,0.0,0.0,251.49732291320254,0.0,0.0,7.661328566677752
2026-01-03 17:00:00+00:00,0.8172627874549035,520.0515537504704,0.04540348819193909,73.5763526150373,284.31664305792253,293.7378668577499,668.3393461853434,0.0,0.0,204.36110035191783,0.0,0.0,6.129470905911777
2026-01-03 18:00:00+00:00,0.0,390.13627665715836,0.0,51.02379533414832,180.87372741782121,235.86022819885895,402.88033737435467,0.0,0.0,135.25506231323007,0.0,0.0,4.295572704428144
2026-01-03 19:00:00+00:00,0.0,126.2356630824373,0.00500042238393493,16.491393022217398,58.1649131699311,66.64562953308474,101.01353257786951,0.0,0.0,44.403750769342174,0.0,0.0,1.3901174227339104
2026-01-03 20:00:00+00:00,0.0,1.6723510371622692,0.2733061922509654,0.11223491493466246,1.6864290125745487,1.9053124990150396,0.39133543547743177,23.152510972306402,0.24317005221021304,3.0181062604644873,0.030391788101486263,0.16485183550257992,0.0
2026-01-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-03 23:00:00+00:00,0.0,105.13593708438296,0.46866736555522526,17.308737932437296,53.47068579743706,69.84208899876391,55.22818841826915,0.0,0.0,37.48806347890035,0.0,0.0,1.4326309242540407
2026-01-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 19:00:00+00:00,0.0016743201152326196,39.949277949450305,0.4185800288081549,5.332709567015893,20.264296354660395,22.25673729178721,34.129341228901716,0.0,0.0,13.181922267226415,0.0,0.0,0.46546099203466823
2026-01-04 20:00:00+00:00,0.006149717053631727,149.53651987610905,1.5374292634079316,19.082572017419245,74.23323455438856,83.90058976269766,146.1603252136653,0.0,0.0,52.0450554248853,0.0,0.0,1.6481241703733027
2026-01-04 21:00:00+00:00,0.004020484382073336,99.38637392485286,1.0011006111362606,12.4393786781349,41.74066885468538,55.41031575373472,78.31903576278859,0.0,0.0,30.32651369397917,0.0,0.0,1.0975922363060209
2026-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00+00:00,0.0,45.22997831712946,0.297121773798699,3.9780583339162057,7.8263691683569965,7.866590893194375,0.0,0.0,0.0,8.620423865146533,0.0,0.0,0.38145764845771835
2026-01-05 06:00:00+00:00,0.0,482.31821445484957,2.261018347362471,43.125803938343076,136.70144670709908,103.90974503124092,35.31627430910951,0.0,0.0,100.35869781084342,0.0,0.0,4.008799401151866
2026-01-05 07:00:00+00:00,0.22330569869848432,605.0210245813856,1.837977673902909,52.78603170003402,188.48718706295912,196.47466013178948,184.98300532953675,0.0,0.0,128.675614534642,0.0,0.0,4.86119328705162
2026-01-05 08:00:00+00:00,47.84710239129692,492.5648233040266,1.5709649002771033,46.45567633676577,171.22021255972544,181.70827346538493,246.5367583501534,0.0,0.0,119.8272179649459,0.0,0.0,4.293970727424082
2026-01-05 09:00:00+00:00,145.93302148030227,329.51158742348485,0.9045869862552972,32.933277371689954,110.73827664297407,97.49554390232966,144.38680884100543,0.0,0.0,73.33465660665038,0.0,0.0,2.987240745308191
2026-01-05 10:00:00+00:00,26.40965946590852,34.92271189775093,0.04829415647052851,3.858703101995229,10.61988500786922,8.75210850637153,1.1675112326750259,0.0,0.0,8.993579288724174,0.0,0.0,0.3525473422348582
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 16:00:00+00:00,11.642156827817166,49.68582600021377,0.10994691652712961,6.77395169047704,21.517018775161212,23.485883002600737,30.072517724179704,0.0,0.0,27.539666536036197,0.0,0.0,0.6230325269870677
2026-01-05 17:00:00+00:00,1.7677519783745859,201.97239354951873,1.4895778091887377,29.77360946318212,107.1508952983296,152.36765783147447,244.4702279128793,0.0,0.0,127.9870379063793,0.0,0.0,2.745848250673215
2026-01-05 18:00:00+00:00,0.006131692338170472,146.01398964885345,1.5145280075281065,21.142075182011787,67.4670107968897,124.65117354266751,173.44718116982813,0.0,0.0,82.8759536427121,0.0,0.0,1.9069563171710167
2026-01-05 19:00:00+00:00,0.004094698795180723,112.00639084337351,1.0236746987951808,14.208604819277108,42.26548096385542,86.54964843373493,114.28713807228915,0.0,0.0,53.21470554216868,0.0,0.0,1.2652619277108432
2026-01-05 20:00:00+00:00,0.00318165676971335,95.95240486101521,0.7954141924283376,11.09443715599045,32.58334697863442,65.68530401073211,72.79630689104144,0.0,0.0,42.64056402769832,0.0,0.0,0.9990402256899917
2026-01-05 21:00:00+00:00,0.0021278159182045306,64.35366463017782,0.4915254771052466,7.409055027188175,24.03793642795658,36.60268942495433,39.39438390963867,0.0,0.0,29.744738720581132,0.0,0.0,0.6638785664798135
2026-01-05 22:00:00+00:00,0.0016480772432162479,49.95157316464126,0.40048277010154826,5.7765107374729485,14.056450807391379,25.335891459963374,26.51921092059264,0.0,0.0,16.039087730980523,0.0,0.0,0.519144331613118
2026-01-05 23:00:00+00:00,0.0034005913484905764,103.32356753253767,0.850147837122644,11.837458484095697,37.018837419668415,24.463854161041205,48.250990643732784,0.0,0.0,25.120168291299883,0.0,0.0,1.0065750391532107
2026-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 06:00:00+00:00,0.0,15.29525577557756,0.0,3.2957879537953803,9.587840346534655,9.248174504950496,15.8407797029703,0.0,0.0,8.796316006600662,0.0,0.0,0.31084570957095714
2026-01-07 07:00:00+00:00,0.021580206207856438,55.0770022836912,0.008632082483142576,14.3853654581571,57.55440995635312,57.282499358134125,96.70953609988784,0.0,0.0,37.07911030633893,0.0,0.0,1.2818642487466723
2026-01-07 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
