,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Other
2026-01-15 03:00:00+00:00,0.0,0.4967037892568557,0.0,2.3111773747317317,0.1492195669761629,0.03795936992733889,0.0,0.0,0.10493989910791068,0.0,0.0
2026-01-15 04:00:00+00:00,0.0,12.462872922769273,0.0,62.67485360012074,3.9202222333754935,0.9036369052642511,0.0,0.0,2.6399687789008057,0.0,0.023445559569431722
2026-01-15 05:00:00+00:00,0.0,118.15560327321849,0.0,899.3656441515077,25.66253285341079,5.184737431210157,0.0,0.0,17.049742261372135,0.0,3.256740029280618
2026-01-15 06:00:00+00:00,0.0,193.19928218452668,0.0,1530.7626557124909,52.09466423945971,11.688432763557577,0.025732157644209632,0.0,34.37405094963005,0.0001510122121171937,4.430030980478629
2026-01-15 07:00:00+00:00,0.0,179.03100560205598,0.0,1357.8439675173177,53.19410850703661,11.003499171431747,0.0,0.0,34.21630858955952,0.0,3.236110612598484
2026-01-15 08:00:00+00:00,0.00015207172215758751,181.96932476776152,0.0,1365.133004855907,52.28933989909803,9.519626444428951,0.0,0.0,33.47642047553571,0.0,3.3871314855464862
2026-01-15 09:00:00+00:00,0.0019400184857564307,176.3352770683416,0.0,1284.7451465407423,51.87297075959785,8.487047547771096,0.0,0.0,33.646414134984894,0.0,2.8612039300764427
2026-01-15 10:00:00+00:00,0.002211929394941471,221.65652213564644,0.0,1430.0273079074857,53.48087193469989,9.914070837693234,0.0,0.0,34.48407056367661,0.0,3.5349446914031004
2026-01-15 11:00:00+00:00,0.001521838303969589,216.73407629029924,0.0,1188.1002011594394,51.93918379847661,9.512114818049982,0.0,0.0,33.072433908392924,0.0,2.5654681870379648
2026-01-15 12:00:00+00:00,0.0015754955483090903,251.78028988677335,0.0,1359.8471255451668,61.46141405960091,11.858300578373608,0.0,0.0,38.35784220624878,0.0,2.8684522282880835
2026-01-15 13:00:00+00:00,0.0008575408215088928,239.61707301035983,0.0,1395.5030322716111,57.39997234934068,9.374324426190608,0.0,0.0,38.33311315704586,0.0,3.1216272446301843
2026-01-15 14:00:00+00:00,0.0,234.5175354234975,0.0,1718.7632855706745,52.301320597606164,11.684571578292402,0.002038260941948013,0.0,35.929977276072485,0.00010190813366870237,5.051169384781607
2026-01-15 15:00:00+00:00,0.0,230.03169680447724,0.0,1804.3017039642682,49.00426681032043,11.519640785696577,0.0037196224642031318,0.0,34.664734087440706,0.00019404831654211307,5.349043877016022
2026-01-15 16:00:00+00:00,0.0,237.81077828559697,0.0,1768.2532692914288,47.73906808127203,11.447633491854269,0.382777669526019,0.0,32.27535166380897,0.008358129046965644,5.482763387465999
2026-01-15 17:00:00+00:00,0.0,265.6286547219672,0.0,1592.912440148973,52.14249406854215,12.460974303039032,0.8566597570398555,0.0,34.15913589146303,0.004851461881796434,4.559789647094066
2026-01-15 18:00:00+00:00,0.0,183.0882847494039,0.0,1134.8318259374607,34.93996987116438,8.697294896553668,0.13079228117527814,0.0,24.760662253379508,0.00048198561065204405,3.500688025251772
2026-01-15 19:00:00+00:00,0.0,89.89253905148067,0.0,752.3881075101266,17.388883789559202,4.4432797528152355,0.05206018207900505,0.0,12.359147574462945,0.0007255751053685829,2.900256564370905
2026-01-15 20:00:00+00:00,0.0,63.458414811536336,0.0,659.7042807790546,12.57149341246233,2.9391593795683026,0.0,0.0,9.180865692386199,0.0,2.8707859249923033
2026-01-15 21:00:00+00:00,0.0,16.31933030768929,0.0,402.29780692305064,1.0578305439235267,0.24733955863235105,0.0,0.0,0.7858541748907869,0.0,2.416838491813398
2026-01-15 22:00:00+00:00,0.0,11.114851552554267,0.0,206.8873669532554,0.8615980277760628,0.23404495905852402,0.0,0.0,0.6440616796655495,0.0,1.283076827690166
2026-01-15 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 00:00:00+00:00,0.0,1.5886813983738177,0.0,6.019449867869689,0.3721094677476088,0.10678527259835123,0.0,0.0,0.2879739934105342,0.0,0.0
2026-01-16 01:00:00+00:00,0.0,1.1359103077604025,0.0,4.197918299066232,0.2744501404488691,0.07794226513544299,0.0,0.0,0.21377898758905464,0.0,0.0
2026-01-16 02:00:00+00:00,0.0,5.112784048457901,0.0,20.3809713438337,1.3442828875442772,0.4043327231208351,0.0,0.0,1.0576289970432877,0.0,0.0
2026-01-16 03:00:00+00:00,0.0,6.455062524265097,0.0,29.212210515606728,1.8369261032407798,0.5189403961757648,0.0,0.0,1.4768604607116282,0.0,0.0
2026-01-16 04:00:00+00:00,0.0,5.4978337494737355,0.0,24.958931301126995,1.5379378592528903,0.4405548081822081,0.0,0.0,1.2647422819641745,0.0,0.0
2026-01-16 05:00:00+00:00,0.0,7.220397842153291,0.0,43.023168388292554,2.3786768633078976,0.6948736094405923,0.0,0.0,1.9299592685249911,0.0,0.002924028280676523
2026-01-16 06:00:00+00:00,0.0,62.49437848522016,0.0,243.372426940883,0.8586604641809624,0.20478791160330598,0.0,0.0,0.6146495069823034,0.0,1.5800966911302863
2026-01-16 07:00:00+00:00,0.0,52.328955282879136,0.0,252.76465047298362,0.8456029650735611,0.19587548217797499,0.0,0.0,0.5922602782114724,0.0,1.572655518674259
2026-01-16 08:00:00+00:00,9.360184116165547e-05,45.46465342259747,0.0,241.9378825704684,1.0030006830612694,0.23488599803540472,0.0,0.0,0.6940969443671746,0.0,1.5403867796291317
2026-01-16 09:00:00+00:00,0.0005968988110310328,18.681380492319704,0.0,116.93169499192956,1.773238684264751,0.4147848803945527,0.0,0.0,1.207969379237782,0.0,0.6153346730426241
2026-01-16 10:00:00+00:00,0.00042365292218004554,11.476826559000811,0.0,70.67809002586894,1.1345079853999367,0.26482163082016197,0.0,0.0,0.7793947835708258,0.0,0.39093536241714116
2026-01-16 11:00:00+00:00,0.0012055212496319668,24.21512877767206,0.0,160.03223915158304,0.31179834919147276,0.07210416556746094,0.0,0.0,0.21513081570582135,0.0,1.152393219030539
2026-01-16 12:00:00+00:00,3.168681194216524e-05,2.9521239866113635,0.0,16.82141549111914,0.7850213841251645,0.18397416791115054,0.0,0.0,0.5484900369234055,0.0,0.03394324649783627
2026-01-16 13:00:00+00:00,0.0,0.14881410107756454,0.0,0.9182139458597144,0.056860019801150116,0.011570328615823123,0.0,0.0,0.03954160464574786,0.0,0.0
2026-01-16 14:00:00+00:00,0.0,1.4285424428729554,0.0,9.116079622213944,0.5651968754940362,0.12431555742747363,0.0,0.0,0.3908655019915914,0.0,0.0
2026-01-16 15:00:00+00:00,0.0,105.26543170936318,0.0,539.7553669889581,0.4774081897388458,0.11205272284690622,0.0,0.0,0.3373692192801055,0.0,4.802371169812841
2026-01-16 16:00:00+00:00,0.0,54.63196084211632,0.0,249.46782944244126,1.4899414195602507,0.34864396181965474,0.0,0.0,1.0369749303187425,0.0,1.9996494037437909
2026-01-16 17:00:00+00:00,0.0,158.860274594025,0.0,565.6538117457028,0.6829049506087965,0.15799667024140562,0.0,0.0,0.47283550228470317,0.0,5.14717653713727
2026-01-16 18:00:00+00:00,0.0,2.908906833868165,0.0,18.469579519354298,1.2120624909883542,0.28076585592479975,0.0,0.0,0.8536852998643811,0.0,0.0
2026-01-16 19:00:00+00:00,0.0,4.075591310730251,0.0,25.227967582657886,1.7082317649582215,0.3772798786666915,0.0,0.0,1.2109294629869503,0.0,0.0
2026-01-16 20:00:00+00:00,0.0,3.9360074256640125,0.0,25.997103942592517,1.7658154258878271,0.4025923200669346,0.0,0.0,1.2984808857887091,0.0,0.0
2026-01-16 21:00:00+00:00,0.0,82.36218886680231,0.0,148.39854527032415,1.0361042865470385,0.2452713050890651,0.0,0.0,0.7696627262100609,0.0,1.7382275450273468
2026-01-16 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-16 23:00:00+00:00,0.0,264.33109285900116,0.0,379.3340110223771,0.041972141541685666,0.010069998089140733,0.0,0.0,0.030812075079385458,0.0,4.9770419039115135
2026-01-17 00:00:00+00:00,0.0,291.24224936661074,0.0,404.80692385507376,0.32017088615720257,0.08535843360573614,0.0,0.0,0.24787875147902383,0.0,5.397418707073534
2026-01-17 01:00:00+00:00,0.0,380.8256337598134,0.0,529.331549285873,0.0,0.0,0.0,0.0,0.0,0.0,7.367816954313626
2026-01-17 02:00:00+00:00,0.0,341.86922037504496,0.0,515.1185734943101,0.020012062482093893,0.005147213388604429,0.0,0.0,0.015565996465794013,0.0,7.246480858308355
2026-01-17 03:00:00+00:00,0.0,272.48146553709864,0.0,428.40194621866516,0.1240308274966552,0.03052847563265312,0.0,0.0,0.0948396664278978,0.0,6.142189274679107
2026-01-17 04:00:00+00:00,0.0,250.179726245115,0.0,456.65206361857906,0.4507220169378424,0.10535549238821595,0.0,0.0,0.33484726219823574,0.0,6.4522853647816145
2026-01-17 05:00:00+00:00,0.0,232.74942659531078,0.0,486.273865787281,0.7211837675349951,0.1631500400098148,0.0,0.0,0.5208938934404828,0.0,6.571479916422834
2026-01-17 06:00:00+00:00,0.0,218.46796182623402,0.0,533.069163490195,0.5383801977086884,0.12311164860809015,0.0,0.0,0.3938823106479995,0.0,6.03250052660617
2026-01-17 07:00:00+00:00,0.0,379.4803348061313,0.0,886.4270513336019,0.5148516884565971,0.1018104937607115,0.0,0.0,0.34985762759995054,0.0,9.676094050449693
2026-01-17 08:00:00+00:00,0.0005442722194907748,395.39240040192976,0.0,778.1621591883049,0.5206262570380404,0.10286167061198923,0.0,0.0,0.3502830533942211,0.0,8.446125156501742
2026-01-17 09:00:00+00:00,0.006926894930230067,359.0195305919061,0.0,678.325787510579,0.591453320468324,0.11661838332680902,0.0,0.0,0.40018522465258294,0.0,6.964498074137031
2026-01-17 10:00:00+00:00,0.010765112902444822,414.3758568760278,0.0,753.8138512760331,0.0,0.0,0.0,0.0,0.0,0.0,7.824526735036811
2026-01-17 11:00:00+00:00,0.013389854696680074,454.37802420449,0.0,786.4696437113953,0.0,0.0,0.0,0.0,0.0,0.0,8.188942229418043
2026-01-17 12:00:00+00:00,0.010243029726853271,493.98169181672284,0.0,720.4503883442093,0.0,0.0,0.0,0.0,0.0,0.0,7.482676809340989
2026-01-17 13:00:00+00:00,0.00498128022479844,589.2942636278991,0.0,794.3708882550377,0.0,0.0,0.0,0.0,0.0,0.0,7.429866836838303
2026-01-17 14:00:00+00:00,0.0,664.7889630511245,0.0,879.7786880817097,0.0,0.0,0.0,0.0,0.0,0.0,7.607348867165863
2026-01-17 15:00:00+00:00,0.0,635.4329123334625,0.0,850.5452633955609,0.0,0.0,0.0,0.0,0.0,0.0,6.946824270976549
2026-01-17 16:00:00+00:00,0.0,554.1046689646237,0.0,818.567347455398,0.013362106054307684,0.0031777454381081067,0.0,0.0,0.00897936295730083,0.0,6.102464365528691
2026-01-17 17:00:00+00:00,0.0,719.9494015326849,0.0,958.3305704160699,0.0,0.0,0.0,0.0,0.0,0.0,7.695028051245106
2026-01-17 18:00:00+00:00,0.00010946701333935448,816.4724171651227,0.0,1040.1643181116133,0.0,0.0,0.0,0.0,0.0,0.0,8.4381552562508
2026-01-17 19:00:00+00:00,0.0,728.8401176576879,0.0,923.400526089692,0.578979213235422,0.1366887698687254,0.0,0.0,0.3919665029271672,0.0,7.476721766588957
2026-01-17 20:00:00+00:00,0.0,600.773081049049,0.0,759.760484121599,0.0,0.0,0.0,0.0,0.0,0.0,5.86643482935186
2026-01-17 21:00:00+00:00,0.0,608.1743634748644,0.0,762.3014981080909,0.0,0.0,0.0,0.0,0.0,0.0,5.899138417044548
2026-01-17 22:00:00+00:00,0.0,613.6800280087481,0.0,739.8366253343922,0.0,0.0,0.0,0.0,0.0,0.0,5.958346656859507
2026-01-17 23:00:00+00:00,0.0,446.3216375277536,0.0,615.2801024950793,0.08666168053535744,0.02112757042446796,0.0,0.0,0.06344594754937057,0.0,4.677024778657921
2026-01-18 00:00:00+00:00,0.0,390.3842237882477,0.0,574.9499801127739,0.1903415717916686,0.04637572581101529,0.0,0.0,0.13867127780098937,0.0,4.415407523574629
2026-01-18 01:00:00+00:00,0.0,372.50327260160367,0.0,569.4330734672421,0.40292833884291623,0.10195158397122613,0.0,0.0,0.29318373121437746,0.0,4.265590277125742
2026-01-18 02:00:00+00:00,0.0,557.3994376275734,0.0,930.4505792546894,0.41409770733668516,0.0999230118659144,0.0,0.0,0.3011378031831099,0.0,6.534824595351359
2026-01-18 03:00:00+00:00,0.0,378.1080543547841,0.0,718.9836212145585,0.36797150593622097,0.08593563424440902,0.0,0.0,0.2664165475660907,0.0,4.863000742910571
2026-01-18 04:00:00+00:00,0.0,378.96900968166756,0.0,800.4584163964663,0.0,0.0,0.0,0.0,0.0,0.0,5.272573921866045
2026-01-18 05:00:00+00:00,0.0,333.65318001871714,0.0,731.9376553903186,0.0,0.0,0.0,0.0,0.0,0.0,4.934164590964359
2026-01-18 06:00:00+00:00,0.0,333.98266779405236,0.0,944.2920084951207,0.17774801670823537,0.037541505794812136,0.0,0.0,0.12222314017508484,0.0,5.5378110481486695
2026-01-18 07:00:00+00:00,0.0,381.17634073366827,0.0,1370.7527950281442,6.371458150090101,1.29103654360484,0.0,0.0,4.2756587764490455,0.0,7.0827107680434835
2026-01-18 08:00:00+00:00,0.001759129220383752,337.9867859426871,0.0,1656.2322161302316,18.31718008435823,4.428640195928021,0.0,0.0,12.483317212205531,0.0,8.650101305369114
2026-01-18 09:00:00+00:00,0.020861804982355736,306.71474923845017,0.0,1852.8777420924694,23.043884050476876,4.323038029937063,0.0026767153744795733,0.0,15.402642319301705,0.0,9.064405749008028
2026-01-18 10:00:00+00:00,0.024417962725600338,230.93174810919868,0.0,1806.256073632996,27.471528141129454,5.025316788713001,0.0,0.0,17.549917614602453,0.0,8.41599775063459
2026-01-18 11:00:00+00:00,0.01866566494603085,177.16734774474952,0.0,1731.349570666259,30.46196933553208,5.400633192599065,0.0,0.0,19.437112372556427,0.0,7.71470102335774
2026-01-18 12:00:00+00:00,0.008815421376760089,148.22469157375426,0.0,1608.8564468680977,28.393099994959382,4.942330913557022,0.0,0.0,18.002019872446496,0.0,7.7725953558083996
2026-01-18 13:00:00+00:00,0.004519013440335425,126.71432926493817,0.0,1606.5812087910067,29.564159399386252,5.233953000273723,0.0,0.0,18.736685141161328,0.0,7.640145389793759
2026-01-18 14:00:00+00:00,0.0,113.65003856217999,0.0,1603.2545594281373,32.813813107966325,5.4322600007466555,0.0,0.0,20.215972102962446,0.0,7.258356798007206
2026-01-18 15:00:00+00:00,0.0,113.5854421679283,0.0,1715.623204148428,39.77841092855315,6.22922900370557,0.0,0.0,24.91607907881016,0.0,7.292634672574824
2026-01-18 16:00:00+00:00,0.0,110.73822387970198,0.0,1959.8609655886462,45.22102106183346,7.655411325080173,0.0,0.0,28.155957655814873,0.0,8.768420488923361
2026-01-18 17:00:00+00:00,0.0,107.47754961179513,0.0,2002.9293692477665,52.35335845327907,9.236216807039193,0.0,0.0,32.28616004826963,0.0,8.392345831850273
2026-01-18 18:00:00+00:00,0.0,107.3824664817069,0.0,1975.224040626873,51.611656090519254,8.688635755032706,0.0,0.0,32.676202374459066,0.0,9.066998671409515
2026-01-18 19:00:00+00:00,0.0,107.7360950706619,0.0,1896.8042926424464,55.20888817502193,8.397429320310058,0.015282392942187804,0.0,34.99240439080671,0.0,8.495608007810846
2026-01-18 20:00:00+00:00,0.0,99.88520073698291,0.0,1697.3534448046798,51.70714558723903,9.78804140570276,0.0,0.0,34.212877036632676,0.0,7.053290428762704
2026-01-18 21:00:00+00:00,0.0,92.95440073011397,0.0,1528.2526929502726,40.701561332689515,8.933428788556494,0.0,0.0,29.20987957572211,0.0,6.973036622645392
2026-01-18 22:00:00+00:00,0.0,64.1262559806983,0.0,1198.709934388663,23.855988258593865,5.883677970556625,0.0,0.0,17.012801121709582,0.0,6.886342279778699
2026-01-18 23:00:00+00:00,0.0,60.557090854385955,0.0,826.3918480462113,18.94425803103046,5.41861054715389,0.0,0.0,15.891706635928522,0.0,3.4714858852898565
2026-01-19 00:00:00+00:00,0.0,90.43157600548493,0.0,894.5473625314748,28.540114955772797,8.452336889570981,0.0,0.0,24.651733556938726,0.0,2.7268760607575917
2026-01-19 01:00:00+00:00,0.0,121.12464787463415,0.0,924.1078396820126,35.93216847216069,10.89516426446317,0.0,0.0,31.297285656193942,0.0,2.0428940505355033
2026-01-19 02:00:00+00:00,0.0,133.1583047068995,0.0,949.1060696900428,38.184887296737266,11.428214509677865,0.0,0.0,33.33237260131162,0.0,1.8151511953310104
2026-01-19 03:00:00+00:00,0.0,151.22447422928724,0.0,1123.3910034820594,46.39246167962746,14.237605469614794,0.0,0.0,39.36453234316947,0.0,2.014922796241619
2026-01-19 04:00:00+00:00,0.0,155.34956124921746,0.0,1288.2480254962093,47.84639271258084,14.288505511333216,0.0,0.0,39.51913584387208,0.0,2.8483791867871444
2026-01-19 05:00:00+00:00,0.0,155.08773286633942,0.0,1652.6440148503984,49.95460799261451,14.265672046944465,0.0,0.0,40.12625609824478,0.0,4.796716145458402
2026-01-19 06:00:00+00:00,0.0,145.87928584399398,0.0,1899.5240888232565,55.53965385636552,13.701190856201848,0.0,0.0,38.358525806488906,0.0,7.197254813693336
2026-01-19 07:00:00+00:00,0.0,134.35678652201543,0.0,1884.5704194459122,55.105187263547776,12.782051316350215,0.0,0.0,36.836274820851045,0.0,7.299280631323267
2026-01-19 08:00:00+00:00,0.000326771300870449,129.06704197321943,0.0,1774.728354974637,52.32733849493144,10.82535267482089,0.0,0.0,34.673319541701495,0.0,6.853265569388971
2026-01-19 09:00:00+00:00,0.006022369289124794,101.6360289434181,0.0,1609.0543997899736,42.785670410368276,8.8610925425389,0.0,0.0,28.283825111475945,0.0,6.772960832936338
2026-01-19 10:00:00+00:00,0.005571142738462156,92.76127299117621,0.0,1418.6665729862048,39.297260057647314,8.424629496718444,0.0,0.0,25.696934798427602,0.0,6.272758527087234
2026-01-19 11:00:00+00:00,0.005284699430798376,97.6535227322165,0.0,1366.1162111554781,37.52120598003239,8.979166161572971,0.0,0.0,25.90593698313224,0.0,5.8436722881366805
2026-01-19 12:00:00+00:00,0.003119556113245641,95.5449483217406,0.0,1503.4833192124593,37.65915289227146,8.591648538122385,0.0,0.0,25.840629608716995,0.0,6.777181870575927
2026-01-19 13:00:00+00:00,0.002072983493861103,94.31696533205816,0.0,1627.7527781548038,37.748350718692365,7.87739250959157,0.0,0.0,25.067779584650985,0.0,7.4596607167090925
2026-01-19 14:00:00+00:00,0.0,96.91897469145351,0.0,1591.565014346585,37.45354850639089,8.186956820473748,0.0,0.0,24.815508261092436,0.0,7.2099973740043435
2026-01-19 15:00:00+00:00,0.0,96.75857241981707,0.0,1560.3018176374455,36.68481901972738,7.4356645060043,0.0,0.0,24.397186646250027,0.0,7.146939770755706
2026-01-19 16:00:00+00:00,0.0,81.07075933890415,0.0,1520.810488835723,35.1680498977146,7.173375350419011,0.0,0.0,23.508201269604836,0.0,7.1691253076344434
2026-01-19 17:00:00+00:00,0.0,93.53812207752459,0.0,1625.8237939112246,39.78440811158647,7.922333614139176,0.0,0.0,26.206184922067624,0.0,7.250157363457543
2026-01-19 18:00:00+00:00,0.0,82.63750921144494,0.0,1643.0718427816437,37.153592578744416,7.000686265125886,0.0,0.0,24.95191806057356,0.0,7.634451102467502
2026-01-19 19:00:00+00:00,0.0,77.57065925313114,0.0,1753.4561395908402,38.02711188413588,7.782672534495123,0.0,0.0,25.042677900601298,0.0,8.345738836796576
2026-01-19 20:00:00+00:00,0.0,65.33611484705895,0.0,1603.8086060380656,31.360194341430528,5.950880273272374,0.0,0.0,20.776390324571942,0.0,8.042814175600608
2026-01-19 21:00:00+00:00,0.0,68.55511778191213,0.0,1345.9766419488,34.446555446024114,7.832444076854255,0.0,0.0,22.864090347012215,0.0,6.250150399397225
2026-01-19 22:00:00+00:00,0.0,74.13291067310467,0.0,1317.7373825315403,35.94731612278307,8.032209269538729,0.0,0.0,24.533356389137623,0.0,5.691825013895415
2026-01-19 23:00:00+00:00,0.0,72.86369654480141,0.0,1479.800602163949,36.4347824558159,7.9715737362792645,0.0,0.0,24.554612029189315,0.0,7.899733069965113
2026-01-20 00:00:00+00:00,0.0,71.22945018462546,0.0,1524.1378577855994,42.758126212810915,9.439255602815422,0.0,0.0,28.933164882976126,0.0,7.552145331172655
2026-01-20 01:00:00+00:00,0.0,78.71684908407413,0.0,1535.1378234566318,44.95948060430555,9.781994709583369,0.0,0.0,30.416852664594362,0.0,7.136999480810861
2026-01-20 02:00:00+00:00,0.0,71.81495957769752,0.0,1580.4741266627223,47.67314168846633,9.69081460914087,0.0,0.0,32.1149231519213,0.0,7.232034310051614
2026-01-20 03:00:00+00:00,0.0,71.0336837445999,0.0,1533.2591241386117,48.39268574113863,10.430317350042419,0.0,0.0,32.55335261630567,0.0,6.68083640930169
2026-01-20 04:00:00+00:00,0.0,70.50475537591122,0.0,1511.0180135108544,49.131339511931856,10.045163748875504,0.0,0.0,32.71056806402292,0.0,6.365159788404166
2026-01-20 05:00:00+00:00,0.0,73.14369214697719,0.0,1834.5270653598777,52.41874775210571,10.527373232007943,0.0,0.0,34.78932687846847,0.0,7.918794630562786
2026-01-20 06:00:00+00:00,0.0,68.77577488723306,0.0,1964.0624769813144,49.027758643583205,9.422801912284816,0.0,0.0,30.979826731220857,0.0,9.80636084436332
2026-01-20 07:00:00+00:00,0.0,65.69251228909879,0.0,1786.0588133670942,42.09477608769245,7.137110782967874,0.0,0.0,25.69834892875416,0.0,9.468438544392455
2026-01-20 08:00:00+00:00,0.00035906143624924374,70.71463717312984,0.0,1791.670397253543,39.74105787719721,6.648281287212906,0.0,0.0,24.22663370085082,0.0,9.82363364663031
2026-01-20 09:00:00+00:00,0.0038419938558522993,62.52097910560805,0.0,1818.909296533892,37.3331912005335,5.877364532114554,0.0,0.0,21.978955027854887,0.0,10.526371606141245
2026-01-20 10:00:00+00:00,0.0032324307766207153,47.69143040491117,0.0,1510.2464020116408,31.62914322002045,5.09480228104931,0.0,0.0,17.9263838110416,0.0,8.858605840560134
2026-01-20 11:00:00+00:00,0.0029491488706082465,38.89779369910573,0.0,1328.251821659639,25.813154185702775,4.787070827375296,0.0,0.0,15.389596135585172,0.0,8.082614343721195
2026-01-20 12:00:00+00:00,0.002882118556941488,44.44713070698929,0.0,1431.2204425409861,29.004636850529828,5.282992755507328,0.0,0.0,16.939040999708833,0.0,8.577874027721485
2026-01-20 13:00:00+00:00,0.0018232991906306376,36.65618413062689,0.0,1421.9181778607608,23.934070667374183,2.1841327193172484,0.0,0.0,13.720533392586296,0.0,9.235077930143833
2026-01-20 14:00:00+00:00,0.0,36.050573062583716,0.0,1353.0354327996151,21.753745001934394,1.0127692289729358,0.0,0.0,12.267938836829737,0.0,8.879541070064088
2026-01-20 15:00:00+00:00,0.0,47.44368945676315,0.0,1519.690678745303,28.37830798860002,1.233478627356163,0.0,0.0,16.09001187384977,0.0,9.688833308127899
2026-01-20 16:00:00+00:00,0.0,70.87395198642074,0.0,1755.4653432869684,43.19544431111789,2.0133491612801797,0.0,0.0,24.60781636055011,0.0,9.469094893662513
2026-01-20 17:00:00+00:00,0.0,78.70880479278443,0.0,1818.8491976562973,43.85958389403717,1.6964180158644404,0.0,0.0,25.417246176754954,0.0,9.943749464261531
2026-01-20 18:00:00+00:00,0.0,73.908306119404,0.0,1722.1173971814462,41.324826288135455,1.7850151759346757,0.0,0.0,24.160480259792692,0.0,9.378974975286765
2026-01-20 19:00:00+00:00,0.0,79.15304134726826,0.0,1725.8597277337365,43.554076692222296,2.3799459588147696,0.0,0.0,26.030519956515942,0.0,8.897688311442373
2026-01-20 20:00:00+00:00,0.0,87.94766688126909,0.0,1700.4213604896804,44.732864840104654,2.3165376727008553,0.0,0.0,26.791738167376483,0.0,8.639831948868617
2026-01-20 21:00:00+00:00,0.0,83.20672160334937,0.0,1353.036149587911,40.45440013745611,2.0770627531213908,0.0,0.0,24.23017414622537,0.0,6.995491771936804
2026-01-20 22:00:00+00:00,0.0,87.70254350122718,0.0,1298.33019489498,41.997003931601895,2.520975545866354,0.0,0.0,25.896796018011532,0.0,6.277486108312967
2026-01-20 23:00:00+00:00,0.0,134.73404358494045,0.0,1719.359639927337,62.400305408045185,3.6196227442205933,0.0,0.0,40.85098723766786,0.0,8.235401097788714
2026-01-21 00:00:00+00:00,0.0,140.77264571808388,0.0,1741.8414650980897,66.22065596415993,3.7856753916354413,0.0,0.0,43.47355445982963,0.0,7.631003368201578
2026-01-21 01:00:00+00:00,0.0,157.87809992393298,0.0,1784.0109126580842,64.40579757312177,4.521878780464219,0.0,0.0,42.96472914175645,0.0,8.16858192264069
2026-01-21 02:00:00+00:00,0.0,152.43711351413967,0.0,1737.296284703945,63.87000152681054,5.687524104804615,0.0,0.0,42.71433112689246,0.0,8.24474502340759
2026-01-21 03:00:00+00:00,0.0,157.41080456387516,0.0,1686.8948022036452,62.887915247421255,5.544298098084353,0.0,0.0,42.06868710631924,0.0,7.79349278065488
2026-01-21 04:00:00+00:00,0.0,155.22421078131265,0.0,1767.175756802047,59.780493297498296,4.788591005509124,0.0,0.0,39.79266786300862,0.0,9.313280250624164
2026-01-21 05:00:00+00:00,0.0,150.10700866470185,0.0,1783.7696123591822,56.81410799785481,5.3324028175725875,0.0,0.0,37.354596927398916,0.0,9.72227123328931
2026-01-21 06:00:00+00:00,0.0,145.3230980409053,0.0,1718.1490244444171,57.085431136528264,8.817686688253586,0.0,0.0,36.33433274559714,0.0,9.015426944298513
2026-01-21 07:00:00+00:00,0.0,141.02596102810423,0.0,1784.590964661594,59.56582575202733,9.532875213541217,0.0,0.0,36.31434553617733,0.0,9.645027808555813
2026-01-21 08:00:00+00:00,0.0001014963629820965,128.24031479359599,0.0,1640.4220205160623,53.95348182981532,6.777233458945894,0.0,0.0,33.59682439505867,0.0,8.860023510159131
2026-01-21 09:00:00+00:00,0.001220500222643415,116.26621649633755,0.0,1385.227414454934,49.3674036221593,7.090503825146833,0.0,0.0,30.969255272141062,0.0,7.102985829058638
2026-01-21 10:00:00+00:00,0.0009795857305037999,112.4716898367035,0.0,1296.2391445627782,49.68696628707271,7.228580992541245,0.0,0.0,31.16429197179888,0.0,6.108346763375088
2026-01-21 11:00:00+00:00,0.0010141048248052576,107.05584767046777,0.0,1258.3193810107284,48.94855666091875,6.782199929325558,0.0,0.0,30.711541317614643,0.0,5.631459306120236
2026-01-21 12:00:00+00:00,0.0010447116245004815,127.70235714439295,0.0,1348.3773483828406,56.33237502603236,8.416890639577664,0.0,0.0,35.02029865016314,0.0,5.699685445368503
2026-01-21 13:00:00+00:00,0.0008882470282703106,113.28251372618489,0.0,1387.5910752909977,55.12308162750991,8.460280736275724,0.0,0.0,34.21421160466159,0.0,6.202948767341756
2026-01-21 14:00:00+00:00,0.0,128.36498504680907,0.0,1595.8222961374522,57.77741753570466,8.609381005169935,0.0,0.0,36.07471666952393,0.0,7.8512036053401095
2026-01-21 15:00:00+00:00,0.0,128.72681909426242,0.0,1602.7124882643643,57.99792881251124,8.11233729221654,0.0,0.0,38.70280208354108,0.0,7.697624453104581
2026-01-21 16:00:00+00:00,0.0,122.12995452236851,0.0,1721.1960071142212,60.13592855896115,8.473826838067442,0.0,0.0,40.798814958416564,0.0,8.715468007965146
2026-01-21 17:00:00+00:00,0.0,116.68758521219353,0.0,1631.087261465113,59.30453652476413,8.357629790566087,0.0,0.0,38.737919217163565,0.0,7.775067790199929
2026-01-21 18:00:00+00:00,0.0,122.64494554299749,0.0,1532.6326671960642,56.74738540762452,8.471196012963972,0.0,0.0,36.668926562430684,0.0,7.1098792779191955
