,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Other
2026-01-01 22:00:00+00:00,0.0,135.35944323991427,0.0,418.6593850862012,0.0,0.0,0.0,0.0,0.0,4.3561716738845
2026-01-01 23:00:00+00:00,0.00023887415774523664,91.5178165449603,0.0,157.11637383493024,0.0,0.0,0.0,0.0,0.0,1.6155707459517337
2026-01-02 00:00:00+00:00,0.00028773769669781867,139.98854942683136,0.0,246.70937376028928,0.0,0.0,0.0,0.0,0.0,2.451789075182707
2026-01-02 01:00:00+00:00,0.001127659714109842,169.4546036659362,0.0,201.40523884387244,0.0,0.0,0.0,0.0,0.0,4.564029830477239
2026-01-02 02:00:00+00:00,0.0013457118604410234,167.15154702973496,0.0,217.93565826274545,0.0,0.0,0.0,0.0,0.0,4.9864489956591616
2026-01-02 03:00:00+00:00,2.2660476684503268e-05,123.71662301019677,0.0,331.8282405122638,0.0,0.0,0.0,0.0,0.0,2.4051138170627713
2026-01-02 04:00:00+00:00,0.0,85.77565383551068,0.0,227.13879653322067,0.0,0.0,0.0,0.0,0.0,1.5855496312686153
2026-01-02 05:00:00+00:00,0.0,157.5347064916984,0.0,527.0777861910984,0.0,0.0,0.0,0.0,0.0,2.9125073172031652
2026-01-02 06:00:00+00:00,0.0,145.2824190899717,0.0,522.4863641060391,0.0,0.0,0.0,0.0,0.0,2.9312168039892637
2026-01-02 07:00:00+00:00,0.0,119.16392397616077,0.0,401.90513878940067,0.0,0.0,0.0,0.0,0.0,2.25593723443861
2026-01-02 08:00:00+00:00,2.3777754186711773e-05,83.34794775089308,0.0,299.0721457204278,0.0,0.0,0.0,0.0,0.0,2.1548827509249415
2026-01-02 09:00:00+00:00,0.00035526100420443855,82.04925447446406,0.0,344.8940820891768,0.0,0.0,0.0,0.0,0.0,2.806308175354918
2026-01-02 10:00:00+00:00,0.0006556454411279442,82.48934930425352,0.0,358.409734328567,0.0,0.0,0.0,0.0,0.0,2.9002607217382836
2026-01-02 11:00:00+00:00,0.000774504615520096,79.00862653404042,0.0,377.78147169531445,0.0,0.0,0.0,0.0,0.0,3.059127266029625
2026-01-02 12:00:00+00:00,0.0001695115917507652,80.3728476552109,0.0,388.27754517404725,0.0,0.0,0.0,0.0,0.0,3.1244376591501046
2026-01-02 13:00:00+00:00,0.0,79.14388313900294,0.0,349.5545020544495,0.0,0.0,0.0,0.0,0.0,2.8016148065476103
2026-01-02 14:00:00+00:00,0.0,98.27715321245533,0.0,433.6786592622273,0.0,0.0,0.0,0.0,0.0,3.4191875253173545
2026-01-02 15:00:00+00:00,0.0,95.7336245803503,0.0,462.7479653788348,0.0,0.0,0.0,0.0,0.0,3.718410040814975
2026-01-02 16:00:00+00:00,0.0,91.13016458372543,0.0,438.84040947673753,0.0,0.0,0.0,0.0,0.0,3.5294259395370533
2026-01-02 17:00:00+00:00,0.0,96.16496947822024,0.0,430.02285570610877,0.0,0.0,0.0,0.0,0.0,3.487174815670883
2026-01-02 18:00:00+00:00,0.0,101.83720285815532,0.0,391.04101853333526,0.0,0.0,0.0,0.0,0.0,3.246778608509428
2026-01-02 19:00:00+00:00,0.0,123.94491808025984,0.0,394.8913546666868,0.0,0.0,0.0,0.0,0.0,3.3137272530532558
2026-01-02 20:00:00+00:00,0.0,116.5658703956384,0.0,388.63729406651834,0.0,0.0,0.0,0.0,0.0,3.2468355378432774
2026-01-02 21:00:00+00:00,0.0,114.99957695292879,0.0,431.56673580090495,0.0,0.0,0.0,0.0,0.0,3.6336872461663834
2026-01-02 22:00:00+00:00,0.0,122.8355461826468,0.0,490.38305725462226,0.0,0.0,0.0,0.0,0.0,3.3813965627309024
2026-01-02 23:00:00+00:00,0.0,128.9062155163669,0.0,491.08075819181147,0.0,0.0,0.0,0.0,0.0,2.5130262918216593
2026-01-03 00:00:00+00:00,0.0,118.19150421603176,0.0,442.9618155013307,0.0,0.0,0.0,0.0,0.0,2.296680282637551
2026-01-03 01:00:00+00:00,0.0,115.06804287900047,0.0,464.3469918924001,0.0,0.0,0.0,0.0,0.0,2.4349652285994936
2026-01-03 02:00:00+00:00,0.0,112.1014071832392,0.0,443.25529252386184,0.0,0.0,0.0,0.0,0.0,2.318300292898885
2026-01-03 03:00:00+00:00,0.0,118.32220919693003,0.0,415.57066305938076,0.0,0.0,0.0,0.0,0.0,2.1571277436891476
2026-01-03 04:00:00+00:00,0.0,118.1051748128939,0.0,441.9237154159616,0.0,0.0,0.0,0.0,0.0,2.24610977114446
2026-01-03 05:00:00+00:00,0.0,109.0030270728567,0.0,445.84065519841647,0.0,0.0,0.0,0.0,0.0,2.231317728726838
2026-01-03 06:00:00+00:00,0.0,95.21979465935266,0.0,381.1657625872542,0.0,0.0,0.0,0.0,0.0,1.8394427533931805
2026-01-03 07:00:00+00:00,5.546679082653236e-07,99.41899058244289,0.0,380.34176329525303,0.0,0.0,0.0,0.0,0.0,1.7892455676360957
2026-01-03 08:00:00+00:00,2.7432261341777945e-05,106.04299984287842,0.0,395.65394169356676,0.0,0.0,0.0,0.0,0.0,1.8280310312933987
2026-01-03 09:00:00+00:00,0.0005464962804161913,101.79461973698119,0.0,394.3589586696848,0.0,0.0,0.0,0.0,0.0,1.8208750970536614
2026-01-03 10:00:00+00:00,0.0009450462701342008,91.99747655493996,0.0,350.28975582047053,0.0,0.0,0.0,0.0,0.0,1.6118225783192697
2026-01-03 11:00:00+00:00,0.0009030499694982327,90.48580762149392,0.0,379.94101637807546,0.0,0.0,0.0,0.0,0.0,1.6722729504611027
2026-01-03 12:00:00+00:00,0.00014810362199002626,82.83445851136952,0.0,376.67684681908685,0.0,0.0,0.0,0.0,0.0,1.6385465659216623
2026-01-03 13:00:00+00:00,0.0,77.59231740210636,0.0,367.12792085957403,0.0,0.0,0.0,0.0,0.0,1.6297617383196479
2026-01-03 14:00:00+00:00,0.0,70.75289903577692,0.0,356.7218574686684,0.0,0.0,0.0,0.0,0.0,1.575243495554656
2026-01-03 15:00:00+00:00,0.0,66.29522185241215,0.0,377.58810572096746,0.0,0.0,0.0,0.0,0.0,1.641672426620355
2026-01-03 16:00:00+00:00,0.0,65.27762449739474,0.0,419.74438474604233,0.0,0.0,0.0,0.0,0.0,1.8279907565629652
2026-01-03 17:00:00+00:00,0.0,49.204677901209465,0.0,375.05686565094163,0.0,0.0,0.0,0.0,0.0,1.6384564478488088
2026-01-03 18:00:00+00:00,0.0,46.28315167369953,0.0,398.793247760494,0.0,0.0,0.0,0.0,0.0,1.7236005658064708
2026-01-03 19:00:00+00:00,0.0,55.003554099094615,0.0,436.5412070230863,0.0,0.0,0.0,0.0,0.0,1.955238877819017
2026-01-03 20:00:00+00:00,0.0,46.937098104992735,0.0,376.79002697940376,0.0,0.0,0.0,0.0,0.0,1.6228749156035294
2026-01-03 21:00:00+00:00,0.0,39.33500187845963,0.0,372.65070567212854,0.0,0.0,0.0,0.0,0.0,1.6142924494118356
2026-01-03 22:00:00+00:00,1.6620596465699355e-06,29.20616884144202,0.0,366.9407256821378,0.0,0.0,0.0,0.0,0.0,1.5781038143605741
2026-01-03 23:00:00+00:00,0.0,19.554534562834217,0.0,274.34572304961364,0.0,0.0,0.0,0.0,0.0,1.3997423875521664
2026-01-04 00:00:00+00:00,2.601525460200563e-05,16.552717692331825,0.0,267.28327139932077,0.0,0.0,0.0,0.0,0.0,1.4889848930928307
2026-01-04 01:00:00+00:00,2.618767198380435e-05,14.505654970892893,0.0,217.90683648418297,0.0,0.0,0.0,0.0,0.0,1.2374823572521065
2026-01-04 02:00:00+00:00,7.921691647692814e-06,11.087389108348473,0.0,217.86181063474436,0.0,0.0,0.0,0.0,0.0,1.1757923352155315
2026-01-04 03:00:00+00:00,3.2991374563469e-05,10.5657426172128,0.0,194.57127705358803,0.0,0.0,0.0,0.0,0.0,1.137947337824617
2026-01-04 04:00:00+00:00,1.5193624256932583e-05,8.285763593282287,0.0,138.7562997510719,0.0,0.0,0.0,0.0,0.0,0.8079214620215815
2026-01-04 05:00:00+00:00,5.445269906687079e-06,12.73648786099526,0.0,233.87945346698922,0.0,0.0,0.0,0.0,0.0,1.234053226745611
2026-01-04 06:00:00+00:00,0.0,3.589144814410705,0.0,90.77258027046305,0.0,0.0,0.0,0.0,0.0,0.5632749151262394
2026-01-04 07:00:00+00:00,0.0,0.08089549066010457,0.0,1.9300221354411593,0.0,0.0,0.0,0.0,0.0,0.01408237389873601
2026-01-04 08:00:00+00:00,5.127107925496013e-07,0.2219394279695124,0.0,3.825658231011882,0.0,0.0,0.0,0.0,0.0,0.02740182830781344
2026-01-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 21:00:00+00:00,0.0,0.012647287130371441,0.0,0.06204324604883441,0.0,0.0,0.0,0.0,0.0,0.0003094668207941523
2026-01-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00+00:00,0.0,0.014776384428532834,0.0,0.059782155483961825,0.0,0.0,0.0,0.0,0.0,0.0004414600875053312
2026-01-05 01:00:00+00:00,0.0,0.021406845627452376,0.0,0.10274346269431464,0.0,0.0,0.0,0.0,0.0,0.0008496916782329803
2026-01-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 07:00:00+00:00,0.0,0.005767315703217635,0.0,0.043895678106278244,0.0,0.0,0.0,0.0,0.0,0.0003370061905041232
2026-01-05 08:00:00+00:00,1.763002861200075e-07,0.04099288824194586,0.0,0.2560930653544081,0.0,0.0,0.0,0.0,0.0,0.002913870103359902
2026-01-05 09:00:00+00:00,3.2229784246198866e-06,0.03325637561901425,0.0,0.26398696837049296,0.0,0.0,0.0,0.0,0.0,0.002753433032068128
2026-01-05 10:00:00+00:00,2.481218603213161e-06,0.021897610997046457,0.0,0.2759810184991805,0.0,0.0,0.0,0.0,0.0,0.0021188892851698457
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 12:00:00+00:00,7.184103953104515e-07,0.007547472998765214,0.0,0.1165816523263155,0.0,0.0,0.0,0.0,0.0,0.0008701562645239857
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 14:00:00+00:00,0.0,0.012176223970370416,0.0,0.1864214507332821,0.0,0.0,0.0,0.0,0.0,0.0014023252963475455
2026-01-05 15:00:00+00:00,1.0184479774158538e-05,4.188323145163539,0.0,26.966880189647284,0.0,0.0,0.0,0.0,0.0,0.49478648070939835
2026-01-05 16:00:00+00:00,3.1593432200132985e-06,2.2961997233266414,0.0,22.88336422627647,0.0,0.0,0.0,0.0,0.0,0.2954328910536712
2026-01-05 17:00:00+00:00,3.974888074857328e-05,7.5928060661813825,0.0,45.512014453453865,0.0,0.0,0.0,0.0,0.0,0.9951397314840017
2026-01-05 18:00:00+00:00,2.914592376519315e-05,2.795168071196821,0.0,24.933788385125123,0.0,0.0,0.0,0.0,0.0,0.42101439775429106
2026-01-05 19:00:00+00:00,1.172969574286357e-05,0.4968641690857111,0.0,5.018625185942527,0.0,0.0,0.0,0.0,0.0,0.08449891527601887
2026-01-05 20:00:00+00:00,4.311451276930608e-05,1.9420677110957998,0.0,25.118774391128937,0.0,0.0,0.0,0.0,0.0,0.3391147832624895
2026-01-05 21:00:00+00:00,4.4361669934319036e-05,1.2349225103190375,0.0,14.575291835011203,0.0,0.0,0.0,0.0,0.0,0.2647412929998268
2026-01-05 22:00:00+00:00,0.0,0.4216477281773217,0.0,8.389828806099331,0.0,0.0,0.0,0.0,0.0,0.06352346572334751
2026-01-05 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00+00:00,0.0,0.13595046551601336,0.0,5.239290530040645,0.0,0.0,0.0,0.0,0.0,0.02475900444334177
2026-01-06 02:00:00+00:00,0.0,0.12644560081579923,0.0,6.144741679973682,0.0,0.0,0.0,0.0,0.0,0.028812719210519703
2026-01-06 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00+00:00,0.0,0.04429394120520698,0.0,3.3864004656226774,0.0,0.0,0.0,0.0,0.0,0.01930559317211539
2026-01-06 07:00:00+00:00,0.0,0.006895992028862341,0.0,0.6145899837057742,0.0,0.0,0.0,0.0,0.0,0.0035140242653634492
2026-01-06 08:00:00+00:00,7.152043407094792e-06,0.27075061603634326,0.0,23.419629331729276,0.0,0.0,0.0,0.0,0.0,0.13461290019097535
2026-01-06 09:00:00+00:00,0.00024901345352594957,0.9931330327724409,0.0,47.9561504827735,0.0,0.0,0.0,0.0,0.0,0.2754674710005298
2026-01-06 10:00:00+00:00,0.00019632637963128634,0.9151802782150934,0.0,31.77667831079757,0.0,0.0,0.0,0.0,0.0,0.1829450846077044
2026-01-06 11:00:00+00:00,8.684105544291087e-06,0.05704893323373171,0.0,1.4345178154872875,0.0,0.0,0.0,0.0,0.0,0.008424567173436448
2026-01-06 12:00:00+00:00,0.00026391191629961174,2.9225644421594925,0.0,62.16208832029962,0.0,0.0,0.0,0.0,0.0,0.36508332562458634
2026-01-06 13:00:00+00:00,0.0,0.04215636512756868,0.0,0.7782771302706978,0.0,0.0,0.0,0.0,0.0,0.004566504601733465
2026-01-06 14:00:00+00:00,0.0,0.7574506419996536,0.0,11.475155454832384,0.0,0.0,0.0,0.0,0.0,0.06739390316796175
2026-01-06 15:00:00+00:00,0.0,0.6168320627079745,0.0,7.414443079954932,0.0,0.0,0.0,0.0,0.0,0.04372485733709244
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 05:00:00+00:00,0.0,0.013470408181801667,0.0,0.061032920670675214,0.0,0.0,0.0,0.0,0.0,0.0004966711475231158
2026-01-07 06:00:00+00:00,0.0,0.018585292707671383,0.0,0.08066409132969887,0.0,0.0,0.0,0.0,0.0,0.0007506159626297424
2026-01-07 07:00:00+00:00,0.0,0.018986360887169866,0.0,0.08025680428269055,0.0,0.0,0.0,0.0,0.0,0.0007568348301396028
2026-01-07 08:00:00+00:00,2.862925311889947e-08,0.017316575524485053,0.0,0.0819115511821763,0.0,0.0,0.0,0.0,0.0,0.0007718446640855298
2026-01-07 09:00:00+00:00,0.00011235125731834985,3.9812357458927177,0.0,18.47159616601758,0.0,0.0,0.0,0.0,0.0,0.17205573683238753
2026-01-07 10:00:00+00:00,0.0003378669180457689,11.596491708484125,0.0,51.30443390986838,0.0,0.0,0.0,0.0,0.0,0.473736514729452
2026-01-07 11:00:00+00:00,0.00043376162589088264,16.66733071019138,0.0,69.19051902908723,0.0,0.0,0.0,0.0,0.0,0.6417164990954954
2026-01-07 12:00:00+00:00,0.00022066462746705677,13.952910871626782,0.0,56.274675301118094,0.0,0.0,0.0,0.0,0.0,0.5221931626276554
2026-01-07 13:00:00+00:00,9.056638331670465e-07,12.096425845733737,0.0,49.79609974309666,0.0,0.0,0.0,0.0,0.0,0.4574735055057598
2026-01-07 14:00:00+00:00,1.2482905354611602e-08,0.16867897341105903,0.0,0.6749116403930546,0.0,0.0,0.0,0.0,0.0,0.006409373712981041
2026-01-07 15:00:00+00:00,0.0,0.00478261486455426,0.0,0.020033425159907654,0.0,0.0,0.0,0.0,0.0,0.0001839599755380891
2026-01-07 16:00:00+00:00,0.0,0.014386620296585375,0.0,0.060061301110888865,0.0,0.0,0.0,0.0,0.0,0.000552078592525753
2026-01-07 17:00:00+00:00,0.0,0.01919713237038758,0.0,0.08005464155598863,0.0,0.0,0.0,0.0,0.0,0.0007482260736237932
2026-01-07 18:00:00+00:00,0.0,0.013648223085961912,0.0,0.06078354797386126,0.0,0.0,0.0,0.0,0.0,0.0005682289401768208
2026-01-07 19:00:00+00:00,0.0,0.0044734258836200465,0.0,0.020336569362851074,0.0,0.0,0.0,0.0,0.0,0.0001900047535288807
2026-01-07 20:00:00+00:00,0.0,0.004354606798390957,0.0,0.02048039215299477,0.0,0.0,0.0,0.0,0.0,0.00016500104861427638
2026-01-07 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 22:00:00+00:00,0.0,0.01859487719392511,0.0,0.10553576107147163,0.0,0.0,0.0,0.0,0.0,0.0008693617346032657
2026-01-07 23:00:00+00:00,5.537115761559656e-07,0.08790796471592804,0.0,0.23493752448045446,0.0,0.0,0.0,0.0,0.0,0.002153957092041328
2026-01-08 00:00:00+00:00,4.4111566917946514e-07,0.07799204902326276,0.0,0.19518246767786962,0.0,0.0,0.0,0.0,0.0,0.0018250421831984172
2026-01-08 01:00:00+00:00,1.3348447918606561e-05,3.195954613651342,0.0,5.290039190081602,0.0,0.0,0.0,0.0,0.0,0.0639928478191384
2026-01-08 02:00:00+00:00,3.585792434281869e-07,0.06483232697300624,0.0,0.13378136239231073,0.0,0.0,0.0,0.0,0.0,0.001385952055439606
2026-01-08 03:00:00+00:00,7.779073850057702e-08,0.011251646759215205,0.0,0.01354510513517315,0.0,0.0,0.0,0.0,0.0,0.00020317031487314792
2026-01-08 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00+00:00,0.0,0.006782052442993625,0.0,0.06786515699989619,0.0,0.0,0.0,0.0,0.0,0.00035279055711018005
2026-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 20:00:00+00:00,0.0,0.005692996905043723,0.0,0.019199488475915454,0.0,0.0,0.0,0.0,0.0,0.0001075146190408248
2026-01-08 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 22:00:00+00:00,5.205340440358147e-07,0.06286555783244162,0.0,0.08535951921086357,0.0,0.0,0.0,0.0,0.0,0.0017744024226507746
2026-01-08 23:00:00+00:00,0.0,9.393972903293612,0.0,31.99949105101178,0.0,0.0,0.0,0.0,0.0,0.18153604569460977
2026-01-09 00:00:00+00:00,0.0,7.054745943872348,0.0,25.575505622124048,0.0,0.0,0.0,0.0,0.0,0.14474843400360393
2026-01-09 01:00:00+00:00,0.0,11.506319157314213,0.0,44.59135492531685,0.0,0.0,0.0,0.0,0.0,0.2523259173689363
2026-01-09 02:00:00+00:00,0.0,26.08628484068456,0.0,106.13503208399483,0.0,0.0,0.0,0.0,0.0,0.6036830753205947
2026-01-09 03:00:00+00:00,0.0,20.95377549182477,0.0,91.2051079175287,0.0,0.0,0.0,0.0,0.0,0.5161165906465264
2026-01-09 04:00:00+00:00,0.0,20.451498070949853,0.0,112.91205000736174,0.0,0.0,0.0,0.0,0.0,0.6364519216883942
2026-01-09 05:00:00+00:00,0.0,0.47622120923703304,0.0,3.0321683133366975,0.0,0.0,0.0,0.0,0.0,0.01661047742626956
2026-01-09 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 08:00:00+00:00,0.0,2.5194231566242595,0.0,21.518714905226602,0.0,0.0,0.0,0.0,0.0,0.11186193814914067
2026-01-09 09:00:00+00:00,0.00038995192997206657,6.850451395444685,0.0,70.01210397336759,0.0,0.0,0.0,0.0,0.0,0.3620546792577431
