,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Other
2026-01-04 11:00:00+00:00,0.0,85.94546089309792,0.0,0.0,310.9617019252172,29.435186983815374,2.697849256414216,5.234800941455292,0.0,0.0,0.0
2026-01-04 12:00:00+00:00,0.0,102.25735870061976,0.0,0.0,346.8574437982238,34.832798066582406,3.1498140544633877,6.102585380110552,0.0,0.0,0.0
2026-01-04 13:00:00+00:00,0.0,57.13466577427404,0.0,0.0,192.89494142730464,18.443061344583995,1.6757029693980228,3.2516284844392787,0.0,0.0,0.0
2026-01-04 14:00:00+00:00,0.0,40.343720210076334,0.0,0.0,127.22599892674044,12.52634136256408,1.132270714616701,2.19666878600244,0.0,0.0,0.0
2026-01-04 15:00:00+00:00,0.0,27.406744009234373,0.0,0.0,78.51461754727822,8.262595078741368,0.7540938548440608,1.4619495099019781,0.0,0.0,0.0
2026-01-04 16:00:00+00:00,0.0,19.628085323608556,0.0,0.0,64.35080391440447,6.139933698611685,0.583218829280337,1.1229582340949498,0.0,0.0,0.0
2026-01-04 17:00:00+00:00,0.0,3.619381723070909,0.0,0.0,12.091495962710697,1.2068455430611167,0.1142956502209811,0.2179811209362983,0.0,0.0,0.0
2026-01-04 18:00:00+00:00,0.0,25.886074916953422,0.0,0.0,90.58990020185398,8.299474950001732,0.7751855823891386,1.499364348801719,0.0,0.0,0.0
2026-01-04 19:00:00+00:00,0.0,31.49689211444086,0.0,0.0,111.42426309890266,10.391685761857968,0.9392609075394124,1.8228981172590968,0.0,0.0,0.0
2026-01-04 20:00:00+00:00,0.0,32.95911282117595,0.0,0.0,109.8441947944809,10.302013514686895,0.925895972992311,1.7937828966639022,0.0,0.0,0.0
2026-01-04 21:00:00+00:00,0.0,30.646525646004285,0.0,0.0,95.52917014154414,9.020111857689754,0.8068401190840596,1.5473522356777616,0.0,0.0,0.0
2026-01-04 22:00:00+00:00,0.0,31.069237942836505,0.0,0.0,78.60861849796578,8.660984555340033,0.7962317875354175,1.5149272163222913,0.0,0.0,0.0
2026-01-04 23:00:00+00:00,0.0,98.55110823455713,0.0,0.0,252.27667259036758,27.4629424718227,2.5419064648695966,4.84410715930884,0.0,0.27326307907416925,0.0
2026-01-05 00:00:00+00:00,0.0,134.7320651958627,0.0,0.0,300.86068301330295,36.51382782998516,3.533715197864108,6.757502865304474,0.0,0.20220589768066022,0.0
2026-01-05 01:00:00+00:00,0.0,88.12661730427222,0.0,0.0,205.91079312192556,24.73258982683334,2.405391697816535,4.623812130584372,0.0,0.10079591856797573,0.0
2026-01-05 02:00:00+00:00,0.0,17.915069969359084,0.0,0.0,47.35132498468949,5.582344276741842,0.512754874203942,0.9861687075978176,0.0,0.05233718740782339,0.0
2026-01-05 03:00:00+00:00,0.0,30.02526958521321,0.0,0.0,89.07943223405861,10.006000995708606,0.9184947945367056,1.7635205957554558,0.0,0.08228179472742006,0.0
2026-01-05 04:00:00+00:00,0.0,19.457316701903043,0.0,0.0,61.30929754264186,6.93440518336132,0.6313669407509795,1.208331252511095,0.0,0.0842823788317051,0.0
2026-01-05 05:00:00+00:00,0.0,14.329345940968539,0.0,0.0,54.812884550734395,6.069577757186187,0.5531084274150198,1.0635229186465431,0.0,0.07156040504932543,0.0
2026-01-05 06:00:00+00:00,0.0,54.05851419039994,0.0,0.0,260.26962275807404,26.043490486676205,2.338340092401168,4.512073482266585,0.0,0.3029589901820395,0.0
2026-01-05 07:00:00+00:00,0.0,50.87463409641421,0.0,0.0,281.47520107311425,27.13323678700465,2.4168797896370617,4.636954097262287,0.0,0.08809415656756765,0.0
2026-01-05 08:00:00+00:00,0.0,46.88533581411011,0.0,0.0,301.3501495806661,28.250869065593598,2.518564176944051,4.845081362686183,0.0,0.0,0.0
2026-01-05 09:00:00+00:00,0.0,18.822110440940925,0.0,0.0,156.27567288129285,14.825372767648563,1.3175055207557411,2.533384765690945,0.0,0.0009536236709782129,0.0
2026-01-05 10:00:00+00:00,0.0,2.058673185485502,0.0,0.0,15.711670681149528,1.4965756809061426,0.12771667608379758,0.25521825114059726,0.0,0.00014552523443223477,0.0
2026-01-05 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 22:00:00+00:00,0.0,3.1304529004463264,0.0,0.0,30.157383636912922,2.9136369299505906,0.25986356860644555,0.501656497508746,0.0,0.037006466574972995,0.0
2026-01-05 23:00:00+00:00,0.0,16.385034582537777,0.0,0.0,159.78871617496745,14.451306064189467,1.347044511002617,2.6305066756349307,0.0,0.0973919916677447,0.0
2026-01-06 00:00:00+00:00,0.0,13.730008613049526,0.0,0.0,110.9128090606833,10.003519254348623,0.9489561941498825,1.8170207431913334,0.0,0.037686134577322825,0.0
2026-01-06 01:00:00+00:00,0.0,8.889852259069764,0.0,0.0,62.901247398117256,5.786111401912214,0.54921267852936,1.0537282763663007,0.0,0.01984798600511897,0.0
2026-01-06 02:00:00+00:00,0.0,2.9548676994432177,0.0,0.0,20.511726128252533,1.8925515835844777,0.17990520595205048,0.34590273921106235,0.0,0.015046643556660732,0.0
2026-01-06 03:00:00+00:00,0.0,2.9343123130755937,0.0,0.0,23.800064596036574,2.193941774180654,0.20961649605876842,0.40193699212100303,0.0,0.010127828527410494,0.0
2026-01-06 04:00:00+00:00,0.0,10.553385787919499,0.0,0.0,70.3630406607148,6.670289845697743,0.6321065101155161,1.2091812269591906,0.0,0.04699596859324021,0.0
2026-01-06 05:00:00+00:00,0.0,0.10802684322904131,0.0,0.0,0.6407798700722372,0.05947855834314161,0.005509694426352567,0.010583495879603673,0.0,0.0006215380496235345,0.0
2026-01-06 06:00:00+00:00,0.0,3.484328207055353,0.0,0.0,15.98899374892876,1.4902614026207104,0.13655886036156026,0.26335211394182434,0.0,0.011505667091795194,0.0
2026-01-06 07:00:00+00:00,0.0,34.86771318807519,0.0,0.0,155.00956561358464,14.503148184064049,1.3173977687739151,2.519633472625404,0.0,0.00754177287678847,0.0
2026-01-06 08:00:00+00:00,0.0,123.9613116761963,0.0,0.0,515.1945889046514,47.884579321729056,4.362298496579585,8.367215994187779,0.0,0.005005606655870175,0.0
2026-01-06 09:00:00+00:00,0.0,86.98596244863981,0.0,0.0,374.0473685731352,35.50774121178121,3.170922837500568,6.121282085213388,0.0,0.06672284372974233,0.0
2026-01-06 10:00:00+00:00,0.0,77.8008073324994,0.0,0.0,335.2365644658539,31.888138981644648,2.835463866412824,5.4864779728516275,0.0,0.002547380737585281,0.0
2026-01-06 11:00:00+00:00,0.0,44.20680214710291,0.0,0.0,192.20628423255573,17.984310546979177,1.6017155604828655,3.1002390583346844,0.0,0.0006484545446614881,0.0
2026-01-06 12:00:00+00:00,0.0,65.14538198411118,0.0,0.0,267.2412145613606,25.006937012909127,2.2198569975216222,4.2903225471925746,0.0,0.021286896904904068,0.0
2026-01-06 13:00:00+00:00,0.0,28.816316001749122,0.0,0.0,113.75733090601881,10.794452644276419,0.9547890741764994,1.8268711965875577,0.0,0.0002401771916090984,0.0
2026-01-06 14:00:00+00:00,0.0,20.997136306080947,0.0,0.0,90.28062515007191,8.879934582099049,0.7844317681799639,1.5078721935681396,0.0,0.0,0.0
2026-01-06 15:00:00+00:00,0.0,2.9340862092560362,0.0,0.0,15.284889937831434,1.4326531745726991,0.12792973520451015,0.24538360119010863,0.0,5.734194521071758e-05,0.0
2026-01-06 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 23:00:00+00:00,0.0,10.859000445220545,0.04343355711982147,0.0,108.45395614493187,9.917590474552707,0.0,6.380022369791208,0.020452347312897443,0.20054466107097674,0.0
2026-01-07 00:00:00+00:00,0.0,3.54817959258583,0.014415965585643849,0.0,35.32061728784274,3.284243557689242,0.0,1.984685113638422,0.006789014287999903,0.06606946837013435,0.0
2026-01-07 01:00:00+00:00,0.0,2.7568805514184804,0.011456255717297475,0.0,26.315521628463028,2.5922606474457957,0.0,1.4658546389546327,0.005395176846784868,0.05263110115397839,0.0
2026-01-07 02:00:00+00:00,0.0,1.50344410453874,0.00603699313166738,0.0,12.829349136078582,1.371497737596992,0.0,0.7591832909341,0.002843044566384253,0.027645693153536377,0.0
2026-01-07 03:00:00+00:00,0.0,1.4541746442606518,0.00529066123893173,0.0,11.639260555603013,1.281908487247514,0.0,0.6905604514185242,0.0026571325628043344,0.026148067668560183,0.0
2026-01-07 04:00:00+00:00,0.0,3.237041342392321,0.010502407620880828,0.0,26.63450210792699,2.735878080093361,0.0,1.6203618441214018,0.005651310382178237,0.05606290746286582,0.0
2026-01-07 05:00:00+00:00,0.0,31.669342862586728,0.09763313855522542,0.0,304.866449084472,27.357886707986726,0.0,17.223204771358986,0.056576352480955626,0.553907082559306,0.0
2026-01-07 06:00:00+00:00,0.0,29.024140120444798,0.08995044214925312,0.0,295.0580459972151,26.732074443969516,0.0,16.968009658063774,0.05421546541751889,0.5235638727399706,0.0
2026-01-07 07:00:00+00:00,0.0,42.04489461043457,0.12710405665302704,0.0,432.58321300680154,39.3292133933509,0.0,24.913395139982846,0.07980054466902446,0.7723792481081675,0.0
2026-01-07 08:00:00+00:00,0.0,32.03673796497734,0.08403794168152838,0.0,326.95312855777513,29.638893103258006,0.0,18.700654203089975,0.06027611675225585,0.6012721124657598,0.0
2026-01-07 09:00:00+00:00,0.0,17.238157206528257,0.039674239455526755,0.0,163.15556319533968,14.57372040527105,0.0,8.91276264929716,0.029889953902161127,0.3002323502061691,0.0
2026-01-07 10:00:00+00:00,0.0,4.608882710774843,0.008737819138500521,0.0,42.32102771327297,3.7407319402658565,0.0,2.158943163672272,0.007741640876492847,0.07893501199906673,0.0
2026-01-07 11:00:00+00:00,0.0,7.904474231776277,0.015031702826141469,0.0,71.55433521396179,6.429356261082759,0.0,3.7014805195716822,0.013325153604289628,0.13199691717705694,0.0
2026-01-07 12:00:00+00:00,0.0,2.090288235451756,0.004148091889456441,0.0,20.489583566228035,1.8740102249677566,0.0,1.0998711179007832,0.0039062356089627675,0.03819252795325653,0.0
2026-01-07 13:00:00+00:00,0.0,1.3396099808166857,0.0026181816627607133,0.0,13.920593277079822,1.2620389937922225,0.0,0.7467915568581326,0.0026298624830734356,0.025718147307303905,0.0
2026-01-07 14:00:00+00:00,0.0,0.7407159157353124,0.001388120139394519,0.0,7.919150677147909,0.7285672646806554,0.0,0.4191257748585654,0.0014941527550600437,0.014558094683101522,0.0
2026-01-07 15:00:00+00:00,0.0,0.2577835519075184,0.0003828630079987584,0.0,2.7998930713673085,0.2576214123814239,0.0,0.1537499734846469,0.0005240059461363352,0.0050451219049673654,0.0
2026-01-07 16:00:00+00:00,0.0,0.1054993864344841,0.0001312654233304231,0.0,1.2138818580187194,0.1103164287415856,0.0,0.06780326046800662,0.00021964757973110373,0.0021481533341427437,0.0
2026-01-07 17:00:00+00:00,0.0,0.35179814398586545,0.0003833928131428785,0.0,4.622361107402177,0.4108212646916587,0.0,0.25568763867783406,0.0008246704726536684,0.008123781956669893,0.0
2026-01-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 20:00:00+00:00,0.0,0.5277237148240645,0.0003256900907441709,0.0,13.823118443574922,1.1824320840262266,0.0,0.7647783647084062,0.0024533923889189487,0.024168310386715477,0.0
2026-01-07 21:00:00+00:00,0.0,1.3332917267244264,0.0,0.0,2.438494965393474,0.25119680845213194,0.026238062626795008,0.05077843680317159,0.0,0.0,0.0
2026-01-07 22:00:00+00:00,0.0,7.581644376655491,0.0007201724658462772,0.0,67.3087244548441,6.537208585383043,0.13627608177869507,3.468438116107155,0.010852991858578739,0.10613522090709815,0.0
2026-01-07 23:00:00+00:00,0.0,0.3385107969235519,0.0007899773367714616,0.0,52.090643465767705,5.736222766786648,0.0,3.2059802072090915,0.011904950565372557,0.11594783541084985,0.0
2026-01-08 00:00:00+00:00,0.0,9.878803598230482,0.0,0.0,15.59196600555955,1.8970009203746436,0.1986477413286982,0.33357095588017716,0.0,1.0778626444495166e-05,0.0
2026-01-08 01:00:00+00:00,0.0,9.740962908322581,0.0,0.0,14.379292488017448,1.829514682620597,0.19221057152292037,0.3080193495164551,0.0,0.0,0.0
2026-01-08 02:00:00+00:00,0.0,10.262678442635687,0.0,0.0,14.7979652073315,1.8616038696496149,0.20002998763587246,0.32742831064480765,0.0,0.0002941821025162013,0.0
2026-01-08 03:00:00+00:00,0.0,10.36435139518561,0.0,0.0,14.711018723749106,1.9031970676190684,0.20527742558429932,0.341122808281705,0.0,3.2579580214484146e-05,0.0
2026-01-08 04:00:00+00:00,0.0,0.036576360082964846,0.00016041270115469092,0.0,2.8249065802653983,0.29019940857357984,0.0,0.1666165703461929,0.0006052373405390565,0.005935430690172999,0.0
2026-01-08 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
