,ES_PT,PT_ES,PT_ES_net_export,Net Export
2026-01-05 20:00:00+00:00,0.0,322.55,322.55,322.55
2026-01-05 21:00:00+00:00,14.3,217.0,202.7,202.7
2026-01-05 22:00:00+00:00,11.85,150.45,138.6,138.6
2026-01-05 23:00:00+00:00,50.35,302.22499999999997,251.87499999999997,251.87499999999997
2026-01-06 00:00:00+00:00,172.125,71.775,-100.35,-100.35
2026-01-06 01:00:00+00:00,671.975,0.0,-671.975,-671.975
2026-01-06 02:00:00+00:00,1431.0,0.0,-1431.0,-1431.0
2026-01-06 03:00:00+00:00,1329.45,0.0,-1329.45,-1329.45
2026-01-06 04:00:00+00:00,1410.1,0.0,-1410.1,-1410.1
2026-01-06 05:00:00+00:00,1746.3,0.0,-1746.3,-1746.3
2026-01-06 06:00:00+00:00,2024.225,0.0,-2024.225,-2024.225
2026-01-06 07:00:00+00:00,2762.95,0.0,-2762.95,-2762.95
2026-01-06 08:00:00+00:00,3610.525,0.0,-3610.525,-3610.525
2026-01-06 09:00:00+00:00,4300.0,0.0,-4300.0,-4300.0
2026-01-06 10:00:00+00:00,4007.0,0.0,-4007.0,-4007.0
2026-01-06 11:00:00+00:00,4007.0,0.0,-4007.0,-4007.0
2026-01-06 12:00:00+00:00,4007.0,0.0,-4007.0,-4007.0
2026-01-06 13:00:00+00:00,4007.0,0.0,-4007.0,-4007.0
2026-01-06 14:00:00+00:00,4141.2,0.0,-4141.2,-4141.2
2026-01-06 15:00:00+00:00,3838.125,0.0,-3838.125,-3838.125
2026-01-06 16:00:00+00:00,2262.4500000000003,0.0,-2262.4500000000003,-2262.4500000000003
2026-01-06 17:00:00+00:00,481.3,0.0,-481.3,-481.3
2026-01-06 18:00:00+00:00,432.95,0.0,-432.95,-432.95
2026-01-06 19:00:00+00:00,367.675,0.0,-367.675,-367.675
2026-01-06 20:00:00+00:00,729.35,0.0,-729.35,-729.35
2026-01-06 21:00:00+00:00,1166.45,0.0,-1166.45,-1166.45
2026-01-06 22:00:00+00:00,2491.275,0.0,-2491.275,-2491.275
2026-01-06 23:00:00+00:00,2403.125,0.0,-2403.125,-2403.125
2026-01-07 00:00:00+00:00,2645.2,0.0,-2645.2,-2645.2
2026-01-07 01:00:00+00:00,2632.625,0.0,-2632.625,-2632.625
2026-01-07 02:00:00+00:00,3245.95,0.0,-3245.95,-3245.95
2026-01-07 03:00:00+00:00,3230.275,0.0,-3230.275,-3230.275
2026-01-07 04:00:00+00:00,2477.45,0.0,-2477.45,-2477.45
2026-01-07 05:00:00+00:00,1370.325,0.0,-1370.325,-1370.325
2026-01-07 06:00:00+00:00,90.05,152.425,62.375000000000014,62.375000000000014
2026-01-07 07:00:00+00:00,0.0,319.40000000000003,319.40000000000003,319.40000000000003
2026-01-07 08:00:00+00:00,988.125,0.0,-988.125,-988.125
2026-01-07 09:00:00+00:00,2458.275,0.0,-2458.275,-2458.275
2026-01-07 10:00:00+00:00,2640.3,0.0,-2640.3,-2640.3
2026-01-07 11:00:00+00:00,2406.975,0.0,-2406.975,-2406.975
2026-01-07 12:00:00+00:00,2212.075,0.0,-2212.075,-2212.075
2026-01-07 13:00:00+00:00,2516.5,0.0,-2516.5,-2516.5
2026-01-07 14:00:00+00:00,2090.975,0.0,-2090.975,-2090.975
2026-01-07 15:00:00+00:00,1527.675,0.0,-1527.675,-1527.675
2026-01-07 16:00:00+00:00,647.9250000000001,0.0,-647.9250000000001,-647.9250000000001
2026-01-07 17:00:00+00:00,271.375,0.0,-271.375,-271.375
2026-01-07 18:00:00+00:00,738.375,0.0,-738.375,-738.375
2026-01-07 19:00:00+00:00,1574.375,0.0,-1574.375,-1574.375
2026-01-07 20:00:00+00:00,1933.775,0.0,-1933.775,-1933.775
2026-01-07 21:00:00+00:00,2455.675,0.0,-2455.675,-2455.675
2026-01-07 22:00:00+00:00,2709.6,0.0,-2709.6,-2709.6
2026-01-07 23:00:00+00:00,2566.85,0.0,-2566.85,-2566.85
2026-01-08 00:00:00+00:00,1994.375,0.0,-1994.375,-1994.375
2026-01-08 01:00:00+00:00,1801.15,0.0,-1801.15,-1801.15
2026-01-08 02:00:00+00:00,1886.5500000000002,0.0,-1886.5500000000002,-1886.5500000000002
2026-01-08 03:00:00+00:00,1821.7,0.0,-1821.7,-1821.7
2026-01-08 04:00:00+00:00,1432.15,0.0,-1432.15,-1432.15
2026-01-08 05:00:00+00:00,1162.25,0.0,-1162.25,-1162.25
2026-01-08 06:00:00+00:00,153.45,79.15,-74.29999999999998,-74.29999999999998
2026-01-08 07:00:00+00:00,30.125,63.5,33.375,33.375
2026-01-08 08:00:00+00:00,1351.4499999999998,0.0,-1351.4499999999998,-1351.4499999999998
2026-01-08 09:00:00+00:00,2669.25,0.0,-2669.25,-2669.25
2026-01-08 10:00:00+00:00,3359.2749999999996,0.0,-3359.2749999999996,-3359.2749999999996
2026-01-08 11:00:00+00:00,2800.075,0.0,-2800.075,-2800.075
2026-01-08 12:00:00+00:00,2294.95,0.0,-2294.95,-2294.95
2026-01-08 13:00:00+00:00,2366.275,0.0,-2366.275,-2366.275
2026-01-08 14:00:00+00:00,2503.075,0.0,-2503.075,-2503.075
2026-01-08 15:00:00+00:00,2116.35,0.0,-2116.35,-2116.35
2026-01-08 16:00:00+00:00,1036.325,62.6,-973.725,-973.725
2026-01-08 17:00:00+00:00,0.0,324.875,324.875,324.875
2026-01-08 18:00:00+00:00,0.0,100.0,100.0,100.0
2026-01-08 19:00:00+00:00,35.775,0.0,-35.775,-35.775
2026-01-08 20:00:00+00:00,236.275,0.0,-236.275,-236.275
2026-01-08 21:00:00+00:00,662.625,0.0,-662.625,-662.625
2026-01-08 22:00:00+00:00,1376.65,0.0,-1376.65,-1376.65
2026-01-08 23:00:00+00:00,1284.3,0.0,-1284.3,-1284.3
2026-01-09 00:00:00+00:00,1721.35,0.0,-1721.35,-1721.35
2026-01-09 01:00:00+00:00,1729.375,0.0,-1729.375,-1729.375
2026-01-09 02:00:00+00:00,2125.2,0.0,-2125.2,-2125.2
2026-01-09 03:00:00+00:00,2171.575,0.0,-2171.575,-2171.575
2026-01-09 04:00:00+00:00,1876.6,0.0,-1876.6,-1876.6
2026-01-09 05:00:00+00:00,860.65,0.0,-860.65,-860.65
2026-01-09 06:00:00+00:00,111.975,167.775,55.80000000000001,55.80000000000001
2026-01-09 07:00:00+00:00,0.0,504.375,504.375,504.375
2026-01-09 08:00:00+00:00,1159.475,0.0,-1159.475,-1159.475
2026-01-09 09:00:00+00:00,2213.275,0.0,-2213.275,-2213.275
2026-01-09 10:00:00+00:00,2903.325,0.0,-2903.325,-2903.325
2026-01-09 11:00:00+00:00,3347.975,0.0,-3347.975,-3347.975
2026-01-09 12:00:00+00:00,3164.425,0.0,-3164.425,-3164.425
2026-01-09 13:00:00+00:00,3343.375,0.0,-3343.375,-3343.375
2026-01-09 14:00:00+00:00,3059.175,0.0,-3059.175,-3059.175
2026-01-09 15:00:00+00:00,2554.15,0.0,-2554.15,-2554.15
2026-01-09 16:00:00+00:00,1293.075,0.0,-1293.075,-1293.075
2026-01-09 17:00:00+00:00,22.125,100.35,78.225,78.225
2026-01-09 18:00:00+00:00,26.025,112.5,86.475,86.475
2026-01-09 19:00:00+00:00,501.625,0.0,-501.625,-501.625
2026-01-09 20:00:00+00:00,1084.925,0.0,-1084.925,-1084.925
2026-01-09 21:00:00+00:00,1365.975,0.0,-1365.975,-1365.975
2026-01-09 22:00:00+00:00,2176.175,0.0,-2176.175,-2176.175
2026-01-09 23:00:00+00:00,2147.1499999999996,0.0,-2147.1499999999996,-2147.1499999999996
2026-01-10 00:00:00+00:00,1975.275,0.0,-1975.275,-1975.275
2026-01-10 01:00:00+00:00,2203.45,0.0,-2203.45,-2203.45
2026-01-10 02:00:00+00:00,2488.925,0.0,-2488.925,-2488.925
2026-01-10 03:00:00+00:00,2528.625,0.0,-2528.625,-2528.625
2026-01-10 04:00:00+00:00,2477.55,0.0,-2477.55,-2477.55
2026-01-10 05:00:00+00:00,1546.025,0.0,-1546.025,-1546.025
2026-01-10 06:00:00+00:00,1397.15,0.0,-1397.15,-1397.15
2026-01-10 07:00:00+00:00,921.7750000000001,0.0,-921.7750000000001,-921.7750000000001
2026-01-10 08:00:00+00:00,583.6,40.375,-543.225,-543.225
2026-01-10 09:00:00+00:00,2083.525,0.0,-2083.525,-2083.525
2026-01-10 10:00:00+00:00,3457.825,0.0,-3457.825,-3457.825
2026-01-10 11:00:00+00:00,4016.275,0.0,-4016.275,-4016.275
2026-01-10 12:00:00+00:00,4399.375,0.0,-4399.375,-4399.375
2026-01-10 13:00:00+00:00,4338.8,0.0,-4338.8,-4338.8
2026-01-10 14:00:00+00:00,3884.1749999999997,0.0,-3884.1749999999997,-3884.1749999999997
2026-01-10 15:00:00+00:00,2618.275,0.0,-2618.275,-2618.275
2026-01-10 16:00:00+00:00,729.3,0.0,-729.3,-729.3
2026-01-10 17:00:00+00:00,0.0,206.0,206.0,206.0
2026-01-10 18:00:00+00:00,17.975,14.225,-3.7500000000000018,-3.7500000000000018
2026-01-10 19:00:00+00:00,275.775,0.0,-275.775,-275.775
2026-01-10 20:00:00+00:00,685.35,0.0,-685.35,-685.35
2026-01-10 21:00:00+00:00,331.05,0.0,-331.05,-331.05
2026-01-10 22:00:00+00:00,174.825,18.0,-156.825,-156.825
2026-01-10 23:00:00+00:00,1181.825,0.0,-1181.825,-1181.825
2026-01-11 00:00:00+00:00,1743.0,0.0,-1743.0,-1743.0
2026-01-11 01:00:00+00:00,1935.4,0.0,-1935.4,-1935.4
2026-01-11 02:00:00+00:00,1596.25,0.0,-1596.25,-1596.25
2026-01-11 03:00:00+00:00,1208.75,0.0,-1208.75,-1208.75
2026-01-11 04:00:00+00:00,895.9,0.0,-895.9,-895.9
2026-01-11 05:00:00+00:00,830.275,0.0,-830.275,-830.275
2026-01-11 06:00:00+00:00,630.1,0.0,-630.1,-630.1
2026-01-11 07:00:00+00:00,104.69999999999999,95.825,-8.874999999999986,-8.874999999999986
2026-01-11 08:00:00+00:00,1159.425,69.675,-1089.75,-1089.75
2026-01-11 09:00:00+00:00,2486.5499999999997,0.0,-2486.5499999999997,-2486.5499999999997
2026-01-11 10:00:00+00:00,2995.625,0.0,-2995.625,-2995.625
2026-01-11 11:00:00+00:00,3686.6,0.0,-3686.6,-3686.6
2026-01-11 12:00:00+00:00,3748.0,0.0,-3748.0,-3748.0
2026-01-11 13:00:00+00:00,3668.075,0.0,-3668.075,-3668.075
2026-01-11 14:00:00+00:00,3396.6,0.0,-3396.6,-3396.6
2026-01-11 15:00:00+00:00,2000.3,0.0,-2000.3,-2000.3
2026-01-11 16:00:00+00:00,487.55,205.425,-282.125,-282.125
2026-01-11 17:00:00+00:00,0.0,1318.25,1318.25,1318.25
2026-01-11 18:00:00+00:00,0.0,520.775,520.775,520.775
2026-01-11 19:00:00+00:00,542.075,0.0,-542.075,-542.075
2026-01-11 20:00:00+00:00,274.325,0.0,-274.325,-274.325
2026-01-11 21:00:00+00:00,507.975,0.0,-507.975,-507.975
2026-01-11 22:00:00+00:00,1267.2,0.0,-1267.2,-1267.2
2026-01-11 23:00:00+00:00,1376.0,0.0,-1376.0,-1376.0
2026-01-12 00:00:00+00:00,1118.0,0.0,-1118.0,-1118.0
2026-01-12 01:00:00+00:00,1502.0,0.0,-1502.0,-1502.0
2026-01-12 02:00:00+00:00,1538.4,0.0,-1538.4,-1538.4
2026-01-12 03:00:00+00:00,1640.175,0.0,-1640.175,-1640.175
2026-01-12 04:00:00+00:00,1021.3499999999999,0.0,-1021.3499999999999,-1021.3499999999999
2026-01-12 05:00:00+00:00,65.425,727.025,661.6,661.6
2026-01-12 06:00:00+00:00,0.0,2081.4,2081.4,2081.4
2026-01-12 07:00:00+00:00,0.0,2307.725,2307.725,2307.725
2026-01-12 08:00:00+00:00,149.2,1085.35,936.1499999999999,936.1499999999999
2026-01-12 09:00:00+00:00,599.175,57.175,-542.0,-542.0
2026-01-12 10:00:00+00:00,1554.325,0.0,-1554.325,-1554.325
2026-01-12 11:00:00+00:00,2037.975,0.0,-2037.975,-2037.975
2026-01-12 12:00:00+00:00,2053.1,0.0,-2053.1,-2053.1
2026-01-12 13:00:00+00:00,2024.55,0.0,-2024.55,-2024.55
2026-01-12 14:00:00+00:00,1759.175,0.0,-1759.175,-1759.175
2026-01-12 15:00:00+00:00,935.6,87.475,-848.125,-848.125
2026-01-12 16:00:00+00:00,1.825,1143.55,1141.725,1141.725
2026-01-12 17:00:00+00:00,0.0,2110.05,2110.05,2110.05
2026-01-12 18:00:00+00:00,0.0,1857.575,1857.575,1857.575
2026-01-12 19:00:00+00:00,0.0,1780.425,1780.425,1780.425
2026-01-12 20:00:00+00:00,0.0,1695.675,1695.675,1695.675
2026-01-12 21:00:00+00:00,0.0,858.075,858.075,858.075
2026-01-12 22:00:00+00:00,63.875,91.125,27.25,27.25
2026-01-12 23:00:00+00:00,4.0,183.925,179.925,179.925
2026-01-13 00:00:00+00:00,242.075,59.975,-182.1,-182.1
2026-01-13 01:00:00+00:00,178.85,3.175,-175.67499999999998,-175.67499999999998
2026-01-13 02:00:00+00:00,681.625,0.0,-681.625,-681.625
2026-01-13 03:00:00+00:00,1298.775,0.0,-1298.775,-1298.775
2026-01-13 04:00:00+00:00,752.75,0.0,-752.75,-752.75
2026-01-13 05:00:00+00:00,0.0,1057.925,1057.925,1057.925
2026-01-13 06:00:00+00:00,0.0,2072.225,2072.225,2072.225
2026-01-13 07:00:00+00:00,0.0,2213.225,2213.225,2213.225
2026-01-13 08:00:00+00:00,89.125,610.15,521.025,521.025
2026-01-13 09:00:00+00:00,655.4,16.2,-639.1999999999999,-639.1999999999999
2026-01-13 10:00:00+00:00,1495.4499999999998,0.0,-1495.4499999999998,-1495.4499999999998
2026-01-13 11:00:00+00:00,2273.65,0.0,-2273.65,-2273.65
2026-01-13 12:00:00+00:00,2922.4,0.0,-2922.4,-2922.4
2026-01-13 13:00:00+00:00,2666.875,0.0,-2666.875,-2666.875
2026-01-13 14:00:00+00:00,1850.1,0.0,-1850.1,-1850.1
2026-01-13 15:00:00+00:00,1875.9250000000002,0.0,-1875.9250000000002,-1875.9250000000002
2026-01-13 16:00:00+00:00,1305.2,0.0,-1305.2,-1305.2
2026-01-13 17:00:00+00:00,502.925,0.0,-502.925,-502.925
2026-01-13 18:00:00+00:00,346.85,0.0,-346.85,-346.85
2026-01-13 19:00:00+00:00,366.725,0.0,-366.725,-366.725
2026-01-13 20:00:00+00:00,787.6,0.0,-787.6,-787.6
2026-01-13 21:00:00+00:00,1669.025,0.0,-1669.025,-1669.025
2026-01-13 22:00:00+00:00,2163.55,0.0,-2163.55,-2163.55
2026-01-13 23:00:00+00:00,2112.225,0.0,-2112.225,-2112.225
2026-01-14 00:00:00+00:00,2134.975,0.0,-2134.975,-2134.975
2026-01-14 01:00:00+00:00,2086.2,0.0,-2086.2,-2086.2
2026-01-14 02:00:00+00:00,2045.425,0.0,-2045.425,-2045.425
2026-01-14 03:00:00+00:00,2066.725,0.0,-2066.725,-2066.725
2026-01-14 04:00:00+00:00,1678.025,0.0,-1678.025,-1678.025
2026-01-14 05:00:00+00:00,835.825,27.575,-808.25,-808.25
2026-01-14 06:00:00+00:00,0.0,1555.8,1555.8,1555.8
2026-01-14 07:00:00+00:00,0.0,1717.55,1717.55,1717.55
2026-01-14 08:00:00+00:00,0.0,1000.15,1000.15,1000.15
2026-01-14 09:00:00+00:00,0.0,325.65,325.65,325.65
2026-01-14 10:00:00+00:00,1021.0,0.0,-1021.0,-1021.0
2026-01-14 11:00:00+00:00,2781.4,0.0,-2781.4,-2781.4
2026-01-14 12:00:00+00:00,2961.55,0.0,-2961.55,-2961.55
2026-01-14 13:00:00+00:00,2932.1,0.0,-2932.1,-2932.1
2026-01-14 14:00:00+00:00,2749.725,0.0,-2749.725,-2749.725
2026-01-14 15:00:00+00:00,948.475,0.0,-948.475,-948.475
2026-01-14 16:00:00+00:00,202.25,102.5,-99.75,-99.75
2026-01-14 17:00:00+00:00,0.0,198.8,198.8,198.8
2026-01-14 18:00:00+00:00,167.5,1.075,-166.425,-166.425
2026-01-14 19:00:00+00:00,668.275,0.0,-668.275,-668.275
2026-01-14 20:00:00+00:00,700.0,0.0,-700.0,-700.0
2026-01-14 21:00:00+00:00,700.0,0.0,-700.0,-700.0
2026-01-14 22:00:00+00:00,698.9,0.0,-698.9,-698.9
2026-01-14 23:00:00+00:00,1558.975,0.0,-1558.975,-1558.975
2026-01-15 00:00:00+00:00,1616.5500000000002,0.0,-1616.5500000000002,-1616.5500000000002
2026-01-15 01:00:00+00:00,1692.3,0.0,-1692.3,-1692.3
2026-01-15 02:00:00+00:00,1997.5500000000002,0.0,-1997.5500000000002,-1997.5500000000002
2026-01-15 03:00:00+00:00,2231.6,0.0,-2231.6,-2231.6
2026-01-15 04:00:00+00:00,1851.675,0.0,-1851.675,-1851.675
2026-01-15 05:00:00+00:00,752.575,8.7,-743.875,-743.875
2026-01-15 06:00:00+00:00,0.0,657.3000000000001,657.3000000000001,657.3000000000001
2026-01-15 07:00:00+00:00,0.0,1022.275,1022.275,1022.275
2026-01-15 08:00:00+00:00,437.5,296.75,-140.75,-140.75
2026-01-15 09:00:00+00:00,1658.65,0.0,-1658.65,-1658.65
2026-01-15 10:00:00+00:00,2212.55,0.0,-2212.55,-2212.55
2026-01-15 11:00:00+00:00,3540.05,0.0,-3540.05,-3540.05
2026-01-15 12:00:00+00:00,3947.825,0.0,-3947.825,-3947.825
2026-01-15 13:00:00+00:00,3562.75,0.0,-3562.75,-3562.75
2026-01-15 14:00:00+00:00,3033.4750000000004,0.0,-3033.4750000000004,-3033.4750000000004
2026-01-15 15:00:00+00:00,1726.5,0.0,-1726.5,-1726.5
2026-01-15 16:00:00+00:00,762.95,0.0,-762.95,-762.95
2026-01-15 17:00:00+00:00,133.45000000000002,2.625,-130.82500000000002,-130.82500000000002
2026-01-15 18:00:00+00:00,0.0,293.25,293.25,293.25
2026-01-15 19:00:00+00:00,0.0,459.875,459.875,459.875
2026-01-15 20:00:00+00:00,27.1,87.075,59.975,59.975
2026-01-15 21:00:00+00:00,1508.3249999999998,0.0,-1508.3249999999998,-1508.3249999999998
2026-01-15 22:00:00+00:00,2503.175,0.0,-2503.175,-2503.175
2026-01-15 23:00:00+00:00,3213.875,0.0,-3213.875,-3213.875
2026-01-16 00:00:00+00:00,3195.725,0.0,-3195.725,-3195.725
2026-01-16 01:00:00+00:00,3442.95,0.0,-3442.95,-3442.95
2026-01-16 02:00:00+00:00,3013.45,0.0,-3013.45,-3013.45
2026-01-16 03:00:00+00:00,2704.25,0.0,-2704.25,-2704.25
2026-01-16 04:00:00+00:00,2262.95,0.0,-2262.95,-2262.95
2026-01-16 05:00:00+00:00,1237.8,0.0,-1237.8,-1237.8
2026-01-16 06:00:00+00:00,140.3,385.82500000000005,245.52500000000003,245.52500000000003
2026-01-16 07:00:00+00:00,0.0,1217.5,1217.5,1217.5
2026-01-16 08:00:00+00:00,153.35,448.65000000000003,295.30000000000007,295.30000000000007
